Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
231000;-;-;-;1;-;-;1;-;-;-;-;-
231010;-;-;-;-;-;1;-;-;-;-;-;-
231020;-;2;-;1;-;1;-;-;1;1;3;-
231025;-;1;1;-;-;-;2;1;-;-;-;-
231030;-;2;4;-;-;-;3;-;-;2;-;-
231040;-;-;-;-;-;-;-;-;-;1;-;1
231050;1;-;-;3;2;-;-;1;-;3;1;1
231060;-;-;-;-;2;-;-;-;1;-;1;-
231070;2;3;-;-;3;1;2;2;-;1;-;-
231080;-;-;-;-;2;-;-;1;1;1;-;-
231085;-;1;-;1;-;-;-;1;-;-;-;-
231090;-;1;1;-;-;-;1;-;1;-;-;-
231095;-;1;-;-;-;-;-;-;-;-;-;-
231100;-;-;-;1;-;-;-;1;-;2;-;1
231110;1;1;-;-;-;-;-;-;-;1;-;-
231126;1;1;-;-;1;1;1;-;-;-;1;-
231130;4;2;3;1;2;1;4;1;2;1;2;1
231135;-;-;-;1;-;-;-;1;-;-;-;-
231140;1;5;3;2;1;3;6;1;2;4;2;3
231150;-;-;1;-;-;1;-;1;-;-;1;-
231160;-;-;2;-;1;1;1;1;-;-;-;4
231170;1;1;1;-;-;1;-;-;-;2;-;1
231180;3;2;2;5;2;2;-;-;-;3;1;2
231190;-;-;1;-;-;-;-;1;-;-;-;1
231195;-;-;-;-;-;-;2;3;-;-;-;1
231220;-;1;4;2;3;1;1;-;-;-;2;1
231200;1;-;-;-;1;-;-;-;-;1;-;-
231210;-;1;-;-;-;-;1;-;-;1;1;1
231230;-;2;1;2;1;1;1;2;1;1;-;1
231240;1;1;1;2;2;2;3;-;2;1;3;-
231250;1;-;-;-;1;1;1;-;-;1;-;-
231260;-;-;-;-;1;-;-;-;-;2;-;-
231270;-;1;-;1;4;-;1;1;1;1;-;-
231280;-;-;1;-;-;-;-;-;-;1;-;-
231290;6;2;8;2;5;4;3;3;4;8;4;2
231300;1;-;1;-;1;4;-;-;-;-;-;-
231310;1;1;2;1;3;1;1;1;1;1;1;1
231320;-;1;-;-;2;-;1;1;-;-;2;-
231325;-;-;-;1;-;-;1;-;-;-;1;-
231330;1;4;4;2;1;2;2;-;1;1;1;2
231335;-;-;-;-;-;1;-;1;-;-;1;-
231340;1;2;3;1;2;2;1;2;3;3;2;3
231350;1;-;2;3;2;-;1;2;1;-;-;2
231355;-;1;1;2;1;1;-;-;-;-;1;-
231360;2;-;-;1;1;-;3;1;1;-;1;-
231370;-;-;-;-;-;-;-;-;-;1;1;2
231375;-;-;-;-;-;1;-;-;-;1;-;-
231380;1;-;-;-;-;-;1;-;-;-;1;2
231390;-;1;-;-;-;1;-;-;1;1;-;-
231395;-;2;-;-;1;-;3;-;-;-;-;-
231400;1;1;1;2;1;-;1;1;1;2;-;2
231410;1;2;-;2;3;3;4;1;1;5;2;1
