Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;-;1;-;-;-;1;-
230015;-;1;-;-;1;-;1;-;1;-;-;-
230020;-;-;-;1;2;2;1;2;1;-;-;2
230030;2;3;1;-;-;2;1;1;1;4;1;-
230040;-;-;1;-;1;-;-;-;-;-;2;-
230050;-;-;1;-;-;-;-;-;-;-;1;-
230060;-;1;-;-;-;-;1;-;1;1;-;-
230070;-;-;-;-;1;-;-;1;-;-;-;-
230075;-;1;-;2;-;-;1;1;1;-;1;-
230080;-;-;-;1;1;-;-;-;1;-;2;-
230090;-;-;1;-;-;-;-;-;-;-;-;-
230100;2;1;1;1;3;2;1;3;2;1;1;4
230110;2;-;2;-;5;1;3;2;2;1;-;1
230120;1;-;-;-;-;-;-;-;-;1;-;1
230125;-;-;1;-;-;-;-;-;-;-;-;-
230130;-;2;1;-;-;-;-;-;-;1;-;1
230140;-;1;-;-;-;-;-;-;-;-;-;-
230150;1;-;-;-;-;-;-;-;-;-;-;-
230160;-;-;-;-;-;-;1;-;1;-;1;-
230170;1;-;1;-;2;1;1;-;-;-;1;1
230180;-;-;-;-;-;-;-;-;-;-;1;1
230185;-;-;1;1;-;-;-;1;-;1;-;-
230190;2;2;2;5;1;2;3;2;1;2;2;-
230195;1;-;-;1;-;1;1;1;-;-;1;2
230200;-;1;-;1;-;-;1;-;-;1;2;-
230205;-;-;-;1;-;-;-;-;-;-;-;1
230210;-;1;-;1;1;5;1;1;-;-;-;-
230220;1;-;-;-;2;-;1;1;1;1;4;1
230230;1;-;1;-;2;1;2;-;-;-;-;2
230240;2;3;-;3;-;-;-;1;1;1;2;-
230250;2;2;4;1;-;1;-;1;1;-;-;2
230260;2;1;-;1;2;-;1;2;3;1;1;1
230270;1;-;1;-;1;-;1;-;1;-;-;2
230280;2;2;-;1;3;1;1;4;1;-;1;5
230290;-;-;1;-;-;2;1;-;-;1;2;2
230300;-;-;-;1;-;-;1;-;1;-;-;2
230310;1;-;-;1;-;-;1;1;-;-;1;-
230320;-;-;1;1;-;-;-;-;1;1;2;-
230330;-;-;-;-;-;-;-;-;1;-;-;-
230340;-;2;-;-;-;-;-;-;-;-;-;-
230350;-;2;3;-;1;1;3;3;-;4;2;-
230360;-;-;-;-;-;-;-;-;-;-;1;-
230365;-;-;-;1;-;-;-;1;-;-;-;-
230370;9;7;3;2;4;10;7;3;8;8;5;7
230380;1;-;1;-;1;1;3;-;-;-;-;-
230390;1;1;-;-;-;1;-;-;-;-;-;-
230393;-;-;-;-;-;1;-;1;-;-;-;-
230395;-;-;-;-;1;-;1;-;1;3;1;1
230400;-;2;-;1;1;-;3;-;-;-;-;1
230410;2;-;3;-;2;2;2;3;-;3;2;-
230420;1;4;2;3;5;4;4;6;6;5;1;5
230423;-;1;1;-;-;-;1;-;-;1;-;-
230425;1;-;-;2;-;-;-;-;4;-;-;-
230426;-;-;-;1;-;1;1;-;1;1;1;-
230428;-;-;-;1;2;-;1;1;3;2;2;1
230430;1;-;-;1;-;-;-;4;-;-;-;-
230435;-;-;-;-;-;1;-;-;1;-;-;-
230440;47;59;57;48;46;51;57;58;48;50;46;71
230445;-;-;-;-;1;-;-;1;-;-;-;-
230450;-;-;-;1;-;-;-;-;1;-;-;-
230465;-;-;1;-;-;-;-;-;1;-;-;1
230470;1;2;-;1;1;-;-;-;-;2;3;-
230490;-;1;-;-;-;-;-;-;1;-;2;-
230495;-;-;1;-;-;1;-;-;-;-;-;1
230500;1;-;-;-;-;1;2;-;1;-;-;-
230510;-;-;-;-;-;-;1;-;-;-;-;-
230520;-;-;-;-;-;-;-;-;1;-;-;-
230523;1;1;-;-;2;-;2;2;-;1;-;1
230526;-;-;-;-;-;-;-;-;-;1;-;-
230530;-;2;1;1;-;2;-;1;-;1;-;5
230533;-;-;-;-;-;1;1;-;1;-;-;-
230535;-;-;-;-;-;1;-;-;1;1;-;1
230540;4;1;3;1;2;2;2;3;-;2;2;-
230550;2;3;3;1;2;3;5;2;5;2;4;6
230560;-;2;-;-;-;1;1;1;1;-;-;-
230565;2;-;-;-;-;-;-;1;1;-;-;-
230570;1;-;-;-;2;-;-;-;-;-;-;-
230580;-;-;-;-;-;2;2;1;-;1;2;1
230590;2;3;1;1;-;1;2;1;2;2;1;1
230600;-;-;1;-;1;-;-;-;1;1;-;2
230610;-;-;-;-;-;1;1;-;-;1;1;-
230620;-;-;1;-;-;-;1;-;-;-;-;-
230625;-;1;-;-;-;-;1;-;1;1;-;-
230630;-;1;3;-;-;1;1;-;3;1;-;-
230640;2;4;2;2;2;3;2;3;1;1;1;1
230655;2;-;1;2;1;1;1;2;1;3;1;-
230660;-;-;-;-;-;-;1;-;-;-;-;-
230670;-;2;-;-;-;1;-;-;-;-;-;-
230690;-;-;-;-;-;-;-;-;1;-;-;-
230700;1;1;-;-;2;-;-;-;-;-;2;-
230710;-;-;1;1;-;1;-;2;1;-;2;1
230720;-;-;-;-;-;1;-;-;-;-;-;1
230725;-;-;1;1;-;-;-;1;-;-;-;1
230730;7;8;9;9;9;10;6;9;9;5;7;10
230740;1;2;1;-;2;-;-;-;-;-;-;-
230750;-;-;-;-;-;-;1;1;-;1;-;-
230760;-;2;-;2;2;1;2;-;1;2;-;2
230763;-;-;-;1;-;1;-;-;1;1;-;-
230765;7;3;5;6;6;4;4;9;6;4;3;5
230770;3;2;2;4;1;5;1;1;3;4;1;1
230780;-;1;1;-;-;-;-;-;-;1;1;1
230790;-;1;-;-;-;-;-;-;-;-;-;-
230800;-;1;-;-;2;1;-;-;-;2;-;1
230810;1;-;1;2;-;-;2;1;2;3;-;-
230820;-;1;-;1;-;-;-;-;-;-;-;1
230830;1;-;-;-;-;-;-;-;-;-;-;1
230835;2;-;-;1;-;-;1;-;-;-;-;-
230837;-;1;1;-;1;-;-;-;-;-;-;-
230840;1;2;-;1;-;-;2;-;-;1;-;3
230850;1;2;-;-;-;4;-;-;1;-;1;1
230860;-;-;-;-;-;1;-;-;-;-;-;-
230870;1;1;4;4;-;1;1;1;2;4;-;2
230880;-;1;-;1;-;-;-;-;-;-;-;1
230890;-;-;-;1;-;-;3;-;-;-;-;-
230900;-;1;3;3;1;-;-;-;2;-;-;-
230910;1;1;-;-;-;-;-;-;-;-;-;-
230920;-;1;-;-;-;1;-;-;-;-;-;-
230930;1;4;1;1;2;2;-;1;1;1;-;-
230940;-;-;-;-;-;1;-;1;-;3;-;-
230945;1;-;-;1;-;-;-;-;-;-;-;-
230950;-;1;1;1;-;-;-;-;1;-;-;1
230960;1;1;3;-;-;-;-;1;2;1;-;-
230970;3;1;-;1;-;-;1;1;-;2;2;-
230980;-;1;1;-;1;-;-;-;-;-;-;-
230990;1;-;-;-;-;-;-;-;-;-;-;-
231000;-;-;1;2;1;1;-;-;-;-;-;-
231010;-;-;-;-;-;-;1;-;-;-;2;-
231020;2;-;1;2;-;1;-;-;-;1;1;-
231025;1;1;2;1;-;-;1;1;-;1;2;-
231030;1;-;1;1;2;-;-;1;1;1;1;-
231040;-;-;1;-;-;1;-;1;-;-;1;-
231050;3;1;2;-;1;-;1;-;-;2;1;2
231060;-;-;1;-;1;-;-;-;-;-;-;2
231070;2;-;-;1;-;-;-;-;1;-;-;-
231080;-;-;1;-;-;-;-;-;-;-;-;1
231085;1;1;-;-;1;1;1;-;-;1;1;-
231090;1;-;1;1;1;-;-;1;1;1;-;1
231095;-;-;-;-;-;-;2;-;1;-;-;-
231100;1;-;-;-;-;2;-;-;1;-;1;-
231110;-;-;-;-;-;1;1;-;-;-;1;-
231120;1;-;-;-;-;2;1;-;-;-;-;-
231126;-;-;-;1;1;-;-;1;-;-;-;-
231130;2;-;2;4;-;7;2;1;1;1;2;-
231135;1;-;-;-;-;-;-;2;-;-;-;-
231140;4;1;4;2;4;2;1;2;1;2;-;1
231150;-;-;1;-;-;1;-;3;-;-;1;1
231160;-;-;-;1;1;2;1;-;2;-;-;1
231170;2;-;2;-;-;1;-;-;-;-;1;-
231180;-;-;-;1;2;1;-;1;-;1;1;4
231190;-;1;-;-;-;-;-;1;-;-;1;1
231195;-;-;-;-;-;1;-;-;-;-;1;-
231220;3;2;2;-;1;2;-;1;1;-;1;-
231200;-;-;-;-;-;-;1;1;-;2;1;-
231210;1;1;-;2;-;-;-;-;2;1;1;-
231230;1;2;2;2;1;1;1;-;2;1;-;1
231240;1;-;3;-;-;-;2;-;-;1;1;-
231250;-;-;-;-;-;-;1;-;-;1;1;1
231260;-;1;-;1;-;1;-;-;-;-;-;-
231270;-;1;1;1;-;1;2;-;-;2;-;-
231280;-;-;1;-;-;-;-;-;-;1;-;-
231290;8;2;4;4;4;4;2;3;4;4;7;4
231300;-;1;2;-;1;-;1;-;2;-;-;1
231310;-;-;1;2;1;-;-;-;-;-;1;-
231320;-;-;-;-;2;-;-;3;-;1;-;-
231325;-;-;-;-;-;-;1;-;-;-;1;-
231330;-;-;-;-;1;1;3;2;1;-;-;1
231335;-;2;-;-;-;-;-;-;-;1;-;-
231340;2;1;-;-;1;2;3;4;1;1;1;3
231350;-;-;1;2;-;1;1;-;-;4;1;1
231360;3;-;2;1;2;-;1;-;-;1;1;-
231370;1;1;-;-;-;-;-;-;-;-;-;-
231375;-;-;-;1;-;1;1;1;-;1;1;-
231380;-;-;-;-;-;2;2;-;-;1;-;-
231390;1;-;-;1;-;2;1;-;-;-;-;1
231395;-;1;-;-;1;-;-;-;1;1;-;-
231400;2;1;-;1;-;-;1;2;1;1;2;3
231410;4;3;1;1;1;3;1;-;-;-;1;-
