Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230020;1;-;-;-;-;-;1;-;-;-;-;1
230040;-;-;1;-;1;-;-;-;-;-;-;-
230050;-;-;-;-;-;1;-;-;-;-;-;-
230075;-;-;-;1;-;1;-;-;-;-;-;1
230090;-;-;-;-;-;1;1;-;-;-;-;-
230100;-;-;1;1;-;1;-;1;-;-;-;-
230110;-;-;-;-;-;-;1;-;-;-;-;2
230120;-;1;-;-;-;-;-;-;-;-;-;-
230190;-;1;-;-;-;1;-;-;2;-;-;-
230195;-;-;1;-;1;-;-;-;-;-;-;-
230220;-;-;-;2;-;-;-;-;-;-;-;-
230240;-;-;-;1;-;-;-;1;-;-;-;-
230250;-;1;-;-;-;-;-;-;-;-;-;-
230270;-;-;-;-;-;1;-;-;-;-;-;-
230280;-;-;2;-;-;-;-;2;-;-;-;1
230320;-;-;-;-;-;-;-;-;-;1;-;-
230350;-;-;-;-;-;-;-;-;-;1;1;-
230365;-;-;-;-;-;-;-;-;-;-;1;-
230370;-;1;-;3;1;1;-;-;-;1;3;1
230395;-;1;-;-;-;-;-;-;-;-;-;1
230410;-;-;1;-;-;-;-;-;-;-;-;-
230420;-;-;-;-;1;1;-;1;-;-;-;-
230425;-;-;-;-;-;-;1;-;-;-;-;1
230430;-;-;-;-;-;-;-;-;-;-;1;-
230440;8;13;6;6;8;9;5;4;2;7;8;3
230465;-;-;1;-;-;1;-;-;-;-;-;-
230470;-;-;-;-;-;-;-;-;-;-;1;-
230490;-;-;-;-;-;1;-;-;-;-;-;-
230495;-;-;-;-;-;-;-;-;-;-;1;-
230530;1;-;-;-;-;-;-;-;-;-;-;-
230535;-;-;-;-;-;-;-;-;-;1;-;-
230560;-;-;-;-;-;-;-;-;-;-;1;-
230590;-;-;-;-;-;1;-;-;-;-;-;-
230625;-;-;-;-;-;-;-;-;1;-;-;-
230630;-;1;1;-;-;-;-;-;-;-;-;-
230640;-;-;-;-;-;-;-;1;1;-;-;-
230655;-;-;-;-;-;1;-;-;-;-;-;-
230660;-;1;-;-;-;-;-;-;-;-;-;-
230710;-;-;1;-;-;-;-;-;-;-;-;-
230730;2;-;1;-;1;-;1;-;1;1;1;-
230760;-;-;-;1;-;-;-;-;-;1;-;-
230763;-;-;-;-;-;-;-;1;-;-;-;-
230765;1;-;-;-;1;1;-;1;-;-;-;1
230770;2;-;-;-;-;-;-;-;-;-;-;-
230780;-;-;-;-;1;-;-;-;-;-;-;-
230810;-;-;-;2;-;-;-;-;-;-;-;-
230820;-;-;-;-;-;-;-;1;-;-;-;-
230860;-;-;-;-;-;-;-;1;-;-;-;-
230890;-;1;1;-;-;1;-;-;-;-;-;-
230900;-;-;-;1;-;-;-;-;-;-;-;-
230910;-;-;1;-;-;-;-;-;-;-;-;-
230920;1;-;-;-;-;-;1;-;-;-;-;-
230930;-;-;-;-;-;-;-;-;-;-;-;1
230945;-;-;-;-;-;-;-;1;-;-;-;-
230960;1;-;-;-;-;-;-;2;-;-;-;-
230970;-;-;1;-;1;-;-;-;-;1;-;-
230990;-;-;-;-;-;1;-;-;-;-;-;-
231000;-;-;-;1;-;-;-;-;-;-;-;-
231010;-;-;-;-;-;-;-;-;-;-;1;-
231020;-;-;-;-;-;-;-;-;-;-;1;-
231030;-;-;1;1;1;1;-;1;-;2;-;1
231050;-;-;-;1;1;-;-;-;-;-;-;-
231070;-;-;-;-;-;1;-;-;-;-;-;-
231080;-;-;-;-;-;-;-;-;-;1;-;-
231110;-;1;-;-;-;-;-;-;-;-;-;-
231126;-;-;-;-;-;-;-;1;-;-;-;-
231130;-;1;-;-;-;-;-;-;-;1;-;-
231140;-;-;-;-;-;-;-;-;-;-;1;-
231160;-;-;-;-;-;1;-;-;-;-;-;-
231170;-;-;-;-;-;-;-;-;1;-;-;-
231180;-;-;-;-;-;1;-;1;-;-;-;1
231190;-;-;-;-;1;-;-;-;-;-;-;-
231220;-;-;-;-;-;-;-;-;-;1;-;-
231200;-;-;1;-;-;-;-;1;-;-;-;-
231230;-;-;-;-;1;-;-;-;-;-;-;-
231240;-;-;-;-;-;1;-;-;-;1;-;1
231270;-;-;-;1;-;-;-;-;-;-;-;-
231290;-;-;1;1;-;-;-;-;-;-;-;1
231300;-;-;-;-;-;-;-;-;-;1;-;-
231310;-;-;-;-;-;-;-;-;-;-;-;1
231320;-;-;-;1;-;-;-;-;-;-;-;-
231325;-;-;1;-;-;-;-;1;-;-;-;-
231330;-;-;-;-;1;-;-;-;-;-;-;-
231335;-;1;-;-;-;-;-;-;-;-;-;-
231340;-;-;1;-;-;-;-;-;-;-;-;-
231350;-;-;-;-;-;1;-;-;-;-;-;-
231355;-;-;-;1;-;-;-;-;-;-;-;-
231360;-;-;-;-;1;-;2;-;1;-;-;-
