Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230030;-;-;1;-;-;-;-;-;-;-;-;-
230075;-;-;1;-;-;-;-;-;-;-;-;-
230090;-;1;-;-;-;-;-;-;-;-;-;-
230100;-;-;1;-;-;-;1;-;1;-;-;-
230110;-;-;1;1;-;1;-;1;-;-;1;-
230160;-;-;-;-;-;-;-;-;-;-;1;-
230190;2;-;-;1;-;-;1;-;1;1;1;-
230195;-;-;-;-;1;-;-;-;-;-;-;-
230210;-;-;-;-;1;-;-;-;-;-;-;-
230220;-;-;-;1;-;-;-;-;-;-;-;-
230240;-;-;-;-;-;-;1;-;2;-;-;-
230250;-;1;-;-;-;-;-;-;-;1;-;-
230260;-;-;-;1;-;-;-;-;-;-;-;-
230310;1;-;-;-;-;-;-;-;-;-;-;-
230320;-;-;-;-;1;-;1;-;-;-;-;-
230330;-;-;-;-;-;-;-;-;1;-;-;-
230350;-;1;-;-;-;-;-;-;-;-;-;-
230370;1;1;1;-;-;1;-;-;1;-;-;-
230380;-;-;-;1;-;-;-;-;-;-;-;-
230410;1;1;-;-;-;-;-;-;-;-;-;-
230420;-;-;-;-;-;1;-;-;-;-;1;1
230428;-;-;-;-;-;-;-;1;-;-;-;-
230430;-;-;-;-;-;-;1;-;-;-;-;-
230435;1;-;-;-;-;-;-;-;-;-;-;-
230440;6;10;13;5;10;8;4;3;10;3;7;6
230450;-;-;-;-;-;1;-;-;-;-;-;-
230460;-;-;-;1;-;-;-;-;-;-;-;-
230470;-;-;-;-;-;-;-;-;-;-;1;-
230500;-;-;-;-;-;1;-;-;-;-;-;-
230523;-;-;-;-;1;1;-;-;-;-;-;-
230610;-;-;-;-;-;-;-;-;-;-;-;1
230640;-;-;-;-;1;-;-;-;1;1;-;-
230700;-;-;-;1;-;-;-;-;-;-;-;-
230710;-;-;-;-;-;-;-;1;-;-;-;-
230730;-;1;1;1;1;1;1;-;-;1;-;-
230750;-;-;-;-;1;-;-;-;-;-;-;-
230760;-;-;-;-;-;-;-;-;1;-;1;-
230765;-;-;1;1;-;-;-;-;2;-;-;-
230770;-;1;-;-;-;1;-;-;-;-;-;-
230790;-;-;-;-;-;-;-;-;-;-;-;1
230800;-;-;-;-;-;-;-;-;1;-;-;-
230820;-;-;1;-;-;-;-;-;-;-;-;-
230830;1;-;-;-;-;-;-;-;-;-;1;-
230840;-;-;1;1;-;-;-;-;-;-;-;-
230870;-;-;-;1;-;-;-;-;-;-;-;-
230930;1;-;-;-;-;-;-;-;-;-;-;-
230970;-;-;-;-;-;-;-;1;-;-;-;-
231030;-;1;-;-;-;-;-;-;-;-;-;-
231070;-;-;-;-;-;-;-;1;-;-;-;-
231110;1;-;-;-;-;-;-;-;-;-;-;1
231126;-;-;-;-;-;-;-;-;-;-;1;-
231130;-;-;-;1;-;-;-;-;-;-;-;-
231140;-;1;-;-;-;-;-;-;-;-;-;-
231290;-;1;-;-;-;-;1;-;-;1;-;1
231310;-;-;-;-;2;-;-;-;-;-;1;-
231330;-;-;-;-;1;-;-;-;-;-;-;-
231380;-;-;-;-;-;-;-;-;-;1;-;-
231410;-;-;-;-;-;-;1;-;-;-;-;-
