Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;1;-;-;-;-;-;-;-
230015;-;1;-;-;-;-;-;1;-;-;-;-
230020;-;1;2;-;-;-;-;1;-;-;2;-
230030;1;-;2;1;-;1;1;-;1;1;-;-
230040;-;-;-;-;1;-;-;-;1;-;-;-
230050;-;-;1;-;-;-;-;-;1;-;-;-
230070;-;-;-;-;-;-;1;-;-;-;-;-
230075;-;-;-;-;-;1;-;2;-;-;-;-
230080;-;-;-;-;1;-;-;-;-;-;-;-
230090;-;-;-;-;1;-;-;-;-;-;1;-
230100;1;1;1;-;1;-;-;1;1;-;-;-
230110;1;-;1;3;2;1;1;1;-;-;-;2
230125;-;-;-;-;-;-;-;-;-;-;1;-
230130;-;1;-;-;1;-;-;-;-;-;-;-
230140;-;-;-;1;-;-;-;-;-;-;-;-
230160;-;-;-;1;1;-;-;-;1;-;-;-
230170;-;-;-;-;-;-;2;-;1;1;1;-
230185;-;1;-;-;-;-;-;-;-;-;-;-
230190;2;2;-;-;1;-;1;1;-;-;-;3
230195;-;-;-;-;1;-;-;-;-;1;-;-
230200;1;-;-;-;-;1;-;-;-;-;-;-
230205;-;-;1;-;-;-;-;-;-;-;1;-
230210;-;-;-;-;-;-;-;-;-;1;-;-
230220;-;-;1;1;-;-;1;-;-;-;-;-
230230;1;-;-;-;1;-;-;-;-;-;1;-
230240;-;-;2;-;-;1;1;1;1;1;-;1
230250;1;2;-;-;1;-;-;2;-;-;-;1
230260;-;1;-;-;1;1;1;-;1;-;-;1
230270;-;-;1;-;-;1;1;-;1;-;-;-
230280;-;2;1;-;1;2;-;1;1;1;1;2
230290;-;-;1;-;2;-;-;-;1;-;-;-
230300;-;-;-;2;-;-;-;-;-;2;1;-
230310;-;-;-;-;1;-;-;-;-;-;-;2
230320;-;1;-;-;-;-;-;-;-;-;-;2
230330;-;-;1;-;-;2;-;-;-;-;-;-
230340;-;-;-;1;-;-;-;-;-;-;1;-
230350;-;-;-;-;-;-;-;-;2;-;-;1
230365;-;-;-;-;1;-;-;1;-;-;1;-
230370;-;1;1;1;2;1;2;2;4;2;1;5
230390;-;-;-;1;-;-;-;-;-;-;-;-
230393;-;-;-;-;-;-;-;-;-;1;-;1
230400;-;-;1;-;-;-;-;-;-;-;-;-
230410;1;2;1;-;2;2;-;1;1;2;1;-
230420;-;-;1;2;3;3;-;-;9;3;2;1
230423;1;-;-;1;-;-;-;-;-;-;-;-
230425;-;1;-;-;1;1;-;-;-;1;-;-
230426;-;-;-;1;-;-;-;-;-;-;-;-
230427;-;-;-;-;-;-;-;-;-;-;2;-
230428;-;1;-;-;-;1;1;-;-;-;1;-
230430;-;-;1;1;-;1;1;1;-;-;-;-
230435;-;-;-;-;-;1;-;-;1;1;1;-
230440;29;24;20;19;32;25;25;25;29;25;23;19
230445;-;-;-;-;-;-;-;-;-;-;1;-
230450;-;-;-;-;-;-;-;1;-;-;-;-
230465;-;-;-;-;-;-;1;-;-;-;-;-
230470;-;1;1;1;-;1;-;-;-;1;2;-
230490;-;-;-;-;-;-;-;1;-;-;-;-
230500;-;-;-;1;-;-;-;-;-;1;-;-
230520;-;-;-;-;-;2;-;-;-;-;-;-
230523;1;-;1;2;-;-;-;-;-;1;-;1
230530;-;-;1;1;-;-;-;-;-;-;-;1
230533;-;-;-;-;1;1;1;-;-;-;-;-
230535;-;-;-;-;1;-;-;-;-;-;-;-
230540;-;1;-;1;-;-;-;-;-;-;-;-
230550;2;1;-;3;2;2;4;-;2;2;1;-
230560;-;1;-;-;-;-;-;-;-;-;-;-
230565;-;-;-;-;1;-;-;-;1;-;1;-
230570;-;1;-;1;-;-;-;-;-;-;-;-
230580;-;1;2;-;-;-;1;-;-;-;-;-
230590;2;-;-;-;1;1;-;-;-;-;-;-
230600;1;-;-;-;-;1;-;-;-;-;-;-
230610;-;-;1;-;-;-;-;-;-;-;-;-
230625;1;-;-;-;-;-;-;-;-;-;-;1
230630;-;-;-;-;1;1;-;-;-;-;-;-
230640;-;1;-;1;1;3;3;1;2;1;-;-
230650;-;-;-;-;-;-;1;-;-;-;-;-
230655;-;-;-;-;-;1;1;-;-;-;-;1
230670;1;-;-;-;-;1;-;-;-;-;-;-
230680;-;-;-;-;-;-;-;-;-;-;1;-
230690;-;-;1;-;-;-;-;-;1;-;-;-
230700;-;-;-;-;-;1;-;-;-;-;-;-
230710;-;-;-;-;-;-;-;-;-;-;-;1
230725;1;1;-;-;-;-;-;-;-;-;-;-
230730;6;4;3;1;3;4;5;7;6;3;2;-
230750;-;-;1;-;-;-;-;-;1;1;-;-
230760;-;1;1;1;1;1;1;2;-;-;-;-
230763;-;-;-;-;-;1;-;2;2;-;-;-
230765;2;-;2;-;3;3;3;2;-;1;1;-
230770;-;3;1;2;1;1;2;2;-;-;-;-
230780;1;-;-;-;-;-;-;-;-;-;-;-
230790;-;-;-;-;-;1;-;-;-;-;-;-
230800;-;1;-;-;-;1;-;-;-;-;-;-
230810;-;-;-;-;1;-;-;-;-;-;1;-
230820;-;-;-;-;1;-;1;1;1;-;-;-
230830;-;1;-;-;-;1;-;2;1;-;-;1
230835;-;-;-;-;-;-;1;-;-;-;-;-
230837;-;-;1;1;1;-;-;-;1;1;1;-
230840;-;-;1;-;-;-;-;-;-;-;-;-
230850;1;-;-;-;-;-;-;1;-;-;-;-
230860;1;-;-;-;-;-;1;-;1;-;1;-
230870;-;-;1;1;-;-;1;-;2;3;1;-
230890;-;-;1;-;-;-;-;-;-;-;-;-
230900;-;-;1;-;-;-;-;-;-;-;-;1
230920;-;-;-;-;-;-;-;-;-;1;-;-
230930;-;-;-;-;-;1;3;-;-;-;-;-
230940;-;-;-;-;-;-;-;-;-;1;-;-
230945;-;-;-;3;-;1;-;1;-;-;-;-
230960;-;-;2;1;1;-;-;-;-;-;1;-
230970;-;2;-;2;1;-;1;-;1;2;-;-
230980;-;-;1;-;-;-;-;-;-;-;1;1
230990;-;-;-;-;-;1;-;-;-;-;-;-
231025;-;-;2;-;-;-;-;1;-;-;-;-
231030;2;-;1;2;2;-;-;-;1;-;-;1
231050;-;1;-;-;1;-;-;-;-;1;-;1
231070;-;-;-;1;-;-;1;-;1;-;-;-
231080;-;1;-;-;-;-;-;-;-;-;-;-
231085;-;-;-;-;-;-;-;-;1;-;-;-
231090;-;-;-;1;-;-;1;-;1;-;-;-
231095;-;-;1;-;-;-;-;-;-;1;-;-
231100;-;-;-;-;-;-;-;-;-;-;1;-
231110;-;1;-;-;-;1;-;-;-;-;-;-
231120;-;-;-;-;-;-;1;-;-;-;-;-
231126;-;-;1;-;-;-;-;-;-;-;1;-
231130;1;-;1;-;4;2;2;-;1;1;1;-
231135;-;-;-;-;-;-;1;-;-;-;-;-
231140;1;1;1;-;2;2;-;1;1;2;-;1
231150;-;-;1;-;-;-;-;-;-;1;1;-
231160;-;-;-;1;-;-;1;1;-;-;-;-
231170;-;-;-;-;-;1;-;-;-;1;-;-
231180;-;-;-;2;-;-;1;-;-;2;-;-
231195;-;-;-;-;-;-;-;-;-;1;-;1
231220;-;-;-;2;-;-;-;1;1;1;1;1
231200;-;-;-;-;-;-;-;1;-;-;-;-
231210;-;-;-;1;-;-;-;-;-;1;-;-
231230;1;-;-;1;-;1;-;-;1;-;-;1
231240;1;1;-;-;1;-;-;2;-;-;-;-
231250;-;-;-;2;-;-;-;-;-;-;-;-
231260;-;-;-;-;1;-;-;-;-;-;-;-
231270;-;1;-;-;-;-;-;1;-;-;-;-
231290;2;2;4;4;4;5;4;-;2;1;-;3
231310;1;-;-;1;-;-;1;-;2;1;-;-
231320;-;-;-;-;-;-;1;-;-;1;1;-
231330;-;-;-;-;1;1;1;-;1;1;-;-
231340;-;-;-;1;2;1;-;-;1;1;-;1
231350;2;-;1;-;-;1;-;-;-;-;-;-
231355;1;-;-;-;-;-;1;-;-;-;-;-
231360;-;-;1;-;-;-;-;-;-;-;1;-
231375;-;-;-;-;-;1;1;-;-;-;-;1
231380;-;-;-;-;1;-;1;-;-;1;-;-
