Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;1;-;-;-;-;-;-;-;-;-;-
230015;1;-;-;-;-;1;-;-;-;-;-;-
230020;1;1;-;1;1;-;1;-;-;-;-;1
230030;1;1;-;-;-;-;-;-;1;1;-;1
230040;-;-;-;-;1;-;-;-;-;-;-;-
230050;-;-;-;-;-;1;-;-;1;-;-;-
230060;-;-;-;-;1;-;-;-;-;1;-;-
230070;-;-;-;-;1;-;-;-;1;1;-;-
230075;-;-;-;-;-;-;-;-;-;1;-;2
230080;-;-;-;-;-;1;-;-;-;-;-;-
230090;-;-;-;-;-;-;-;-;-;-;-;1
230100;-;-;-;1;1;2;1;1;-;2;-;-
230110;-;1;1;1;2;1;-;-;1;-;1;1
230120;-;-;2;-;-;-;-;-;1;-;-;1
230130;-;-;-;1;-;-;-;-;1;-;-;-
230140;-;-;-;-;-;-;-;-;-;1;-;1
230160;-;-;1;1;1;-;-;1;-;-;-;-
230170;-;-;-;1;-;-;1;-;-;-;2;-
230190;-;-;2;-;-;-;3;1;1;-;2;1
230195;-;-;-;-;-;1;-;-;-;-;-;-
230200;1;-;-;-;-;-;1;-;-;-;-;-
230205;-;-;-;-;1;-;-;1;-;-;-;-
230210;-;-;-;-;2;1;1;-;1;-;-;1
230220;-;-;-;1;-;2;1;-;1;-;-;-
230230;-;-;-;-;1;-;-;-;-;1;-;-
230240;1;-;1;-;2;1;1;-;1;1;-;-
230250;-;-;1;-;-;-;-;1;-;-;1;-
230260;-;1;-;-;1;1;-;-;-;1;-;1
230270;1;-;-;-;1;2;-;-;1;-;-;-
230280;-;1;-;1;1;1;-;-;1;3;1;3
230290;1;-;-;-;1;-;-;-;-;-;-;-
230300;1;-;1;-;-;-;-;-;-;-;-;-
230310;1;-;-;-;-;-;-;-;-;-;-;-
230320;-;-;-;-;1;-;-;1;-;-;2;-
230350;-;-;1;-;-;1;1;2;-;1;2;-
230360;-;-;-;-;-;-;-;1;-;1;-;-
230365;-;1;-;-;-;-;-;-;-;-;-;-
230370;1;2;4;4;2;5;3;3;1;1;3;3
230380;-;-;1;-;-;-;-;-;-;-;-;-
230390;1;1;1;-;-;-;-;-;-;-;-;-
230393;-;-;-;1;-;-;-;1;-;-;-;-
