Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;-;-;-;-;-;-;-;-;-;-;1;-
230030;-;-;-;1;-;-;-;-;-;-;1;-
230040;-;-;-;-;-;-;-;-;1;-;-;-
230090;-;-;-;-;-;-;-;-;-;-;-;1
230100;-;-;-;-;-;-;-;-;-;-;1;-
230110;-;1;-;-;-;-;-;-;-;-;-;-
230125;-;-;-;-;-;-;-;-;-;-;-;1
230160;1;-;1;1;-;-;-;-;-;-;-;-
230170;-;-;-;-;-;-;-;-;-;1;-;-
230190;-;1;-;-;-;-;1;-;1;1;1;-
230220;-;-;-;-;-;-;-;-;-;-;1;-
230240;-;1;-;-;-;-;-;-;-;-;-;-
230250;-;-;-;1;-;-;-;-;-;-;-;-
230260;1;1;-;-;-;-;-;-;-;1;-;-
230270;-;-;-;-;1;-;-;-;-;-;-;-
230300;-;-;-;-;-;1;-;-;-;-;-;-
230320;-;-;-;-;-;-;-;1;-;-;-;-
230330;-;-;-;1;-;-;-;-;-;-;-;-
230340;-;-;-;-;-;-;-;1;-;-;-;-
230350;-;-;-;-;-;-;-;-;-;1;1;-
230370;1;2;-;-;-;-;-;1;-;-;2;1
230380;-;-;-;-;-;-;1;-;-;-;-;-
230390;-;-;-;-;-;-;-;-;-;1;-;-
230393;-;-;-;-;-;-;1;-;-;-;-;-
230410;-;1;-;-;-;-;-;-;1;1;-;-
230425;-;-;-;-;-;-;-;-;1;-;-;-
230428;-;-;-;1;-;-;-;-;-;-;-;-
230430;-;-;1;-;-;-;-;1;-;-;-;-
230435;2;1;-;-;-;-;-;-;-;-;-;-
230440;12;10;-;7;3;2;2;5;4;5;5;4
230470;-;-;1;-;-;-;-;-;-;-;1;-
230490;-;-;-;-;-;1;-;-;-;-;-;-
230533;-;-;-;-;-;-;-;-;-;1;-;-
230540;-;-;-;-;-;-;-;-;1;-;-;-
230550;-;-;-;-;-;-;-;-;-;-;1;-
230570;-;-;-;-;-;-;-;-;-;1;-;-
230630;-;-;-;-;-;-;-;-;-;-;1;-
230640;-;-;-;-;-;1;-;1;-;-;-;-
230655;-;-;-;-;-;-;-;1;-;-;-;-
230660;-;-;-;-;-;-;-;-;-;-;-;1
230670;-;1;-;-;-;-;-;-;-;-;-;-
230680;-;-;-;-;-;1;-;-;-;-;-;-
230710;-;-;-;-;-;-;-;-;-;1;-;-
230725;-;-;-;-;-;-;-;-;-;1;-;-
230730;-;-;-;-;2;-;-;1;1;-;2;-
230750;1;-;-;1;-;-;-;-;-;-;-;-
230760;-;-;2;-;1;-;-;1;-;-;-;-
230765;1;1;-;-;2;1;-;1;-;-;1;-
230770;-;1;-;1;-;-;-;-;-;-;-;-
230780;-;-;-;-;1;-;-;-;-;-;-;-
230800;-;-;-;-;-;-;1;-;-;-;-;-
230830;-;-;-;-;-;-;-;-;-;1;-;-
230837;-;1;-;-;1;-;-;-;-;-;-;-
230840;-;-;-;-;-;-;-;-;-;-;-;1
230850;-;1;-;-;-;1;-;-;1;-;-;-
230870;-;-;-;-;-;-;-;-;1;-;-;-
230890;1;-;-;-;-;-;-;-;-;-;1;-
230960;-;-;-;2;-;-;-;1;-;1;-;-
231025;-;-;-;-;-;-;-;-;1;-;-;-
231030;-;-;1;-;-;-;-;-;1;-;-;-
231050;-;-;1;-;-;-;-;-;-;-;-;-
231120;-;-;-;-;-;-;-;1;1;-;-;-
231130;-;1;-;-;-;-;-;1;-;-;-;1
231140;-;-;-;1;1;-;-;-;-;-;-;-
231180;-;-;-;-;-;-;1;1;-;-;-;-
231190;-;-;-;-;-;-;-;-;1;-;-;-
231220;-;-;1;-;-;-;-;-;-;-;-;-
231230;-;-;-;-;-;-;-;-;1;-;-;-
231250;1;-;-;-;-;-;-;-;-;-;-;-
231270;-;-;-;-;-;-;-;-;-;1;-;-
231290;-;-;1;-;1;-;-;-;-;-;-;-
231330;-;1;-;-;1;-;-;-;-;-;-;-
231340;-;-;1;1;-;-;-;1;-;-;-;-
231350;1;-;-;-;-;-;-;-;-;-;-;-
231380;-;-;-;-;-;-;-;-;1;1;-;-
