Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230020;-;-;-;1;-;-;-;-;-;-;-;-
230075;1;1;-;-;-;1;-;-;-;-;-;-
230100;-;-;-;-;-;-;-;-;-;-;2;-
230110;-;1;1;-;-;1;-;-;-;-;-;-
230120;-;-;-;-;-;-;-;-;-;1;-;-
230125;-;-;-;-;-;-;-;-;-;-;-;1
230200;1;-;-;-;-;-;-;-;-;-;-;-
230220;-;-;-;-;1;-;-;-;-;-;-;-
230250;-;1;-;-;-;-;-;-;-;-;-;-
230260;-;-;1;-;-;-;-;-;-;1;-;-
230320;-;1;-;-;-;-;-;-;-;-;-;-
230350;1;-;-;-;1;-;-;-;-;-;-;-
230365;-;-;1;-;1;-;-;-;-;-;-;-
230370;-;-;1;1;3;-;-;1;1;1;-;1
230400;-;-;-;-;-;-;1;-;-;-;-;-
230410;-;-;-;1;2;-;1;-;-;-;1;-
230420;-;-;-;-;-;-;-;-;1;3;-;-
230430;-;-;-;-;-;-;-;-;-;-;-;1
230440;5;5;3;4;3;3;8;6;5;5;5;7
230470;-;-;-;-;-;-;-;-;-;1;-;1
230520;-;-;-;-;-;1;-;-;-;-;-;-
230523;-;-;-;-;-;-;-;-;-;-;-;1
230530;-;1;-;-;-;-;-;-;-;-;-;-
230540;1;-;-;-;1;-;1;-;-;-;-;-
230550;-;-;-;-;1;-;-;-;-;-;-;-
230565;-;-;-;-;-;-;-;-;-;-;1;-
230630;-;-;-;-;-;-;-;-;-;-;-;1
230640;-;-;-;-;-;-;-;-;-;1;1;-
230650;-;-;-;-;1;-;-;-;-;-;-;-
230660;-;1;-;-;-;-;-;-;-;-;-;-
230690;-;-;-;-;-;1;-;-;-;-;-;-
230710;-;-;-;-;-;-;-;1;-;-;1;-
230720;-;-;-;-;-;-;-;-;-;1;-;-
230730;-;-;1;2;3;1;3;1;-;-;-;-
230740;1;-;-;-;-;-;-;-;-;1;-;-
230760;1;-;1;1;1;-;-;-;-;-;-;-
230765;1;-;1;1;-;-;-;-;-;-;1;-
230800;-;-;-;-;1;-;-;-;-;-;-;-
230810;-;-;-;-;-;-;-;1;1;-;-;-
230840;-;-;1;-;-;1;1;-;-;-;-;-
230870;-;-;-;-;-;-;-;1;-;-;-;-
230920;-;1;-;-;-;-;-;-;-;-;-;-
230960;-;-;1;-;1;-;-;-;-;-;-;1
231070;-;-;1;-;-;-;-;-;-;-;-;-
231085;-;-;-;-;-;-;-;-;-;-;1;-
231110;-;-;1;-;-;-;-;-;-;-;-;-
231140;-;-;-;-;-;-;-;-;-;1;-;-
231150;-;1;-;-;-;-;-;-;-;-;-;-
231195;-;-;-;-;-;-;-;1;-;-;-;-
231230;-;-;-;-;-;1;-;-;-;-;-;-
231240;1;-;-;-;-;-;-;-;1;-;-;1
231250;-;-;-;-;1;-;-;-;-;-;-;-
231270;-;1;-;-;-;-;-;-;-;-;-;-
231290;1;-;-;-;-;-;-;-;-;-;1;-
231310;-;-;-;1;-;-;-;-;-;-;-;-
231320;-;-;-;-;-;-;1;-;-;-;-;-
231340;-;-;-;1;-;-;-;-;-;-;-;-
231375;-;-;-;-;1;-;-;-;-;-;-;-
231395;-;-;-;1;-;-;-;-;-;-;-;-
231400;-;-;1;-;-;-;-;-;-;-;-;-
231410;-;1;-;-;-;-;-;-;-;-;-;-
