Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230030;-;-;-;-;1;-;1;-;-;1;-;-
230050;-;-;-;-;-;-;1;-;-;-;-;-
230075;-;-;-;-;1;-;-;-;-;1;-;-
230080;-;-;-;-;-;-;-;-;-;-;-;1
230090;1;-;-;-;-;-;-;-;-;-;-;-
230100;1;-;1;1;-;-;1;-;-;1;1;-
230110;-;1;-;-;-;1;-;-;-;-;-;-
230160;-;-;1;-;-;1;-;-;-;-;-;-
230190;-;1;-;-;-;-;-;1;-;-;-;1
230195;-;-;-;-;1;-;-;-;-;-;-;-
230200;-;-;-;-;-;-;-;-;1;-;-;-
230210;-;-;-;-;-;-;-;-;-;-;-;1
230220;1;-;-;-;-;-;2;-;-;-;-;-
230240;1;-;1;1;1;-;-;-;-;-;-;-
230260;-;1;-;-;-;-;-;-;-;-;-;-
230270;-;1;1;-;-;-;-;-;-;-;-;-
230280;-;-;-;1;-;-;-;1;-;-;-;1
230330;-;-;1;1;-;-;-;-;1;-;-;-
230340;-;1;-;-;-;-;-;-;-;-;-;-
230350;-;-;-;-;1;-;-;-;-;-;-;-
230370;-;-;-;2;-;1;1;-;1;-;2;2
230380;-;2;-;-;-;-;-;-;-;-;-;-
230395;1;-;-;-;-;-;-;-;-;-;-;-
230400;-;-;-;-;-;1;-;-;-;-;-;-
230420;-;1;-;-;-;-;-;-;-;-;-;-
230423;-;-;-;1;-;-;-;-;-;-;-;-
230425;-;-;-;-;-;1;-;1;-;-;-;-
230435;-;-;2;-;-;-;-;-;-;-;-;1
230440;10;11;15;11;13;13;15;12;13;12;20;13
230465;-;-;-;-;-;-;-;1;-;-;-;-
230470;-;-;-;-;1;-;-;2;-;-;1;-
230480;-;-;-;-;-;1;-;-;-;-;-;-
230490;-;-;-;-;-;-;-;1;-;-;-;-
230495;-;-;-;-;-;-;1;-;-;-;-;-
230520;1;-;-;-;-;-;-;-;1;1;-;-
230523;1;-;-;-;-;-;-;-;-;-;-;-
230526;-;-;-;-;-;-;1;-;-;-;-;-
230530;-;-;1;-;-;-;-;-;-;-;-;-
230550;-;-;1;-;1;-;-;-;-;-;-;-
230565;-;-;-;-;1;-;-;-;-;-;-;1
230570;-;-;-;-;-;-;-;-;1;-;-;-
230580;-;-;-;-;-;-;-;-;-;-;1;-
230590;-;-;1;-;-;-;-;-;-;-;-;-
230600;-;-;-;-;-;-;-;-;-;-;1;-
230610;-;-;-;-;-;1;-;-;-;-;-;-
230625;-;-;1;-;-;-;-;-;-;-;-;-
230640;-;-;-;-;-;-;-;-;-;-;1;-
230650;1;-;-;-;-;-;-;-;-;-;-;-
230670;-;-;-;-;-;-;-;-;-;-;-;1
230690;-;-;-;-;-;-;-;-;-;-;1;-
230710;-;1;-;-;1;-;1;-;-;-;-;-
230730;1;-;1;-;-;2;4;1;2;-;2;1
230740;-;-;-;1;-;-;-;-;-;-;-;-
230750;-;-;-;-;-;-;-;-;-;-;2;-
230760;-;1;-;-;-;-;-;-;-;-;-;-
230763;1;-;-;-;-;-;-;-;-;-;-;1
230765;-;1;-;-;1;1;1;-;1;-;-;1
230770;-;-;-;-;-;-;-;-;1;-;-;-
230780;-;-;-;1;-;-;-;-;-;-;-;-
230800;-;-;-;-;-;1;-;-;-;-;-;-
230810;-;-;-;-;-;-;-;-;1;1;-;1
230840;1;-;-;-;-;-;-;-;1;-;-;-
230860;-;-;-;-;1;-;-;-;-;-;-;-
230870;-;-;-;-;2;-;-;-;-;-;-;-
230900;1;-;-;-;-;-;-;-;-;-;-;-
230930;1;1;-;-;-;-;-;-;-;-;-;-
230940;-;-;1;-;-;-;-;-;-;-;-;-
230945;-;-;1;-;-;-;-;-;-;-;-;-
230960;-;1;-;-;-;-;-;-;-;-;-;-
230970;-;-;-;-;-;-;-;-;-;1;-;-
230990;-;-;-;-;-;-;-;-;1;1;-;-
231025;-;-;-;-;1;-;1;-;-;-;-;-
231050;-;1;-;-;-;-;1;-;-;-;-;-
231080;-;1;-;-;-;-;-;-;-;-;-;-
231095;-;1;-;-;-;-;-;-;-;-;-;-
231126;-;-;-;-;-;1;-;-;-;-;-;-
231130;1;-;-;-;1;-;-;-;-;-;-;-
231140;-;-;2;2;-;-;1;2;-;1;1;2
231150;-;-;-;-;-;-;-;1;-;-;-;-
231160;-;-;1;-;-;1;-;-;-;-;-;-
231170;-;-;-;-;-;-;-;-;1;-;1;-
231180;-;-;-;-;-;-;1;1;-;-;-;-
231190;-;-;1;2;-;-;-;-;-;1;-;-
231220;-;-;-;-;-;1;-;1;-;-;-;-
231200;1;-;-;1;-;-;-;-;-;-;-;-
231240;-;-;-;-;-;-;1;-;-;-;-;-
231250;1;-;-;-;-;-;-;-;-;-;-;-
231290;2;2;2;-;1;3;3;2;-;5;1;2
231300;-;-;-;-;-;-;-;-;1;-;1;-
231325;-;-;-;-;1;-;-;-;-;-;-;-
231330;-;-;-;-;-;-;1;-;-;-;-;1
231335;-;-;-;1;-;-;-;-;-;-;-;-
231340;-;-;-;-;-;-;-;-;1;-;-;-
231355;-;1;-;-;-;-;-;-;-;-;-;-
231360;-;-;-;-;-;-;1;-;-;-;-;-
231375;-;-;-;1;-;-;-;-;-;-;-;-
231380;-;1;-;-;-;-;-;-;-;-;-;-
231395;1;-;-;-;-;-;-;-;-;-;1;1
231400;-;-;-;-;-;-;-;-;-;-;1;-
231410;-;-;-;-;-;-;1;-;-;1;1;-
