Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;-;-;-;1;-;-;-;1;-;-;-
230020;-;-;-;-;-;-;-;-;-;1;-;-
230030;-;-;-;1;1;1;-;-;-;-;-;1
230070;-;-;-;-;-;-;-;-;-;-;-;1
230075;1;-;-;1;-;-;-;-;-;-;-;-
230110;-;1;-;-;-;-;-;1;1;-;1;1
230130;-;1;-;-;-;-;-;-;-;-;-;-
230150;-;-;-;-;-;-;-;-;1;-;-;-
230160;-;-;-;-;-;-;-;-;-;-;-;1
230170;-;-;-;-;1;-;-;-;-;-;-;-
230185;1;-;-;-;-;-;-;1;-;-;-;-
230190;-;1;-;-;-;-;-;-;-;-;-;-
230195;-;-;-;-;-;-;-;-;1;-;-;-
230220;-;-;-;-;-;1;1;-;1;-;-;-
230230;-;-;-;1;-;-;-;-;-;-;-;-
230240;-;-;-;1;-;-;1;1;2;-;1;1
230250;1;1;-;-;1;-;-;1;-;-;-;-
230260;-;1;-;-;-;-;-;1;-;-;-;-
230280;-;-;-;-;-;-;-;-;1;-;-;-
230300;-;-;-;1;-;-;-;-;-;-;-;-
230310;-;-;-;-;-;-;-;1;-;-;-;-
230320;-;-;-;1;-;-;-;-;-;-;-;-
230330;-;-;-;-;-;1;-;-;-;-;1;-
230340;-;1;-;-;-;-;-;-;-;-;-;-
230350;-;-;2;-;1;-;-;-;-;-;1;-
230370;-;-;-;-;-;1;-;1;-;2;-;-
230380;-;-;-;-;-;-;1;-;-;-;1;-
230400;-;-;-;-;-;-;1;-;-;-;-;-
230410;-;1;-;1;-;-;-;-;2;1;-;-
230420;-;1;1;-;-;-;-;1;-;-;-;-
230423;1;-;-;1;-;-;-;1;-;-;1;-
230425;2;-;-;-;-;-;-;-;-;-;-;-
230428;-;-;-;-;1;-;-;-;-;-;-;1
230430;-;-;-;-;-;-;1;-;-;-;-;-
230435;-;-;-;-;-;-;-;-;-;1;-;-
230440;3;7;7;7;1;7;7;8;3;5;3;6
230445;-;-;-;1;-;-;-;-;-;1;-;-
230465;-;-;-;-;-;-;-;-;-;-;1;-
230470;-;-;-;1;1;-;-;-;-;-;-;-
230480;-;-;1;-;-;-;-;-;-;-;-;-
230510;-;-;1;-;-;-;-;-;-;-;-;-
230520;-;-;1;-;-;-;-;-;-;-;-;-
230523;-;-;2;-;-;-;-;-;-;-;1;-
230526;-;-;-;-;-;-;-;-;-;1;-;-
230540;-;-;-;1;-;-;-;-;-;-;-;-
230550;-;1;-;-;-;-;1;-;1;2;1;1
230560;-;-;-;-;-;-;1;-;-;-;-;-
230565;-;-;-;-;-;1;-;-;-;-;-;-
230580;-;-;-;-;-;1;-;-;-;1;1;-
230590;-;-;1;-;2;-;-;1;-;-;-;1
230600;1;-;-;-;-;-;-;-;-;-;-;-
230625;-;1;-;-;-;-;1;1;-;-;-;-
230630;-;-;1;-;-;-;-;-;-;-;-;-
230640;-;1;2;-;-;-;1;-;-;-;1;-
230650;-;-;1;-;-;-;-;1;-;-;-;-
230655;-;-;-;-;-;-;2;-;-;-;-;-
230660;-;-;1;-;-;1;-;-;-;-;-;-
230670;-;-;1;-;-;-;-;-;-;-;-;-
230730;-;-;3;-;-;1;2;2;1;-;3;-
230740;-;-;-;-;-;-;-;1;-;-;1;-
230760;-;-;-;-;-;-;-;-;1;-;-;-
230765;1;-;1;-;1;-;1;-;-;-;-;-
230770;-;-;-;-;-;-;1;-;-;1;-;-
230780;-;-;-;-;1;1;-;-;-;-;-;-
230790;-;-;-;-;-;-;-;1;-;-;-;-
230800;1;-;1;-;-;-;-;-;-;-;-;-
230810;-;1;-;-;1;-;-;-;-;-;-;-
230830;-;-;-;1;-;-;-;-;-;-;-;-
230840;-;-;-;-;-;-;1;-;-;-;-;-
230860;-;-;-;-;-;-;-;-;-;-;1;-
230900;-;-;-;-;-;2;-;-;-;-;-;-
230920;-;-;-;-;-;1;-;-;-;-;-;-
230930;-;-;1;-;-;-;-;-;-;-;-;-
230940;-;1;-;-;-;-;-;-;-;-;-;-
230945;-;-;1;-;-;-;-;-;-;-;-;-
230950;-;-;-;-;-;-;-;-;-;-;1;-
230980;-;1;-;-;-;-;-;-;-;-;-;-
231020;-;-;-;-;-;-;-;-;-;1;-;-
231025;-;-;-;-;-;-;-;1;-;1;-;-
231030;-;-;1;-;-;-;-;-;-;1;-;-
231050;-;1;-;-;-;-;-;-;-;-;-;-
231070;-;-;-;-;-;-;-;-;1;-;-;-
231085;-;-;-;-;-;-;-;-;1;-;-;-
231090;-;-;-;-;-;-;-;-;1;-;-;-
231095;-;-;1;-;-;-;-;-;-;-;-;-
231100;-;-;-;-;-;-;1;-;-;-;1;2
231110;-;-;-;-;-;-;-;-;1;-;-;-
231120;-;-;-;-;-;-;-;1;-;-;-;-
231123;-;-;-;-;-;-;1;-;-;-;-;-
231126;-;-;-;-;1;-;-;-;1;-;-;-
231130;-;-;-;-;1;-;-;-;-;1;-;1
231140;-;-;-;-;-;1;-;-;-;-;-;-
231150;-;-;-;-;1;-;-;-;-;-;-;-
231160;-;-;-;-;-;1;-;-;-;-;-;1
231170;-;1;1;-;-;-;-;-;-;1;-;-
231180;-;-;1;-;1;-;-;-;-;-;-;-
231220;1;-;1;1;-;-;-;-;-;-;-;-
231210;-;-;-;-;-;-;1;-;-;-;-;1
231230;1;-;-;1;-;-;-;1;1;-;-;-
231270;1;1;-;-;-;1;-;-;-;-;-;-
231290;-;-;1;1;2;-;-;-;2;3;-;1
231310;-;-;-;-;-;-;-;1;-;-;-;-
231320;-;1;-;-;-;-;-;1;-;-;-;-
231330;-;-;-;-;1;1;-;1;-;-;-;-
231335;-;-;-;-;1;-;-;-;-;-;-;-
231340;-;-;-;2;-;-;-;-;-;-;-;1
231350;-;-;2;-;-;-;-;-;-;-;-;-
231355;-;-;1;-;-;-;-;-;-;-;-;-
231360;-;-;-;-;-;1;-;-;-;-;-;-
231380;-;-;1;-;-;-;-;-;-;-;-;-
231390;-;-;-;-;-;-;-;-;-;-;-;1
231410;-;-;-;-;-;-;-;2;-;-;-;-
