Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;1;-;1;-;-;-;-;-;-;-;-
230015;-;-;1;2;1;-;1;-;-;-;-;1
230020;2;-;3;2;1;-;1;-;-;4;1;-
230030;1;2;-;-;-;-;2;2;-;-;2;1
230040;-;1;-;-;-;-;1;-;1;-;-;-
230050;1;-;-;-;-;-;-;1;-;1;1;-
230060;-;-;1;1;-;-;1;-;-;-;1;-
230070;2;-;1;1;-;-;2;-;-;-;-;-
230075;1;-;-;-;2;-;-;-;-;2;1;-
230080;-;-;-;-;-;-;-;-;-;-;1;-
230090;-;-;-;-;2;1;-;-;-;1;-;-
230100;-;1;1;1;1;-;2;6;-;-;4;-
230110;4;-;-;3;3;1;4;1;2;1;2;2
230120;1;1;1;-;1;-;-;1;-;2;-;-
230125;-;-;-;1;-;-;1;-;-;-;-;1
230130;-;1;-;-;-;-;2;1;-;-;-;-
230140;1;-;-;1;-;-;1;1;-;1;-;-
230150;-;-;-;1;-;-;-;-;-;-;1;-
230160;-;-;1;-;-;1;1;-;-;-;-;-
230170;1;-;-;1;-;-;2;-;1;-;-;2
230180;-;-;1;-;-;-;-;1;-;-;-;1
230185;-;1;-;-;-;-;-;-;1;-;-;-
230190;2;-;3;4;1;3;1;1;4;2;2;4
230195;-;-;-;-;2;-;1;-;1;1;1;-
230200;1;-;-;-;-;1;-;1;2;1;1;-
230205;-;1;1;1;-;-;-;-;-;-;-;-
230210;3;2;-;2;3;-;1;-;1;1;-;-
230220;2;1;-;-;3;1;2;-;-;1;2;3
230230;1;1;3;-;-;1;1;2;1;1;-;-
230240;2;2;3;4;1;1;3;-;2;-;1;2
230250;2;1;2;-;4;1;4;-;-;-;3;1
230260;1;3;1;-;2;3;2;3;-;1;1;2
230270;1;1;2;3;1;2;-;-;-;1;1;-
230280;2;1;-;2;-;2;1;3;3;1;3;6
230290;-;1;3;-;-;-;1;-;-;-;-;-
230300;1;1;-;-;-;1;2;1;-;-;-;1
230310;-;-;1;-;1;2;1;1;-;-;-;1
230320;-;-;-;-;1;1;4;2;-;-;-;-
230330;-;1;-;-;1;-;-;1;-;-;-;1
230340;-;-;-;-;-;-;2;-;-;2;-;-
230350;3;-;3;2;2;2;5;1;2;-;1;-
230360;-;-;-;-;1;-;-;-;-;-;-;-
230365;-;-;-;1;-;-;-;1;1;-;-;-
230370;9;5;7;8;10;5;4;5;8;11;8;4
230380;-;-;-;-;-;-;-;1;2;2;-;-
230390;-;-;-;1;-;-;1;2;-;-;-;-
230393;2;-;-;1;-;-;-;-;1;-;-;-
230395;-;-;-;1;-;-;-;-;-;2;-;1
230400;2;-;2;-;1;-;-;-;-;1;-;1
230410;6;3;1;1;3;3;1;2;2;2;4;-
230420;3;4;4;5;4;7;7;1;6;7;3;3
230423;1;2;-;-;1;1;-;-;1;-;-;-
230425;1;-;-;2;1;-;1;-;-;-;1;1
230428;3;-;2;-;-;1;1;1;3;1;-;2
230430;-;2;1;-;1;-;1;1;-;2;1;2
230435;-;-;-;-;-;1;-;-;-;-;-;2
230440;64;57;72;74;65;82;63;72;62;79;71;67
230445;-;-;-;-;1;-;-;-;-;1;-;-
230450;-;-;-;-;1;1;1;-;-;-;-;2
230460;-;1;-;1;-;-;-;-;-;-;-;-
230470;-;1;1;1;1;2;-;2;2;1;1;1
230490;1;-;1;-;1;-;-;-;-;-;-;-
230495;-;-;2;-;-;-;-;-;1;1;1;-
230500;-;1;1;-;-;1;1;1;1;2;-;2
230510;-;-;-;-;-;-;1;-;1;-;-;-
230520;-;1;1;1;1;-;1;-;1;-;-;-
230523;-;-;-;-;3;1;-;4;1;-;2;1
230526;-;-;-;-;-;1;1;-;-;1;-;-
230530;1;1;-;1;1;-;1;2;-;1;1;-
230533;-;1;-;-;-;-;-;-;1;-;-;-
230535;1;-;1;1;1;-;-;-;-;-;-;1
230540;2;1;2;1;3;-;1;-;4;2;1;2
230550;2;4;4;4;3;3;2;3;1;2;1;2
230560;-;2;2;-;2;-;-;2;-;-;2;1
230565;-;-;-;-;2;-;-;-;-;-;-;-
230570;-;1;-;-;1;1;-;1;-;1;-;1
