Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;-;-;-;-;-;-;-;-;-;-;1
230015;-;-;1;-;1;-;-;-;-;-;1;-
230020;-;-;-;3;-;1;-;2;1;1;1;1
230030;1;3;-;-;3;1;-;2;1;2;1;-
230040;-;1;-;-;-;-;-;-;-;-;-;-
230050;-;-;-;-;-;1;1;1;-;1;-;-
230060;1;-;-;-;-;-;1;-;-;-;-;-
230070;-;-;-;-;-;-;2;-;-;1;-;-
230075;1;-;1;1;1;2;2;-;-;1;2;-
230080;-;-;1;-;-;-;-;-;-;-;-;-
230090;-;-;-;1;-;1;-;1;-;-;-;-
230100;1;1;2;1;2;3;4;3;1;1;1;1
230110;1;2;-;2;2;1;4;-;1;-;-;2
230120;1;-;-;1;1;-;2;-;-;-;-;-
230125;-;1;-;-;-;-;-;-;1;-;-;-
230130;1;-;3;-;-;-;-;-;-;-;-;-
230140;1;-;2;-;-;-;-;-;-;-;-;-
230150;1;-;-;-;1;-;-;-;-;-;-;-
230160;-;-;-;-;1;-;1;-;-;-;-;1
230170;-;1;-;2;1;-;-;-;-;1;-;-
230185;-;1;-;-;-;-;-;-;-;1;-;-
230190;4;1;1;1;2;2;3;-;2;2;-;3
230195;-;1;1;-;-;-;-;-;-;-;1;-
230200;1;-;1;-;-;-;-;-;1;-;1;1
230205;-;-;-;-;-;-;-;-;1;-;-;-
230210;3;1;2;1;-;-;1;1;2;-;-;-
230220;-;-;2;-;2;-;2;1;-;1;-;2
230230;-;3;1;-;-;-;1;-;-;-;1;1
230240;1;1;3;-;-;1;1;1;-;-;1;1
230250;-;-;-;-;-;1;1;1;-;2;2;1
230260;-;4;5;-;1;1;2;1;3;1;2;3
230270;-;-;-;-;-;2;1;1;1;-;1;1
230280;2;3;2;1;4;1;3;3;1;3;-;2
230290;-;-;1;-;-;-;-;-;-;-;-;-
230300;-;1;1;-;1;1;1;-;-;-;-;-
230310;-;-;-;1;-;-;1;-;-;-;-;-
230320;-;2;-;1;1;-;1;1;-;-;-;-
230330;1;-;-;1;-;-;-;-;-;1;-;-
230340;1;1;-;1;-;-;-;-;1;2;-;-
230350;1;3;1;1;1;-;-;-;2;3;-;-
230360;-;1;-;1;1;1;-;-;-;-;-;-
230365;-;-;1;-;-;-;-;-;1;1;-;-
230370;4;3;-;6;5;5;6;7;8;5;4;4
230380;1;-;-;2;1;-;-;1;-;-;-;-
230390;-;-;-;1;-;-;1;1;-;-;-;-
230393;-;-;-;-;-;-;-;1;-;-;1;-
230395;-;-;-;2;-;1;-;-;1;1;1;1
230400;-;1;-;-;-;1;-;-;-;-;-;1
230410;1;1;3;-;2;1;2;1;2;2;-;3
230420;2;3;3;3;5;2;2;2;1;2;1;-
230423;1;-;-;-;-;1;-;-;-;-;-;-
230425;-;1;-;-;-;1;2;-;2;-;1;1
230426;1;-;-;-;1;-;-;-;2;-;-;-
230427;-;-;-;-;-;1;-;-;-;-;-;1
230428;-;-;-;1;-;-;-;1;-;1;-;-
230430;-;1;1;-;-;1;1;1;-;1;-;-
230435;1;-;2;-;-;1;-;1;-;-;-;1
230440;50;48;49;59;56;47;60;60;45;50;51;38
230445;-;-;-;2;-;-;-;1;-;1;-;-
230450;-;2;1;1;-;-;-;-;-;-;1;-
230460;-;-;1;-;-;-;-;-;-;-;-;-
230465;-;-;-;-;-;-;1;-;-;1;-;-
230470;2;1;1;-;2;2;-;-;-;2;1;-
230480;-;-;-;-;-;-;1;-;-;-;-;-
230490;-;-;1;1;-;-;1;-;-;-;-;-
230495;-;1;-;-;1;1;-;-;-;2;-;-
230500;1;-;-;-;-;1;2;-;-;-;-;-
230520;-;-;-;2;1;3;1;-;-;-;-;-
230523;1;-;2;2;-;1;1;1;3;2;1;-
230526;-;-;-;-;-;1;-;-;-;-;-;-
230530;-;1;-;-;-;-;1;-;-;2;-;-
230533;-;-;-;-;-;-;-;1;-;-;-;-
230535;-;-;-;2;-;1;-;1;-;-;-;-
230540;2;-;1;1;4;-;-;1;-;-;1;-
230550;-;5;1;1;2;2;2;2;3;-;2;-
230560;-;-;-;-;1;1;1;-;-;-;-;1
230565;-;1;-;-;1;-;-;1;-;-;-;-
230570;-;-;1;-;-;-;-;-;-;-;-;-
230580;-;-;1;-;1;1;1;-;1;5;1;-
230590;2;1;1;1;1;2;1;-;-;1;-;2
230600;1;-;-;-;-;-;-;-;-;-;-;1
230610;-;1;1;-;-;-;1;-;-;-;-;-
230625;-;2;-;1;-;-;-;-;2;2;-;1
230630;-;-;1;4;-;-;2;-;1;-;2;-
230640;5;2;4;3;1;1;1;-;-;2;1;1
230650;-;-;-;-;-;-;-;1;1;-;-;-
230655;-;1;1;1;2;2;2;1;-;1;1;1
230660;-;-;-;-;2;-;-;-;-;-;-;1
230670;-;-;-;-;-;-;-;1;-;2;-;-
230680;-;-;-;-;1;-;-;-;-;-;-;-
230690;-;1;-;-;-;-;-;-;1;-;-;-
230700;-;-;1;-;1;1;2;1;1;1;1;2
230710;1;-;-;-;-;1;1;-;-;-;-;-
230720;-;1;-;-;-;-;-;-;-;-;-;-
230725;-;-;-;1;1;-;-;-;1;1;-;-
230730;9;7;7;10;10;7;11;3;5;9;7;6
230740;-;1;1;-;-;-;2;-;-;-;-;1
230750;2;2;-;2;1;1;-;-;2;-;2;-
230760;2;1;2;-;-;1;1;-;-;3;3;1
230763;-;1;-;-;1;1;1;1;1;-;-;-
