Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;-;-;-;-;-;2;-;-;-;-;-
230015;-;-;-;-;-;-;1;1;1;1;-;1
230020;2;1;-;-;1;2;1;1;3;1;-;-
230030;1;1;2;1;2;-;2;3;3;1;1;-
230040;-;-;-;-;-;-;-;-;1;-;-;-
230050;1;-;-;-;-;-;-;-;2;-;-;-
230060;-;-;-;1;-;-;-;-;1;-;-;-
230070;-;-;-;-;-;-;-;1;-;-;1;-
230075;1;1;-;1;-;-;1;-;-;-;2;1
230080;-;1;-;-;-;-;1;-;-;-;-;-
230090;-;-;-;-;1;-;-;1;-;-;-;-
230100;4;2;1;1;3;3;-;1;-;1;-;1
230110;-;1;1;1;-;2;-;2;4;1;2;-
230120;-;1;-;-;-;1;-;-;3;1;1;1
230125;-;-;-;1;-;-;-;-;-;-;-;-
230130;1;1;1;-;1;-;-;-;-;-;-;-
230140;-;1;1;-;-;1;-;-;-;1;-;-
230150;-;1;-;-;-;-;-;-;-;-;-;-
230160;-;1;2;-;-;1;-;1;-;-;-;-
230170;1;3;1;-;2;-;-;-;-;-;-;-
230180;-;-;-;-;-;-;-;-;1;1;-;-
230185;-;-;-;-;1;1;-;3;-;-;1;-
230190;2;1;1;2;3;1;3;2;2;3;1;-
230195;1;1;-;-;2;1;1;-;-;-;1;1
230200;-;2;-;-;1;-;-;-;-;1;1;1
230205;-;-;-;-;-;1;1;1;-;-;-;-
230210;1;-;-;2;2;4;-;-;1;2;2;-
230220;1;2;1;1;1;1;2;1;1;1;1;1
230230;1;1;-;2;-;1;1;-;1;-;-;-
230240;-;-;-;1;-;2;3;1;-;-;-;-
230250;-;1;1;-;-;2;2;1;5;-;2;3
230260;1;2;3;-;1;3;1;1;1;-;5;1
230270;-;1;1;-;-;2;1;-;1;2;1;-
230280;3;3;3;2;3;1;1;-;2;1;-;1
230290;1;-;-;1;1;1;2;-;-;1;-;1
230300;-;-;2;-;1;-;-;1;-;-;-;1
230310;1;1;-;-;1;-;-;-;-;1;-;-
230320;-;1;3;-;-;-;-;-;1;1;-;2
230330;2;1;-;-;-;1;2;1;-;1;1;-
230340;1;-;-;4;2;1;2;-;-;2;1;1
230350;2;1;-;3;3;-;1;1;1;-;-;2
230360;-;-;1;-;-;-;-;-;-;-;-;1
230365;-;-;-;-;-;1;-;-;-;-;-;-
230370;5;8;12;4;6;6;7;11;5;4;2;4
230380;-;-;1;1;3;1;-;-;-;1;-;-
230393;1;-;-;-;-;-;1;1;-;1;-;-
230395;-;-;-;1;-;2;-;1;-;-;1;-
230400;2;-;2;-;-;-;-;2;-;-;1;1
230410;3;1;3;1;1;4;1;4;2;1;2;2
230420;4;2;6;8;5;3;4;3;2;4;3;5
230423;1;-;2;2;-;-;1;-;-;-;1;-
230425;1;-;2;1;-;-;1;1;-;-;1;2
230426;-;1;1;1;-;-;-;1;-;-;1;-
230427;-;-;-;-;-;1;-;-;-;-;-;-
230428;1;2;-;2;-;2;-;-;1;-;-;-
230430;-;-;1;1;-;-;1;-;1;-;1;-
230435;-;-;1;1;-;1;1;-;-;-;-;-
230440;67;39;54;60;60;57;57;60;44;56;63;48
230450;-;-;-;-;1;-;1;1;-;2;-;1
230460;-;-;-;-;-;-;-;-;-;-;-;1
230465;2;1;-;-;-;-;2;-;-;-;-;1
230470;-;-;-;-;-;1;-;1;-;-;-;2
230480;1;-;-;-;-;-;-;-;-;-;-;-
230490;1;-;-;-;1;-;-;-;-;-;-;1
230495;-;-;-;-;-;-;-;-;-;2;-;-
230500;-;1;2;2;-;-;1;-;2;1;2;1
230510;-;1;-;-;-;-;-;-;-;-;-;-
230520;1;-;-;-;1;1;-;-;-;-;-;-
230523;2;3;-;1;-;2;2;-;2;1;1;3
230526;-;-;-;-;-;-;-;1;-;-;-;-
230530;3;1;1;3;-;1;2;-;-;1;-;-
230533;-;-;1;-;-;-;1;-;1;-;-;-
230535;-;1;-;-;1;-;1;-;-;-;1;1
