Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;1;1;1;-;1;-;-
230015;-;2;-;-;1;1;2;-;-;1;-;-
230020;2;3;1;8;2;2;1;1;-;3;-;2
230030;2;1;6;4;1;1;2;3;1;3;-;3
230040;1;-;-;1;-;-;-;-;-;-;-;-
230050;-;-;-;-;-;-;-;-;-;-;-;1
230060;-;1;-;-;1;1;-;2;-;1;1;-
230075;-;-;-;2;-;1;1;1;2;2;1;-
230080;1;-;-;-;-;-;1;-;-;1;-;1
230090;-;-;-;-;-;-;-;1;-;-;-;-
230100;-;4;3;9;5;2;2;-;2;5;3;1
230110;2;1;1;2;1;2;1;1;1;-;2;6
230120;1;-;1;1;2;-;-;2;2;3;1;2
230125;-;-;-;-;-;-;-;-;1;-;-;2
230130;-;2;-;-;1;-;-;1;1;-;1;-
230140;-;1;-;1;-;1;2;-;-;1;-;-
230150;-;-;-;-;-;2;1;-;-;-;-;-
230160;-;1;1;-;-;-;-;-;-;-;1;1
230170;-;1;-;-;-;-;1;-;1;-;-;1
230180;-;-;1;-;-;-;1;-;-;-;1;-
230185;-;-;-;-;-;1;1;1;-;-;2;-
230190;3;1;2;6;4;1;2;6;-;3;2;1
230195;1;2;-;-;2;-;-;2;-;1;-;1
230200;1;2;1;2;1;-;-;-;-;1;-;-
230205;-;-;-;-;1;-;-;1;-;-;-;-
230210;1;2;-;1;-;-;-;-;-;2;-;4
230220;1;1;1;4;5;1;-;1;1;-;2;1
230230;1;-;-;2;1;-;-;-;2;-;1;-
230240;2;2;2;2;4;1;1;2;5;3;1;-
230250;2;3;2;2;1;-;-;2;-;-;2;-
230260;1;-;1;2;1;3;-;1;3;1;3;2
230270;-;1;1;1;1;-;2;-;-;-;1;-
230280;1;2;2;1;1;1;4;2;2;1;3;3
230290;-;-;1;1;-;2;1;-;1;-;1;-
230300;-;1;-;-;-;-;-;-;-;2;-;-
230310;1;-;2;1;-;-;-;-;1;1;2;-
230320;2;-;1;3;3;1;-;-;2;3;1;-
230330;-;-;-;1;1;-;-;-;2;-;-;-
230340;-;-;-;-;-;-;-;-;3;-;-;-
230350;-;2;5;-;3;1;1;2;1;1;2;-
230360;1;-;-;1;-;1;-;-;-;-;1;-
