Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;1;-;-;1;-;-;-;-
230015;1;-;-;-;1;1;-;-;1;2;5;1
230020;3;4;2;4;3;3;4;4;3;6;6;3
230030;6;4;4;3;3;4;9;2;6;5;5;3
230040;-;-;-;-;1;-;-;1;-;-;1;1
230050;-;-;-;-;1;-;-;1;1;1;-;1
230060;1;-;-;-;-;1;-;2;-;1;1;1
230070;2;-;-;-;3;1;-;1;1;1;-;-
230075;2;-;-;3;1;-;2;3;4;2;2;1
230080;-;1;-;-;-;-;1;-;-;-;1;-
230090;-;1;1;-;3;-;-;1;-;1;-;2
230100;3;6;7;2;6;3;4;5;7;8;2;5
230110;5;1;2;3;3;5;4;4;2;2;3;1
230120;1;1;-;4;1;3;-;4;1;2;-;3
230125;1;-;2;1;-;-;1;-;-;-;-;-
230130;-;3;1;-;1;1;-;1;2;1;1;2
230140;-;-;1;-;2;2;-;-;-;-;1;1
230150;-;-;1;2;-;-;-;1;-;-;-;-
230160;-;-;2;1;1;2;-;1;2;1;-;1
230170;5;2;-;3;1;1;1;-;-;2;2;1
230185;-;1;-;1;-;-;-;1;3;2;1;-
230190;4;3;2;2;1;2;1;2;1;3;1;4
230195;-;-;3;3;1;-;1;-;-;3;4;-
230200;-;-;-;1;1;1;3;1;3;1;2;1
230205;3;1;1;-;-;-;-;-;-;-;-;-
230210;4;1;2;2;2;3;1;1;2;1;3;-
230220;5;4;1;-;3;-;-;2;1;1;-;2
230230;1;2;-;2;1;3;1;4;2;1;3;1
230240;6;1;2;6;-;4;4;1;6;6;4;6
230250;2;3;2;1;3;2;3;3;3;2;2;2
230260;1;1;3;5;2;2;2;2;1;1;5;3
230270;2;-;-;2;-;3;1;-;-;4;2;-
230280;4;5;8;3;7;6;6;5;3;8;4;11
230290;1;-;1;-;-;-;-;1;2;1;-;-
230300;-;2;1;-;1;1;2;-;1;2;4;-
230310;-;2;1;3;-;-;1;-;1;1;-;3
230320;2;3;1;2;1;-;2;-;1;1;4;1
230330;1;1;-;1;-;2;-;1;-;1;1;-
230340;2;1;1;-;-;-;1;-;1;-;3;-
230350;4;5;3;-;4;6;1;-;4;5;5;1
230360;1;-;1;-;-;1;-;-;-;-;1;-
230365;1;-;1;3;-;1;-;-;2;1;-;3
230370;13;18;12;17;17;11;21;22;16;23;28;24
230380;-;1;2;3;5;2;3;1;1;3;1;-
230390;-;1;2;-;-;1;1;1;-;1;-;-
230393;1;1;2;-;1;-;1;1;-;2;1;-
230395;1;2;-;2;-;-;3;3;1;-;3;-
230400;5;-;1;4;1;-;1;4;2;-;2;-
230410;3;1;6;5;3;5;3;4;2;2;1;5
230420;7;8;7;7;10;15;6;7;8;7;4;9
230423;-;-;1;-;1;-;2;-;-;-;-;1
230425;4;2;-;2;1;1;-;2;1;1;2;-
230426;-;-;-;1;1;-;1;-;-;-;1;1
230427;2;-;-;-;-;-;1;1;-;1;-;-
230428;3;1;3;6;2;2;4;2;2;3;4;4
230430;2;-;1;1;1;1;2;1;2;-;2;2
230435;-;-;2;-;4;2;1;1;-;-;-;-
230440;146;127;142;143;130;164;164;195;165;184;153;180
230445;1;3;1;-;2;1;-;-;1;-;-;-
230450;1;-;3;1;1;-;1;1;-;-;1;-
230460;-;-;-;-;1;-;-;-;1;-;-;-
230465;2;-;-;1;-;1;-;-;-;-;-;-
230470;1;2;-;2;3;3;2;2;1;8;2;5
230490;1;-;-;-;-;-;-;-;-;-;-;-
230495;1;2;1;1;3;1;-;2;1;-;2;1
230500;2;-;3;3;2;3;2;2;2;2;1;2
230510;-;-;-;1;-;-;-;-;-;-;-;-
230520;1;1;1;-;1;1;-;-;1;1;4;-
230523;2;3;1;4;8;2;3;1;2;6;2;3
230526;1;1;-;-;-;-;4;1;1;1;1;-
230530;1;2;1;3;2;1;-;-;-;-;3;1
230533;-;-;-;1;-;-;1;1;1;-;1;-
230535;1;-;-;-;1;2;1;2;2;1;3;-
230540;5;1;3;3;5;2;1;2;-;5;2;4
230550;10;4;7;10;6;1;2;3;5;7;-;6
230560;1;2;-;1;3;3;1;1;1;2;3;6
230565;1;-;2;-;1;-;1;1;3;1;1;-
230570;-;-;1;-;-;-;-;-;-;-;1;-
230580;4;-;1;3;4;2;1;5;2;1;5;3
230590;1;-;2;4;1;3;1;-;1;3;3;-
230600;1;-;2;1;-;-;-;2;-;1;1;1
230610;-;-;1;-;1;-;-;-;-;1;2;4
230620;-;1;-;-;1;-;1;-;-;-;-;-
230625;2;2;4;5;5;2;4;3;-;2;1;6
230630;2;1;1;3;1;-;1;-;4;1;3;2
230640;5;2;3;8;6;7;6;8;5;6;3;9
230650;3;-;-;-;1;1;-;2;-;-;-;1
230655;-;2;1;1;2;2;1;4;2;3;3;2
230660;2;-;-;2;1;1;-;-;1;-;-;3
230670;2;1;2;-;2;1;1;1;1;2;2;2
230680;-;-;-;1;1;-;1;-;1;2;1;-
230690;3;2;3;1;-;1;-;2;2;2;2;1
230700;4;1;2;1;-;5;2;-;2;2;1;-
230710;-;-;2;1;-;1;-;1;3;3;-;1
230720;-;1;-;-;-;-;-;2;1;-;1;-
230725;-;-;-;2;-;1;-;1;2;1;-;2
230730;14;12;16;11;15;15;11;14;12;12;9;18
230740;2;2;2;1;2;-;2;-;1;-;1;1
230750;1;1;2;1;2;2;1;1;1;-;-;1
230760;3;1;2;2;3;1;-;3;4;5;5;6
230763;1;-;1;-;2;1;-;-;2;1;1;1
230765;13;10;14;8;13;6;20;18;14;17;12;19
230770;4;4;7;4;4;5;6;6;6;5;3;6
230780;1;1;-;2;-;-;2;1;5;-;1;2
230790;-;1;-;1;1;-;1;1;-;-;1;-
230800;1;1;1;1;1;2;1;-;-;1;2;1
230810;6;2;5;5;1;2;2;2;1;2;3;2
230820;-;-;-;1;-;-;1;-;-;-;1;2
230830;2;2;-;1;1;2;1;1;1;1;2;1
230835;1;-;1;-;-;1;2;2;-;2;1;1
230837;1;-;1;1;-;-;1;-;1;1;-;1
230840;1;1;-;2;2;1;3;4;3;2;2;1
230850;2;1;3;6;5;4;3;4;4;7;3;3
230860;2;1;-;1;1;4;-;-;1;-;2;-
230870;5;4;3;4;8;4;3;6;3;4;5;6
230880;-;-;-;-;-;-;-;-;-;-;-;1
230890;-;2;1;-;1;-;2;3;1;2;1;3
230900;3;-;-;-;-;-;-;2;-;1;-;2
230910;1;-;1;-;1;1;2;1;1;1;-;1
230920;1;-;1;2;1;1;-;1;2;1;1;1
230930;2;2;2;4;3;1;3;1;3;3;2;3
230940;-;1;2;1;-;1;2;3;1;1;3;-
230945;-;1;1;-;1;1;-;-;1;-;3;-
230950;3;-;1;2;1;2;-;1;1;2;2;2
230960;3;6;3;3;10;4;1;11;3;5;5;2
230970;4;6;4;4;2;3;4;4;1;5;6;3
230980;-;-;1;-;1;1;-;-;-;-;2;1
230990;-;-;-;1;-;-;1;-;-;-;-;-
231000;-;1;-;-;-;1;-;-;-;-;-;-
231010;-;-;-;-;-;-;-;1;-;-;1;-
231020;1;3;-;-;1;3;-;-;3;-;5;2
231025;-;3;1;-;-;-;3;4;2;1;-;2
231030;3;4;4;1;4;4;1;2;1;2;5;6
231040;-;-;1;-;-;-;1;-;2;-;-;-
231050;4;3;2;3;2;-;1;5;2;2;3;3
231060;-;-;1;-;-;-;-;1;1;1;1;-
231070;3;-;1;3;3;1;1;6;1;2;4;1
231080;-;-;-;1;2;-;-;3;1;2;1;2
231085;1;3;1;-;-;-;2;1;-;-;-;1
231090;1;-;-;1;-;-;-;-;-;2;-;1
231095;1;-;-;-;-;-;-;-;-;-;-;1
231100;1;-;1;-;-;-;1;-;1;1;2;-
231110;2;-;1;1;-;1;2;-;-;-;2;-
231120;-;-;-;2;-;1;-;2;-;-;-;1
231123;-;-;-;-;1;1;-;1;-;-;1;-
231126;2;2;1;1;3;-;-;5;-;-;4;1
231130;2;8;8;2;5;6;4;9;6;8;5;9
231135;-;-;-;2;1;-;4;3;1;4;1;-
231140;3;1;2;-;6;6;7;3;4;4;2;5
231150;4;1;-;1;2;-;3;5;-;-;1;-
231160;-;1;1;1;-;2;2;2;2;2;-;3
231170;1;2;-;1;-;-;-;-;1;1;2;1
231180;5;7;2;4;3;-;1;4;4;4;7;4
231190;-;1;-;-;1;-;-;-;-;-;-;1
231195;-;-;1;-;-;3;-;1;-;1;-;1
231220;2;2;3;3;1;3;2;2;1;1;3;2
231200;1;3;2;1;-;2;-;1;-;3;4;1
231210;-;-;1;1;2;-;1;-;3;-;-;1
231230;3;6;1;1;-;4;4;4;2;2;4;3
231240;-;3;2;3;2;2;4;3;1;2;3;2
231250;2;1;1;1;-;3;-;1;-;-;1;1
231260;1;-;1;-;-;2;1;1;-;1;1;-
231270;1;2;2;3;2;1;3;2;1;1;-;3
231280;1;-;-;-;-;-;1;-;1;-;-;-
231290;14;9;11;9;9;9;15;6;8;13;15;13
231300;-;1;-;1;1;-;-;-;-;1;2;1
231310;1;3;-;1;3;1;2;3;4;1;7;5
231320;1;1;2;1;-;1;2;2;1;1;-;4
231325;-;-;-;1;-;-;-;1;-;1;-;-
231330;2;4;5;5;4;5;6;5;1;9;2;9
231335;-;2;-;2;-;2;-;-;2;1;4;3
231340;7;3;2;6;8;2;5;8;7;4;2;7
231350;3;-;1;1;-;1;3;2;2;6;3;2
231355;-;1;-;2;1;-;1;2;-;1;-;-
231360;-;1;-;1;3;-;9;2;2;2;5;1
231370;-;-;1;-;-;-;2;-;-;-;2;-
231375;-;-;-;-;-;1;-;-;1;1;2;-
231380;2;6;-;1;-;1;1;2;3;1;1;-
231390;-;-;1;-;1;-;-;1;-;1;-;-
231395;1;1;1;2;2;2;-;3;1;1;2;3
231400;3;3;1;1;1;-;3;2;4;2;4;1
231410;3;5;2;2;3;5;3;2;3;5;4;4
