Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;-;-;-;-;-;1;-
230015;1;1;1;1;1;2;1;1;-;-;-;1
230020;3;5;4;4;4;-;6;3;3;7;7;3
230030;2;5;4;4;1;1;2;3;5;10;1;5
230040;1;-;-;1;-;4;1;1;-;1;-;-
230050;-;-;-;1;1;1;-;1;1;-;-;-
230060;1;-;-;-;-;-;-;-;-;-;-;-
230070;2;-;1;1;2;-;2;-;1;4;-;1
230075;2;2;4;4;3;2;1;3;2;-;2;2
230080;3;-;-;-;-;-;1;1;-;-;-;-
230090;1;-;1;2;-;-;-;-;-;-;-;1
230100;5;2;6;5;4;4;4;6;6;9;2;5
230110;1;3;-;1;1;1;-;2;1;2;3;3
230120;2;2;4;1;-;1;4;-;3;1;4;1
230125;-;-;1;-;1;1;1;1;-;1;-;-
230130;-;-;-;-;2;4;-;1;-;-;2;1
230140;2;1;-;1;-;-;1;1;-;2;2;-
230150;-;-;-;-;1;-;-;-;-;-;-;-
230160;2;-;-;-;-;2;1;-;4;-;-;1
230170;-;2;1;-;-;-;-;2;3;1;2;-
230180;1;-;-;1;-;-;-;-;-;-;-;-
230185;1;1;2;3;2;1;-;2;-;1;-;2
230190;3;3;2;2;2;2;1;4;-;1;2;4
230195;-;2;1;3;-;2;2;1;2;1;-;5
230200;4;-;-;-;-;-;-;2;2;-;3;-
230205;1;-;2;-;1;-;-;-;-;-;1;1
230210;1;-;3;1;2;1;3;3;3;-;2;4
230220;2;3;2;3;2;1;2;3;5;1;3;1
230230;2;2;2;2;-;2;2;2;4;2;-;3
230240;4;9;7;7;2;2;5;2;4;-;7;6
230250;3;6;3;2;1;2;1;1;3;4;1;6
230260;4;1;4;3;3;1;2;2;2;2;1;1
230270;1;1;-;1;-;1;-;-;1;-;1;3
230280;4;1;7;4;3;7;3;3;5;3;3;1
230290;-;1;-;-;1;-;1;1;2;1;-;-
230300;-;-;-;2;3;-;1;-;-;2;2;2
230310;1;-;1;1;-;-;2;-;-;1;3;3
230320;2;2;-;2;-;-;3;1;1;4;1;2
230330;-;-;1;-;1;-;-;-;2;2;3;2
230340;-;-;-;-;1;-;1;-;-;1;2;1
230350;1;4;3;2;1;3;5;2;2;3;3;4
230360;-;-;1;3;1;-;-;-;-;-;1;-
230365;-;-;-;2;1;-;1;3;1;-;-;-
230370;22;16;12;18;27;16;16;22;16;26;25;27
230380;2;1;1;2;2;1;1;1;2;1;-;1
230390;1;-;1;-;1;-;-;-;-;-;-;1
230393;1;1;-;-;-;3;-;1;-;-;1;1
230395;1;1;-;-;1;1;1;2;2;1;1;1
230400;1;1;1;-;1;1;1;-;2;1;-;1
230410;7;2;4;7;7;1;4;3;5;5;3;5
230420;7;3;5;7;8;5;14;9;8;9;12;6
230423;-;1;1;-;-;3;2;1;1;3;-;-
230425;1;-;2;2;2;-;2;2;3;2;1;-
230426;1;-;1;-;-;1;-;-;-;1;-;2
230427;1;-;-;-;-;-;-;1;-;1;-;-
230428;7;2;2;4;2;2;2;5;5;3;1;6
230430;-;1;2;2;-;1;1;-;-;2;2;2
230435;1;-;1;1;1;2;-;-;1;2;-;-
230440;155;152;139;149;163;169;149;149;160;176;120;178
230445;-;-;-;2;-;1;1;2;-;-;-;1
230450;1;-;-;-;2;-;2;1;-;1;3;2
230460;-;-;1;-;-;-;-;-;1;-;1;1
230465;-;-;-;2;-;1;1;1;-;-;2;-
230470;3;-;3;3;3;-;5;2;2;1;-;7
230480;-;-;2;-;-;-;-;1;1;-;-;-
230490;1;1;-;-;1;1;1;-;-;-;2;-
230495;1;1;-;-;3;3;-;2;6;1;2;3
230500;2;2;4;6;3;3;2;-;1;4;3;-
230510;-;-;-;-;-;-;-;-;1;-;1;-
230520;1;-;-;-;2;2;1;2;1;1;1;-
230523;2;1;4;5;1;6;4;3;4;4;7;7
230526;-;-;1;-;1;-;3;1;2;-;3;2
230530;1;1;1;-;3;2;-;1;2;4;3;1
230533;1;-;1;-;-;3;-;2;-;-;-;-
230535;-;-;-;1;-;1;1;1;-;3;1;-
230540;5;1;6;3;3;9;1;3;2;4;2;2
230550;7;3;3;6;5;8;2;5;6;7;4;7
230560;-;-;3;1;2;1;1;1;1;-;4;4
230565;-;-;-;-;-;-;1;1;-;1;-;-
230570;-;-;-;1;-;-;3;2;-;1;1;-
230580;2;3;2;1;2;5;1;5;2;2;2;4
230590;3;2;4;1;1;1;3;4;2;2;-;2
230600;-;2;1;-;2;1;-;2;3;-;1;1
230610;2;3;-;2;1;2;1;-;-;-;-;1
230620;-;-;1;-;1;-;1;-;1;-;-;-
230625;3;3;2;-;3;2;3;1;1;2;4;2
230630;2;-;3;2;3;2;2;-;3;-;5;3
230640;4;6;6;9;2;5;3;3;4;5;4;5
230650;-;2;-;1;-;1;-;2;1;2;1;1
230655;1;2;3;3;4;3;3;3;1;1;1;-
230660;-;2;4;1;1;3;-;1;1;-;1;2
230670;3;1;2;2;1;1;1;2;3;-;6;-
230680;1;-;1;-;-;-;1;-;-;2;-;1
230690;-;-;4;3;3;2;1;1;1;1;-;-
230700;1;2;-;5;-;-;3;5;3;3;2;4
230710;2;1;1;1;-;-;1;3;-;3;1;2
230725;2;1;2;-;-;1;-;1;-;-;-;1
230730;20;21;10;6;16;16;12;16;22;13;27;20
230740;1;5;3;1;2;-;2;-;4;-;2;-
230750;1;3;1;3;-;1;-;2;-;-;1;-
230760;3;5;5;7;1;4;3;4;4;8;6;5
230763;2;-;2;-;2;2;-;1;-;-;1;-
230765;16;20;18;20;7;14;15;8;17;16;11;18
230770;7;4;2;9;7;5;8;5;5;5;6;4
230780;1;1;-;3;1;-;1;2;-;-;1;-
230790;-;2;-;-;1;-;-;-;-;-;-;2
230800;2;-;1;-;-;1;-;-;1;-;2;2
230810;-;2;2;-;1;-;-;1;-;5;2;3
230820;-;-;1;-;-;-;1;1;-;1;-;-
230830;-;-;1;-;2;-;2;-;-;1;3;1
230835;1;1;-;1;1;-;2;1;-;5;1;5
230837;-;1;1;-;-;-;-;-;-;1;1;-
230840;3;4;2;-;1;1;1;3;1;3;2;2
230850;-;4;2;-;1;5;2;2;7;3;-;-
230860;-;-;-;2;-;-;-;4;2;-;-;1
230870;4;6;4;1;3;2;1;1;3;7;3;6
230880;1;-;1;-;1;-;-;4;1;-;-;1
230890;1;-;2;3;1;-;1;2;4;3;2;2
230900;1;1;1;-;1;-;-;-;-;1;-;5
230910;1;2;1;2;1;-;-;1;-;2;-;-
230920;1;-;1;-;-;-;-;-;2;1;1;-
230930;2;-;3;-;-;3;1;3;2;3;3;3
