Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;2;-;-;-;1;-;1;1;-;-;-;2
230015;2;2;2;2;-;1;3;1;-;-;-;2
230020;4;7;1;1;3;6;2;6;6;6;3;2
230030;2;3;4;2;3;2;7;4;4;1;7;2
230040;4;-;-;-;1;1;-;2;2;1;1;1
230050;1;-;-;1;-;-;2;-;2;-;1;1
230060;-;3;-;-;-;1;2;1;-;-;-;-
230070;2;2;-;3;1;1;2;-;1;-;1;4
230075;1;1;4;1;-;3;2;2;2;3;4;5
230080;-;1;1;-;-;-;-;1;2;1;-;1
230090;2;-;-;-;-;-;-;3;2;1;3;-
230100;12;11;6;7;8;6;7;6;11;12;6;7
230110;6;1;4;5;4;2;4;6;6;5;2;3
230120;1;2;2;-;4;1;-;-;-;3;2;2
230125;1;-;-;1;-;-;1;-;2;-;-;-
230130;2;1;-;2;2;2;5;3;3;4;2;2
230140;-;2;1;-;-;-;2;2;1;1;1;-
230150;2;-;1;-;-;-;-;-;1;-;-;-
230160;3;2;1;-;3;2;2;2;1;3;2;-
230170;1;-;-;2;3;2;3;2;2;-;-;-
230180;-;-;-;1;-;-;-;-;-;1;-;-
230185;2;1;1;-;1;-;-;3;-;-;2;-
230190;2;1;4;3;3;6;4;2;4;5;4;3
230195;4;5;1;3;2;4;1;5;3;3;4;2
230200;2;1;-;-;2;1;1;1;1;3;-;1
230205;1;-;-;2;1;1;-;-;1;-;1;1
230210;5;2;3;2;2;1;3;4;2;3;2;6
230220;1;3;2;4;5;2;1;1;-;4;3;4
230230;1;2;1;1;2;2;4;2;3;1;1;2
230240;2;5;8;5;3;2;5;3;4;7;3;3
230250;6;1;3;7;2;4;9;3;4;6;3;1
230260;7;2;4;3;5;5;7;4;-;8;1;4
230270;3;2;1;-;5;2;1;6;3;3;4;3
230280;3;2;5;4;4;6;3;6;6;4;2;6
230290;-;-;1;-;3;2;1;1;1;1;1;3
230300;1;1;-;1;1;1;1;5;-;-;1;1
230310;2;1;-;-;-;-;1;-;-;1;5;2
