Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;2;1;3;-;1;-;2;-;-;-;-
230015;2;-;1;1;1;1;-;-;1;3;1;2
230020;3;3;3;-;7;1;8;7;4;8;4;5
230030;6;2;3;2;2;3;3;3;4;6;6;2
230040;-;1;3;-;1;1;-;-;-;-;1;-
230050;-;-;-;-;1;-;2;1;-;1;2;-
230060;-;-;1;1;-;-;-;1;-;-;-;-
230070;2;3;1;3;1;1;1;1;2;2;1;2
230075;3;3;3;1;4;7;1;1;2;-;4;3
230080;-;1;-;-;2;1;1;-;1;3;-;-
230090;-;-;-;-;-;-;2;1;-;1;-;1
230100;12;9;6;12;13;8;6;8;15;11;17;4
230110;5;4;5;3;4;3;4;3;5;8;7;4
230120;-;3;2;1;1;1;3;2;-;3;3;-
230125;1;2;1;-;-;-;-;-;-;-;-;-
230130;3;2;3;1;1;-;1;2;2;5;2;2
230140;1;2;1;-;-;-;-;-;2;1;2;1
230150;1;-;-;1;1;-;1;1;-;1;-;-
230160;4;1;-;-;-;1;3;1;-;1;2;3
230170;-;2;1;1;1;2;1;-;-;2;1;2
230180;2;1;-;1;-;2;-;-;-;-;-;-
230185;2;-;1;-;1;-;-;1;1;1;1;1
230190;6;4;3;7;6;5;4;8;4;4;4;7
230195;3;-;5;2;-;2;3;-;1;5;1;1
230200;-;1;1;-;-;1;1;-;3;1;1;1
230205;-;-;-;-;-;1;2;1;-;-;1;1
230210;1;2;1;2;3;1;3;4;7;3;2;5
230220;2;4;6;4;1;3;2;7;4;3;1;2
230230;-;2;3;2;1;2;-;1;4;1;2;4
230240;3;4;4;5;7;2;2;4;2;2;5;4
230250;4;1;3;1;2;5;3;3;1;4;4;6
230260;4;2;3;-;1;-;4;7;-;2;3;1
230270;-;3;-;3;1;1;1;2;2;1;2;2
230280;7;8;3;6;6;7;3;5;7;7;5;8
230290;-;1;-;1;1;-;-;2;2;3;3;1
230300;1;-;1;-;-;2;-;2;1;-;-;3
230310;1;1;-;-;-;1;-;-;-;-;-;-
230320;4;-;-;2;-;3;2;1;1;4;-;1
230330;1;1;1;-;-;1;1;1;2;2;2;1
230340;-;1;-;-;1;1;4;2;3;-;1;3
230350;9;3;10;3;1;5;2;10;4;4;2;8
230360;1;1;-;-;-;1;3;1;-;1;-;2
230365;-;1;1;1;-;1;-;-;1;-;1;2
230370;34;24;32;18;36;29;31;39;40;36;30;38
230380;1;3;1;2;2;2;1;-;3;1;1;3
230390;-;-;2;-;-;-;1;-;-;1;1;-
230393;-;-;-;-;-;-;-;-;1;1;1;1
230395;-;1;1;3;3;4;3;2;1;3;2;1
230400;6;3;1;1;-;2;1;-;-;2;1;1
230410;7;1;4;10;7;4;4;8;5;4;2;7
230420;9;5;7;11;8;9;17;8;13;9;13;6
230423;1;1;1;-;-;1;1;-;-;1;-;1
230425;-;1;-;1;1;1;1;2;-;2;1;2
230426;1;-;-;-;-;1;-;-;-;-;1;-
230427;1;-;-;1;-;-;1;1;2;-;-;1
230428;12;7;6;9;4;4;8;3;7;6;6;9
230430;-;2;-;1;1;1;1;5;1;1;-;2
230435;-;1;-;-;-;1;2;1;2;3;1;3
230440;279;245;338;241;269;280;248;270;306;294;282;283
230445;-;2;2;2;2;-;2;-;-;2;2;-
230450;2;-;2;-;2;-;2;2;2;-;1;2
230460;-;-;1;-;-;1;2;-;-;-;1;1
230465;1;1;-;-;2;1;1;1;1;1;-;-
230470;1;1;-;2;1;3;-;1;1;-;5;1
230480;-;-;-;-;-;-;-;1;-;-;-;-
230490;1;-;-;-;-;-;-;-;1;2;1;1
230495;2;2;3;8;2;1;2;1;5;6;4;1
230500;2;1;3;2;5;4;5;3;4;2;1;2
230510;-;-;-;-;1;-;-;-;-;1;1;-
230520;2;2;2;2;2;-;1;1;1;-;-;1
230523;8;3;4;3;5;3;10;10;4;7;11;8
230526;1;-;1;2;-;1;1;3;3;1;2;-
230530;2;2;2;2;1;1;-;3;2;-;2;2
230533;2;2;3;1;1;1;2;-;-;2;1;1
230535;1;-;1;-;-;1;-;-;1;-;-;2
230540;4;3;4;4;2;1;4;7;6;11;3;8
230550;5;7;3;8;6;7;6;6;9;6;11;19
230560;3;2;1;-;2;2;2;1;5;-;1;3
230565;-;1;-;-;1;-;-;-;-;-;1;-
230570;3;1;2;-;-;-;-;-;-;1;-;1
230580;2;1;6;7;1;2;3;2;-;3;1;2
230590;5;3;2;6;8;-;1;4;2;3;4;5
230600;-;-;-;2;1;-;2;3;1;1;1;2
230610;1;2;1;1;-;6;1;1;2;1;-;1
230620;-;1;-;-;1;-;-;-;1;-;-;-
230625;5;7;6;4;6;3;2;7;9;5;4;9
230630;3;1;1;3;4;1;2;4;3;5;6;7
230640;4;4;5;6;7;7;6;6;10;13;10;9
230650;-;3;2;1;-;-;2;2;2;1;-;-
230655;-;4;4;1;3;2;3;2;-;6;2;4
230660;-;1;2;1;2;1;-;2;1;-;1;-
230670;-;3;2;2;1;1;-;-;-;4;2;3
230680;2;-;1;-;1;3;1;-;3;2;-;-
230690;2;3;3;-;3;5;2;4;-;5;3;3
230700;7;4;6;2;3;4;6;4;6;6;3;2
230710;2;-;5;1;2;-;2;2;-;1;1;1
230720;2;1;-;1;1;-;-;-;-;-;2;1
230725;1;1;3;-;1;-;2;-;2;-;1;2
230730;23;19;19;17;20;30;20;24;19;17;17;20
230740;2;1;4;-;1;2;1;4;3;3;-;3
230750;6;-;2;2;-;2;3;2;2;3;1;3
230760;7;2;6;4;7;6;5;7;7;5;6;3
230763;1;-;1;2;1;-;-;-;1;1;1;3
230765;18;17;26;19;19;22;32;27;35;30;28;22
230770;7;5;8;4;10;5;9;12;14;8;11;10
230780;2;-;3;1;5;-;3;1;3;1;1;1
230790;1;-;-;-;-;2;-;-;-;-;-;1
230800;2;2;4;1;4;-;4;-;3;-;-;1
230810;1;-;2;1;3;3;1;-;3;4;1;4
230820;2;1;-;1;2;1;1;-;1;1;-;-
230830;-;2;4;7;-;2;2;4;2;-;1;1
230835;-;2;1;1;1;1;2;-;1;1;-;-
230837;-;-;-;-;-;1;1;2;1;-;-;-
230840;2;7;7;1;4;7;3;6;4;3;2;3
230850;4;3;5;3;3;1;2;3;8;3;5;9
230860;-;-;5;1;1;-;-;-;1;-;1;1
230870;9;5;13;6;8;7;10;5;8;7;2;6
230880;1;-;-;1;-;-;-;1;-;-;-;2
230890;-;1;-;5;1;-;3;-;3;3;1;2
230900;1;1;2;-;-;2;1;2;1;1;2;3
230910;3;1;-;-;-;1;-;2;-;1;1;1
230920;1;1;-;2;3;-;3;3;1;1;2;2
230930;1;2;5;1;1;1;3;3;1;-;-;2
230940;4;3;-;2;3;4;-;4;4;2;2;5
230945;2;-;-;2;1;3;2;3;2;2;1;2
230950;1;-;2;1;3;2;4;2;3;4;1;-
230960;4;3;7;4;5;4;1;8;5;6;7;6
230970;5;5;7;3;7;6;6;1;7;6;5;7
230980;-;1;2;-;1;-;1;2;1;1;1;1
230990;-;-;-;-;-;-;-;1;-;-;-;-
231000;1;1;1;1;1;1;1;1;1;1;-;-
231010;-;4;2;-;2;-;1;-;-;-;-;-
231020;1;4;3;3;7;2;3;5;2;1;2;3
231025;2;2;1;2;4;3;3;2;2;3;7;4
231030;4;-;1;4;-;1;1;3;3;-;1;3
231040;-;-;-;-;-;1;-;1;-;-;-;-
231050;1;2;3;6;4;10;7;3;6;4;2;8
231060;-;-;-;-;1;-;-;-;-;1;1;1
231070;4;7;3;9;3;6;4;8;2;4;2;7
231080;2;-;1;2;-;-;1;-;1;3;2;-
231085;1;-;-;-;3;4;-;1;4;1;2;2
231090;-;1;-;4;-;2;-;-;1;1;1;1
231095;1;-;-;-;-;-;-;-;-;-;-;-
231100;1;1;-;1;-;-;1;1;1;-;-;1
231110;1;1;-;1;2;-;1;2;-;-;1;1
231120;1;1;-;1;-;-;2;-;-;1;1;1
231123;-;-;1;1;-;2;-;-;2;-;1;-
231126;-;-;-;1;1;1;5;1;-;1;2;3
231130;4;9;4;6;15;7;6;4;8;7;7;10
231135;1;1;1;-;2;-;1;2;2;-;-;1
231140;3;2;6;5;5;7;4;4;6;11;5;3
231150;3;3;2;4;2;3;5;1;5;4;4;7
231160;5;2;3;2;5;3;4;1;1;4;2;-
231170;1;-;-;-;1;1;2;1;3;3;-;3
231180;13;6;6;4;4;10;11;8;9;9;6;8
231190;2;3;1;1;-;2;-;-;1;2;1;-
231195;2;-;1;2;-;-;2;-;2;5;4;1
231220;3;2;7;2;4;7;1;2;2;3;1;5
231200;-;1;2;2;1;-;-;1;1;1;3;-
231210;2;-;-;2;2;4;-;1;2;3;2;3
231230;6;3;2;6;3;-;4;5;7;6;3;2
231240;7;4;1;6;5;1;6;12;7;3;8;4
231250;5;4;-;1;1;1;-;3;-;-;2;-
231260;1;1;1;1;-;1;1;3;-;1;-;1
231270;3;5;3;-;1;2;4;4;5;1;6;4
231280;-;-;-;-;-;1;-;-;-;-;-;-
231290;19;11;12;16;14;23;17;14;19;11;19;21
231300;2;3;2;2;2;2;3;2;1;-;1;-
231310;4;4;5;6;6;8;3;1;9;8;-;7
231320;3;-;2;1;-;3;2;1;1;3;-;1
231325;1;-;-;-;2;-;-;-;1;-;1;-
231330;4;-;1;5;1;5;8;4;6;2;3;5
231335;-;1;-;-;-;1;3;1;1;2;-;-
231340;5;5;2;4;2;2;5;10;4;8;9;3
231350;4;2;3;3;4;1;1;3;1;5;3;3
231355;3;-;-;-;2;1;-;1;1;4;2;-
231360;4;1;-;4;4;1;1;4;2;4;2;3
231370;-;2;-;-;-;1;-;-;-;1;-;-
231375;-;1;1;1;1;-;3;2;2;2;-;1
231380;1;2;1;-;3;-;1;2;1;-;3;-
231390;2;-;-;-;-;-;2;1;1;1;1;2
231395;3;2;2;3;4;1;-;6;2;1;1;-
231400;3;2;1;3;4;2;1;1;3;-;1;3
231410;5;4;2;1;5;3;5;5;7;3;3;7
230000;-;-;-;-;-;-;-;-;-;1;-;-
