Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;-;1;1;-;2;-;-;-;1;-;-
230015;4;3;1;1;3;-;1;2;-;1;1;2
230020;5;3;5;4;2;4;3;7;4;8;5;5
230030;4;2;4;2;1;6;4;2;6;2;5;1
230040;1;1;-;1;1;-;-;-;2;-;-;-
230050;-;2;2;4;-;-;-;1;-;1;-;1
230060;1;-;-;-;1;-;-;-;-;-;-;1
230070;1;2;1;1;3;-;-;-;1;-;2;3
230075;1;3;3;5;2;3;1;1;1;5;2;1
230080;-;-;-;1;-;1;-;-;-;-;-;1
230090;-;1;1;3;-;-;-;2;-;-;-;1
230100;13;8;3;7;7;4;7;8;7;9;10;8
230110;8;1;3;8;5;4;5;7;5;4;4;5
230120;2;1;-;3;3;2;-;2;2;1;1;2
230125;1;1;-;-;-;-;-;-;1;1;1;1
230130;4;-;2;1;1;2;5;3;1;2;1;1
230140;-;-;-;1;1;-;2;3;1;-;-;1
230150;1;3;1;-;1;1;1;-;-;1;1;1
230160;3;1;1;2;1;1;-;3;-;2;2;1
230170;3;-;-;1;2;-;-;1;-;4;1;2
230180;-;1;-;-;-;-;-;-;-;-;-;-
230185;2;1;1;-;3;2;1;-;-;1;3;3
230190;6;6;6;1;4;9;2;7;3;1;3;3
230195;-;4;1;4;-;1;2;2;4;2;4;3
230200;2;2;5;4;1;-;-;5;3;1;1;1
230205;2;2;2;-;-;-;-;-;1;-;1;2
230210;4;4;2;4;1;3;5;2;4;3;1;5
230220;6;5;2;4;4;2;2;4;1;-;7;4
230230;2;1;1;3;-;1;2;4;3;2;2;5
230240;9;4;4;7;5;3;4;5;1;4;2;5
230250;1;6;4;6;3;1;8;2;3;7;4;1
230260;3;3;3;6;4;4;3;4;5;2;2;8
230270;2;3;-;-;3;3;-;1;4;2;5;3
230280;8;7;7;4;8;3;5;4;4;10;1;3
230290;3;1;-;-;-;2;1;2;1;1;1;1
230300;4;-;2;1;1;1;-;4;4;-;-;1
230310;-;1;1;-;1;3;4;1;1;-;2;1
230320;2;1;3;1;1;-;1;2;-;2;-;1
230330;1;2;-;-;-;-;-;-;-;2;1;2
230340;1;2;1;1;1;-;1;1;1;3;1;-
230350;6;6;2;5;3;6;6;5;6;4;2;3
230360;2;2;-;-;-;1;-;1;1;1;-;2
230365;1;-;1;1;-;-;-;1;-;2;-;-
230370;38;30;27;37;42;19;33;34;37;36;38;42
230380;3;1;2;1;3;-;-;1;1;5;1;4
230390;1;-;-;-;2;1;-;-;1;1;3;1
230393;-;3;1;-;3;1;-;4;1;-;1;2
230395;3;2;1;2;1;6;4;3;4;5;4;1
230400;-;1;1;-;-;-;2;2;-;1;4;1
230410;7;3;6;5;5;4;4;5;6;5;4;5
230420;10;8;11;7;8;4;9;10;6;7;8;8
230423;1;-;1;1;3;1;1;1;-;1;1;1
230425;1;3;1;-;2;1;2;2;3;-;3;1
230426;-;-;1;1;1;2;2;-;2;1;-;2
230427;1;1;-;-;-;-;-;-;-;1;1;-
230428;10;9;2;9;9;7;3;4;3;4;5;7
230430;2;-;2;4;1;-;2;1;2;3;-;2
230435;2;4;-;1;1;1;2;1;2;1;2;3
230440;295;226;238;231;235;212;217;277;261;261;263;235
230445;-;-;-;-;2;1;1;-;-;3;1;-
230450;-;2;-;-;1;2;1;1;-;-;3;3
230460;-;2;-;-;-;-;1;-;-;1;-;1
230465;-;-;2;-;-;-;-;-;2;1;-;1
230470;2;1;2;2;1;3;1;1;1;4;3;4
230480;1;-;-;-;-;-;1;-;-;-;-;-
230490;1;-;1;-;-;1;2;-;1;-;-;1
230495;4;-;3;2;1;-;2;4;1;2;4;4
230500;3;-;7;4;3;6;-;2;8;4;3;2
230510;-;1;-;1;-;1;1;1;3;-;-;1
230520;4;-;2;3;3;2;2;1;-;-;-;1
230523;12;8;9;6;10;6;6;5;7;7;7;8
230526;-;-;1;1;2;-;-;1;2;-;-;4
230530;3;3;-;1;-;3;-;2;2;2;2;1
230533;-;2;1;2;3;1;-;-;1;-;-;4
230535;1;-;-;-;1;2;2;1;2;2;5;-
230540;5;6;5;-;5;1;8;2;5;-;5;6
230550;10;6;5;5;10;11;5;5;6;10;10;6
230560;3;-;3;2;1;2;3;9;1;2;7;5
230565;-;-;1;-;-;1;1;-;1;1;-;3
230570;2;1;-;-;-;-;-;1;-;1;2;2
230580;3;1;2;3;-;1;2;2;1;2;2;2
230590;2;4;5;3;1;3;2;5;3;-;1;-
230600;1;4;-;1;1;2;2;1;-;2;-;1
230610;1;1;2;4;3;-;1;-;1;6;-;3
230620;-;-;-;1;-;-;1;-;-;-;-;-
230625;2;7;6;6;3;6;3;2;7;8;1;1
230630;4;2;3;3;5;4;3;5;4;3;1;3
230640;8;6;11;12;5;5;8;9;4;10;8;9
230650;2;2;3;1;-;2;1;1;-;-;3;4
230655;4;3;1;3;2;1;1;3;4;2;5;4
230660;-;1;-;-;1;2;1;2;-;-;1;1
230670;1;3;5;3;2;3;2;4;-;1;2;4
230680;2;2;-;-;2;2;-;-;1;1;2;1
230690;4;2;4;2;2;5;6;2;1;3;2;2
230700;2;7;6;2;3;1;1;4;1;2;4;4
230710;1;1;2;1;-;2;1;2;-;4;1;1
230720;-;-;-;-;2;-;1;-;-;1;1;1
230725;2;-;1;3;1;1;1;1;2;2;5;1
230730;25;28;22;12;19;21;12;29;14;23;16;16
230740;4;4;1;2;1;-;2;1;1;3;1;3
230750;2;-;2;4;3;1;2;2;1;3;4;2
230760;6;9;6;8;11;4;1;10;8;4;9;9
230763;2;-;2;2;-;1;-;2;2;2;1;1
230765;36;22;19;23;25;17;17;19;21;30;18;30
230770;11;11;8;11;13;8;7;14;6;10;5;11
230780;-;-;2;-;3;-;1;3;4;7;5;2
230790;-;-;2;-;3;-;-;1;1;1;-;1
230800;4;1;5;4;2;1;2;4;2;2;3;2
230810;5;5;3;2;5;2;1;1;3;5;3;2
230820;1;-;2;-;-;-;-;-;-;1;-;-
230830;3;-;-;-;3;2;1;1;-;-;-;4
230835;-;-;-;3;-;2;-;-;2;2;3;2
230837;-;-;1;-;-;-;-;2;-;-;1;-
230840;3;4;1;-;-;1;1;5;1;5;1;-
230850;6;7;4;2;3;1;1;3;4;3;3;3
230860;2;-;-;3;1;-;-;-;1;1;1;4
230870;8;4;4;8;9;3;3;11;12;8;8;12
230880;1;1;-;1;-;-;2;-;-;-;-;-
230890;5;1;1;1;-;-;1;-;-;-;1;-
230900;1;3;1;1;1;1;-;1;-;-;-;1
230910;3;1;2;-;1;-;1;3;-;-;1;-
230920;-;1;-;-;1;1;1;1;-;-;-;2
230930;2;2;1;1;5;1;4;4;2;3;1;5
230940;2;5;1;2;2;2;1;4;4;-;4;5
230945;3;1;2;1;2;2;1;-;3;1;-;2
230950;-;2;5;1;2;-;1;-;6;1;2;1
230960;6;2;8;6;9;6;7;8;10;5;5;7
230970;8;3;6;7;6;6;7;9;4;8;7;10
230980;-;-;-;1;2;2;-;1;1;-;1;1
230990;-;-;-;-;-;-;2;-;-;1;1;1
231000;-;-;1;1;1;1;-;1;-;2;-;1
231010;1;1;2;-;2;-;-;1;1;-;1;-
231020;1;2;4;1;1;4;2;2;1;3;4;2
231025;5;3;3;1;5;4;3;3;4;9;-;5
231030;2;1;2;-;1;-;3;3;4;2;2;5
231040;2;1;1;-;1;1;1;4;2;2;-;1
231050;6;4;2;3;4;4;3;4;2;6;4;11
231060;-;-;2;1;-;1;-;1;-;-;-;-
231070;2;2;1;3;4;2;4;5;1;3;-;1
231080;-;1;3;-;1;-;1;1;-;1;2;1
231085;2;5;-;4;-;-;1;1;-;3;1;2
231090;4;1;1;1;-;-;1;-;1;2;-;3
231095;-;1;-;-;-;-;-;-;-;1;-;-
231100;2;2;-;1;2;-;1;1;1;-;-;-
231110;3;-;2;-;-;3;1;1;-;-;1;1
231120;-;-;-;3;1;-;-;1;-;2;1;1
231123;1;1;-;-;-;-;-;-;3;1;-;1
231126;-;2;2;3;1;1;2;3;1;5;3;2
231130;8;2;6;10;3;12;10;6;5;8;9;9
231135;1;1;1;1;1;1;1;1;-;1;-;1
231140;6;4;6;4;3;6;6;6;2;8;1;10
231150;3;3;5;1;1;3;2;2;7;3;2;6
231160;4;-;3;2;5;2;1;6;5;8;7;3
231170;2;-;1;1;-;1;-;1;-;1;-;3
231180;7;6;7;10;9;10;6;4;9;12;13;12
231190;-;-;1;4;1;-;-;-;-;1;-;-
231195;2;3;1;-;1;2;1;1;1;1;-;2
231220;2;5;2;1;-;3;5;3;4;3;4;5
231200;1;-;2;1;-;1;1;-;4;1;1;-
231210;1;-;-;2;1;1;2;2;-;-;1;1
231230;3;5;2;4;3;4;4;3;6;1;5;3
