Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;3;-;1;-;-;-;-;1;-;-;1;-
230015;-;1;-;-;1;1;-;-;3;-;2;1
230020;7;5;7;1;4;10;4;9;1;2;2;8
230030;8;2;3;6;2;6;3;8;10;8;5;5
230040;1;-;-;2;1;1;-;1;1;-;2;1
230050;4;-;1;-;3;-;-;-;1;-;-;1
230060;-;-;-;-;-;-;-;-;1;2;1;-
230070;-;-;1;-;-;2;-;3;2;1;1;1
230075;2;1;4;4;-;1;3;-;2;2;4;1
230080;1;1;1;2;-;-;1;-;-;-;-;1
230090;1;1;1;-;4;-;1;1;-;1;1;1
230100;13;15;12;4;7;9;10;12;14;12;5;3
230110;6;2;3;4;7;4;3;7;2;9;4;2
230120;2;2;2;2;2;4;-;-;-;5;1;2
230125;1;-;-;-;1;1;-;2;4;1;1;-
230130;1;-;2;-;1;-;2;2;2;1;5;2
230140;-;1;2;1;-;2;2;-;1;2;-;1
230150;-;2;-;-;1;1;2;1;-;-;2;2
230160;1;3;-;-;-;3;1;3;1;1;2;2
230170;4;2;1;1;2;1;1;2;2;1;1;2
230180;-;-;-;-;1;-;1;1;-;-;1;1
230185;3;1;3;1;2;3;1;1;1;3;1;1
230190;9;4;8;5;6;2;2;2;3;5;4;3
230195;2;2;3;1;5;-;2;1;2;-;1;3
230200;1;1;1;2;2;3;2;-;2;1;1;-
230205;2;-;1;-;-;-;1;-;-;-;1;2
230210;2;2;3;4;4;3;1;3;3;4;1;1
230220;2;5;6;4;7;2;1;5;2;3;4;4
230230;4;2;4;2;1;1;2;1;3;3;4;3
230240;3;-;4;-;6;2;5;5;5;2;4;2
230250;3;1;4;-;1;1;3;4;6;6;3;2
230260;2;5;2;5;2;8;2;3;2;3;1;1
230270;1;2;1;2;1;2;3;1;1;1;1;5
230280;9;3;3;8;9;9;12;7;4;4;4;4
230290;1;-;2;1;3;2;2;1;4;2;1;1
230300;-;-;4;-;2;3;2;3;1;3;3;1
230310;2;-;1;1;-;1;1;-;1;5;-;-
230320;2;4;1;2;4;2;5;3;1;1;-;2
230330;1;-;3;4;4;1;-;1;1;-;2;2
230340;3;-;2;1;2;-;2;-;1;-;-;1
230350;6;6;8;6;6;6;7;8;6;4;2;5
230360;2;2;2;-;-;1;2;1;2;1;2;-
230365;-;-;1;-;3;3;2;-;-;1;3;5
230370;49;38;50;33;40;44;34;26;46;48;37;53
230380;3;1;1;2;-;3;2;4;-;-;3;4
230390;-;4;-;-;-;1;-;1;1;1;1;2
230393;2;-;-;-;2;-;1;1;-;-;-;-
230395;6;6;9;2;4;3;6;4;1;1;3;-
230400;5;1;2;5;1;3;3;1;2;1;1;3
