Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;-;-;1;-;-;-;1
230015;-;-;-;3;-;-;1;-;-;-;1;1
230020;2;4;1;3;5;1;2;-;1;2;1;3
230030;1;4;-;4;1;2;4;4;2;-;1;1
230040;2;-;-;2;-;1;-;-;-;-;-;-
230050;-;-;-;-;-;-;1;-;-;-;-;1
230060;1;1;-;1;1;-;1;-;-;1;-;-
230070;1;-;3;1;-;-;-;-;-;-;-;-
230075;-;-;1;-;2;-;-;-;1;1;-;-
230080;-;-;-;-;-;-;1;-;-;-;-;-
230090;-;-;1;2;1;-;-;-;-;2;-;-
230100;-;3;1;4;4;2;-;-;-;-;-;-
230110;2;2;5;2;7;7;1;1;1;3;1;1
230120;2;1;2;1;2;1;1;1;1;1;-;1
230125;-;-;2;-;1;1;1;-;-;-;-;1
230130;1;-;2;1;-;-;2;-;2;1;-;-
230140;-;2;1;-;-;-;1;1;-;2;-;-
230160;-;-;-;-;2;-;1;-;-;2;2;-
230170;2;1;-;6;1;-;4;3;4;-;-;-
230180;1;-;-;-;-;-;-;-;-;1;-;-
230185;1;1;-;1;2;-;-;1;3;-;2;-
230190;1;1;2;1;1;-;1;1;-;-;1;-
230195;1;2;2;1;1;1;-;1;-;2;1;1
230200;-;-;2;-;-;-;-;-;-;-;-;1
230205;1;-;-;-;1;1;-;-;1;-;-;-
230210;2;-;4;2;1;1;2;-;1;1;-;3
230220;3;1;4;1;4;4;1;2;1;1;1;1
230230;1;-;1;2;1;3;2;-;1;1;-;1
230240;3;2;4;5;-;3;7;6;2;4;2;1
230250;-;2;2;2;3;1;2;-;1;2;-;-
230260;2;3;3;2;3;2;1;6;-;1;1;3
230270;1;1;2;4;1;2;3;5;2;1;4;2
230280;-;8;5;3;3;2;2;3;3;1;2;1
230290;1;-;-;-;-;2;-;-;-;1;1;-
230300;1;1;2;1;1;2;-;1;-;-;1;-
230310;-;1;-;-;-;-;-;1;-;-;-;-
230320;1;1;-;1;1;2;2;1;-;1;1;1
230330;1;1;1;2;-;1;2;-;2;-;-;2
230340;2;1;2;-;-;-;1;-;1;2;-;1
230350;1;1;3;1;1;-;-;2;4;3;-;3
230360;-;2;1;1;-;1;1;-;-;-;-;-
230365;1;1;2;1;-;1;-;-;-;1;1;2
230370;9;4;12;10;9;12;4;4;6;2;9;7
230380;-;-;1;-;1;-;1;1;1;2;-;-
230390;-;1;-;-;1;-;1;-;-;-;-;-
230393;-;1;1;-;1;-;-;-;-;-;2;1
230395;-;-;-;-;-;1;-;1;1;-;-;-
230400;2;1;-;1;-;1;-;1;1;-;-;-
230410;7;5;6;1;3;4;3;3;7;2;2;2
230420;2;6;3;7;10;6;5;4;4;3;9;8
230423;-;3;-;-;-;1;-;2;-;1;3;1
230425;-;4;-;2;-;2;1;-;2;1;-;-
230426;1;1;-;-;1;-;-;1;-;1;-;-
230427;1;-;-;-;-;-;-;1;-;-;-;-
230428;2;1;1;-;-;-;-;-;1;-;2;-
230430;1;-;2;-;-;-;-;-;-;1;-;-
230435;1;1;-;-;-;1;-;-;1;1;1;-
230440;29;33;54;53;37;57;46;52;42;39;36;38
230445;-;2;-;1;-;-;-;-;-;-;-;1
230450;-;1;-;-;-;-;2;-;-;-;-;-
230460;-;1;-;-;2;-;-;1;-;-;-;-
230465;-;-;1;-;1;1;1;-;1;-;-;1
230470;2;-;-;-;1;1;1;1;-;-;1;-
230480;-;-;-;-;1;-;-;-;-;-;-;-
230490;1;-;1;-;-;-;-;-;-;-;-;-
230495;-;-;1;-;-;1;-;-;2;1;1;2
230500;2;1;5;2;5;2;4;-;1;-;1;1
230510;-;-;-;-;-;-;-;-;-;-;1;-
230520;1;4;-;-;-;-;3;-;-;1;1;1
230523;1;1;1;1;2;1;2;2;-;3;2;3
