Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;-;-;-;-;-;-;-;-;-;-;1;-
230020;-;-;1;4;2;-;3;1;-;3;-;-
230030;3;2;1;2;2;1;1;-;-;-;1;-
230040;-;-;1;-;-;-;-;-;1;-;-;-
230050;1;-;1;-;-;2;-;-;-;-;2;1
230060;-;-;-;-;-;1;-;-;-;-;-;-
230070;1;1;-;-;-;-;-;1;-;-;-;-
230075;-;2;1;2;-;-;1;-;1;-;1;-
230080;-;-;1;-;-;-;-;-;-;-;-;-
230090;-;-;1;-;-;-;-;1;-;-;1;-
230100;2;1;2;1;1;2;3;-;5;-;2;1
230110;3;5;2;2;4;2;1;2;3;1;2;2
230120;-;1;3;1;1;-;1;-;1;-;-;-
230125;-;-;-;-;-;1;1;-;-;-;1;1
230130;-;1;2;-;1;1;-;1;-;-;-;2
230140;-;1;-;-;-;-;-;-;-;-;-;-
230150;-;-;-;-;-;1;-;1;-;-;-;-
230160;-;-;-;1;-;-;-;-;1;1;-;-
230170;-;1;2;-;-;-;-;-;-;2;1;1
230180;-;1;-;-;-;-;-;-;1;-;-;-
230185;1;-;-;-;1;-;1;-;-;-;-;-
230190;-;2;1;2;3;1;3;2;-;-;-;-
230195;-;-;1;-;1;1;-;-;-;1;-;-
230200;-;-;2;1;-;1;1;1;-;2;-;2
230205;-;-;-;-;-;-;1;1;-;-;1;-
230210;-;-;1;1;-;3;2;-;1;-;2;-
230220;1;-;1;1;1;1;1;-;1;1;1;-
230230;-;1;1;-;1;-;-;-;2;2;-;-
230240;3;2;5;1;2;4;3;1;-;1;4;4
230250;-;-;1;2;2;2;1;1;-;-;2;-
230260;3;2;-;2;2;2;2;3;2;4;2;4
230270;-;-;-;1;2;1;2;1;-;1;1;1
230280;1;2;2;2;-;2;1;1;1;1;2;2
230290;-;-;2;-;2;-;1;-;1;1;-;-
230300;-;-;-;-;-;-;-;-;3;2;-;1
230310;2;-;-;1;-;-;-;-;-;1;-;1
230320;1;2;-;2;-;1;-;3;-;2;1;-
230330;1;1;1;3;2;1;-;-;2;3;-;1
230340;-;1;1;-;-;1;-;2;2;2;1;1
230350;3;2;-;1;2;4;5;6;2;3;2;2
230360;1;1;-;-;-;-;1;-;-;-;-;-
230370;12;5;6;6;6;4;11;6;9;3;6;3
