Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;1;1;1;-;-;-;-;2;1;-
230015;-;1;1;-;2;-;-;-;-;-;-;-
230020;1;3;5;2;1;1;1;5;3;2;1;2
230030;2;2;2;-;4;2;-;1;1;1;-;1
230040;-;-;-;-;1;-;-;1;2;1;1;-
230050;-;-;-;-;-;1;-;-;-;-;1;1
230060;-;1;-;-;1;-;-;1;1;-;-;-
230070;-;1;-;-;1;-;1;1;1;-;-;-
230075;2;-;-;2;-;1;1;-;-;-;-;-
230080;-;1;-;-;1;1;-;1;-;-;2;-
230090;-;-;-;-;1;-;2;2;-;-;-;-
230100;3;-;5;1;-;2;1;-;1;1;1;-
230110;1;1;2;1;1;6;2;4;2;1;3;3
230120;1;-;-;-;-;-;1;1;2;1;1;-
230130;-;1;-;-;-;-;1;1;-;1;-;-
230140;1;-;1;1;2;-;1;-;-;-;1;-
230150;-;-;-;-;-;1;-;-;-;-;-;-
230160;-;-;-;-;-;-;-;1;1;-;-;1
230170;2;3;-;2;2;1;-;-;-;-;1;-
230180;-;-;-;1;-;1;1;-;1;-;-;-
230185;1;-;1;1;2;-;1;-;2;-;-;-
230190;1;1;-;4;1;4;-;1;1;2;3;1
230195;1;-;-;-;-;-;-;-;2;-;-;1
230200;1;-;-;-;1;1;1;2;-;1;-;-
230205;1;-;-;-;-;-;-;-;-;-;-;-
230210;2;1;2;-;1;4;3;3;-;1;2;1
230220;2;4;-;2;4;3;2;3;1;1;1;-
230230;-;3;4;4;1;1;3;4;-;-;-;1
230240;-;2;5;6;5;-;-;3;2;4;2;1
230250;1;-;2;1;4;3;2;3;2;1;1;2
230260;1;4;3;2;1;1;5;4;3;2;3;2
230270;1;-;2;1;-;-;-;1;-;1;-;1
230280;1;2;1;-;2;-;1;-;2;2;-;1
230290;-;-;1;1;-;-;3;2;-;-;1;1
230300;-;-;1;-;1;1;-;-;-;-;2;1
230310;-;1;2;-;-;1;-;-;-;1;-;2
230320;1;-;1;2;-;2;2;1;2;2;2;2
230330;1;1;-;-;-;2;-;1;-;-;-;-
230340;1;1;1;2;-;-;1;-;-;2;-;-
230350;-;1;2;2;4;-;2;1;-;-;2;3
