Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;2;-;-;-;-;1;-;1;-;-;1;-
230015;-;1;-;-;2;-;1;1;-;-;-;-
230020;3;-;2;-;2;3;2;2;5;4;-;1
230030;-;1;-;-;2;-;6;1;1;1;1;3
230040;1;-;-;-;-;-;1;-;-;1;-;1
230050;-;-;-;-;-;1;-;-;-;-;-;-
230060;-;1;1;-;-;1;-;-;-;-;-;-
230070;-;-;2;-;-;1;-;-;-;-;-;-
230075;1;1;-;1;-;1;-;-;1;2;-;3
230080;-;2;1;1;2;1;-;-;-;-;1;1
230090;-;-;-;1;-;-;-;-;1;1;-;-
230100;2;3;3;1;1;2;1;-;1;3;2;1
230110;5;5;4;6;1;6;5;2;4;5;-;6
230120;1;1;-;1;2;1;-;1;-;1;-;1
230125;-;1;-;-;2;-;1;-;-;-;-;-
230130;2;-;2;1;1;-;-;1;1;-;-;-
230140;-;-;-;-;-;1;-;-;2;1;-;1
230150;-;-;-;-;-;-;-;-;-;-;-;1
230160;-;-;-;1;-;2;2;-;1;2;-;-
230170;-;2;-;-;1;-;1;1;1;1;1;1
230180;-;-;-;-;-;-;-;-;-;1;-;-
230185;-;-;-;-;1;-;2;-;-;-;-;1
230190;1;-;1;3;4;3;1;-;1;-;1;2
230195;1;-;-;-;1;1;1;-;-;-;-;-
230200;3;2;-;-;-;-;-;-;-;-;-;-
230205;1;-;2;-;2;1;-;1;1;-;-;-
230210;-;1;-;2;2;1;3;-;1;2;2;2
230220;2;3;-;2;1;-;2;-;2;-;1;1
230230;1;-;1;3;2;4;-;3;-;-;-;-
230240;-;5;2;1;4;1;4;4;1;2;5;6
230250;1;2;2;1;1;3;2;-;3;3;5;2
230260;2;1;-;1;-;3;2;-;3;1;4;3
230270;-;1;-;1;1;-;-;1;2;1;1;-
230280;-;2;-;1;3;4;7;-;1;2;2;3
230290;-;1;1;3;-;1;-;1;1;1;1;1
230300;1;1;-;1;-;1;2;-;-;-;1;-
230310;-;-;-;1;-;-;-;-;-;1;-;-
230320;2;1;-;2;-;1;1;-;-;1;-;1
230330;2;1;-;-;3;-;1;-;1;-;-;-
230340;1;-;-;1;2;-;-;1;-;-;-;2
230350;2;4;4;-;-;3;3;1;3;3;1;4
230360;-;-;-;-;-;-;1;1;-;-;-;-
230370;10;4;5;6;6;6;13;8;5;5;3;7
230380;2;-;2;1;-;-;-;-;1;-;1;1
230390;1;1;-;-;1;-;-;-;-;1;-;1
230393;1;-;1;1;-;-;1;-;1;-;-;-
230395;1;2;1;1;1;2;-;-;-;-;-;-
230400;-;-;-;2;-;-;-;1;-;-;-;-
230410;4;7;1;3;4;6;5;3;4;1;5;4
230420;7;6;4;3;10;6;4;14;4;3;6;8
230423;4;-;2;4;-;-;2;-;2;3;2;2
230425;1;2;1;6;-;1;-;2;1;-;-;2
230426;1;1;1;-;-;-;1;-;-;-;1;-
230427;-;-;-;-;-;1;1;-;-;-;1;-
230428;-;1;-;-;-;4;1;-;-;-;2;2
230430;-;2;2;-;1;-;1;-;-;4;-;-
230435;1;-;4;2;-;-;-;1;-;-;1;-
230440;37;32;41;35;27;41;38;29;31;34;34;37
230445;-;1;1;-;-;1;2;-;-;-;-;-
230450;1;-;2;-;1;-;1;-;1;-;-;-
230460;-;-;-;1;-;1;-;-;-;-;1;-
230465;1;-;1;1;-;-;-;-;-;-;-;-
230470;2;3;4;1;-;3;-;2;1;2;6;-
230480;-;-;-;-;-;-;-;2;-;-;-;-
230490;-;-;-;-;-;-;-;-;1;-;1;-
230495;-;1;1;-;1;1;3;-;-;-;-;-
230500;1;1;2;1;4;3;6;2;-;1;-;5
230510;-;1;-;-;-;-;-;-;1;1;-;-
230520;-;4;-;-;1;1;2;-;-;-;-;-
230523;1;2;1;1;-;-;1;-;-;2;1;-
230526;-;-;1;-;1;-;-;-;-;1;-;-
230530;2;5;3;1;2;-;1;1;-;-;1;-
230533;-;-;-;1;-;-;-;-;-;-;-;-
230535;-;1;-;-;-;1;1;1;-;-;2;-
230540;4;1;1;-;1;2;2;1;2;3;1;5
230550;4;6;6;2;2;2;4;3;-;6;1;2
230560;-;4;1;1;1;1;-;-;1;3;1;-
230565;-;-;1;-;-;1;1;1;1;2;1;-
230570;1;-;1;1;1;1;-;-;2;-;-;-
230580;2;3;2;-;4;1;4;5;1;-;-;1
230590;1;1;4;-;1;1;2;-;3;3;2;1
230600;1;-;-;-;-;-;1;-;-;-;2;1
230610;-;-;-;-;-;1;-;-;-;-;-;-
230620;-;-;1;-;-;1;-;-;2;-;1;-
230625;2;-;3;3;-;-;1;1;2;-;2;-
230630;2;5;5;2;2;5;1;1;3;3;1;2
230640;2;4;7;3;4;5;4;-;1;7;2;5
230650;-;-;-;-;-;-;-;-;-;-;-;1
230655;1;-;2;2;-;1;-;-;-;-;-;-
230660;1;1;-;-;-;-;-;1;-;2;1;-
230670;-;-;1;1;-;-;-;-;-;1;-;1
230680;-;-;-;-;1;-;-;-;-;-;-;-
230690;4;1;2;-;-;4;-;2;1;-;-;-
230700;-;7;2;1;1;-;-;-;-;3;-;-
230710;1;-;1;2;-;-;-;-;1;2;-;-
230720;-;-;-;-;2;-;-;1;-;2;1;-
230725;-;1;1;1;-;-;-;-;-;-;1;1
230730;11;6;7;8;10;2;6;11;8;8;12;6
230740;-;1;-;2;-;3;1;-;-;1;1;1
230750;1;2;1;-;-;3;-;3;-;1;1;-
230760;-;1;2;3;1;1;5;2;1;1;1;2
230763;1;1;-;1;-;1;4;-;-;1;1;1
230765;9;6;4;5;10;4;6;5;4;5;7;5
230770;8;6;1;2;4;4;7;4;5;5;3;3
230780;-;1;2;1;-;-;-;-;1;1;1;2
230790;-;-;-;-;-;-;-;-;1;-;1;-
230800;-;2;2;-;-;-;3;-;2;2;2;-
230810;1;1;1;3;-;-;1;-;1;1;-;2
230820;1;-;1;1;-;1;-;1;-;1;-;-
230830;-;1;-;3;2;1;-;-;-;1;1;1
230835;3;-;1;-;-;1;1;-;1;-;1;-
230840;1;-;1;-;2;-;1;-;2;3;-;2
230850;1;-;-;-;1;3;-;1;3;-;1;1
230860;1;-;2;2;-;-;2;1;-;1;-;4
230870;3;1;-;-;2;1;-;1;3;1;-;4
230880;1;-;-;-;-;-;-;-;-;1;-;-
230890;-;-;-;-;-;2;-;-;-;-;-;1
230900;-;2;-;1;1;2;-;-;-;-;1;-
230920;-;1;-;1;-;1;3;1;1;1;3;1
230930;-;2;-;-;-;1;1;2;1;-;1;1
230940;-;1;-;1;1;1;1;-;-;4;-;2
230945;-;-;2;-;1;1;-;-;2;-;1;-
230950;1;1;-;2;2;-;-;1;-;3;-;4
230960;1;-;-;-;1;1;-;-;-;1;2;1
230970;1;1;4;3;1;1;2;1;4;-;4;1
230980;2;2;-;-;-;-;-;-;1;-;-;1
230990;1;-;-;-;-;-;-;-;2;1;-;1
231000;-;-;-;-;-;-;1;-;-;1;-;1
231010;-;1;2;-;-;-;1;1;-;-;-;-
231020;-;-;-;-;-;-;1;1;-;3;1;1
231025;2;1;3;-;3;3;2;-;-;-;1;1
231030;4;1;1;3;2;5;4;3;2;4;2;2
231040;-;-;2;-;-;1;-;-;-;1;-;-
231050;-;-;-;4;2;3;2;1;1;-;2;1
231070;-;-;-;-;-;-;-;2;1;1;1;-
231080;-;1;2;1;-;-;1;1;-;-;1;-
231085;-;1;1;2;-;-;5;1;-;-;-;-
231090;-;2;-;-;3;-;1;-;1;1;-;-
231095;-;-;-;1;-;-;-;-;-;-;-;-
231100;1;-;-;2;-;1;1;1;1;1;-;-
231110;1;-;1;-;1;-;3;-;-;2;1;-
231120;1;1;1;-;-;-;-;-;-;-;-;-
231123;-;-;-;-;-;-;1;-;-;-;-;-
231126;-;1;-;-;-;1;-;-;1;1;1;1
231130;1;1;2;5;6;3;4;2;2;1;-;1
231135;-;1;-;-;1;-;-;-;-;1;-;-
231140;3;6;2;4;2;4;-;1;4;7;4;1
231150;1;-;1;-;1;-;-;-;1;-;-;-
231160;2;1;2;3;2;4;1;2;2;1;-;-
231170;1;1;-;-;-;-;-;2;-;-;1;1
231180;4;3;3;2;3;-;3;-;2;3;1;3
231190;1;-;5;2;-;1;1;1;-;-;1;-
231195;1;1;-;2;-;1;1;-;-;-;-;-
231220;-;-;1;-;-;-;1;-;-;-;-;-
231200;-;2;-;-;-;1;1;-;-;-;3;1
231210;1;2;-;2;-;1;-;-;-;2;-;1
231230;1;3;1;-;1;3;2;1;3;2;2;1
231240;-;-;2;-;3;3;-;1;1;-;1;-
231250;-;-;-;-;-;1;-;-;-;-;-;-
231260;1;-;-;-;1;-;1;-;1;-;2;1
231270;4;-;1;2;2;3;1;2;3;2;2;2
231290;2;4;2;2;3;7;8;1;3;7;4;4
231300;1;-;1;1;1;-;1;1;-;-;-;1
231310;3;1;-;1;-;-;1;2;-;-;-;1
231320;-;-;1;1;-;2;-;-;1;1;1;-
231325;-;-;-;-;1;-;-;-;-;-;1;-
231330;2;2;3;7;2;2;-;-;2;5;-;1
231335;-;1;1;-;2;1;-;-;-;-;1;1
231340;4;6;3;2;4;3;-;-;2;4;1;3
231350;-;1;-;1;-;-;-;2;-;-;-;-
231355;-;-;-;1;-;-;-;-;-;-;-;-
231360;-;1;1;-;-;1;-;-;-;-;-;-
231370;1;-;-;-;-;-;-;-;-;-;-;-
231375;-;-;1;-;-;-;1;1;-;1;-;-
231380;2;1;-;-;1;-;-;2;2;1;-;-
231390;-;2;1;-;-;-;-;2;-;2;-;-
231395;1;-;1;-;-;-;-;-;-;-;-;-
231400;1;1;1;1;3;1;1;4;1;-;-;-
231410;-;-;4;-;1;-;-;1;1;-;1;-
