Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;-;-;1;-;-;-;-
230015;2;-;1;-;-;1;2;-;3;-;-;-
230020;-;-;-;-;1;-;1;1;2;1;1;1
230030;3;4;1;1;1;4;2;2;2;3;1;2
230040;-;-;-;-;-;1;-;-;1;1;-;1
230050;-;-;2;1;-;1;-;-;-;1;-;-
230060;-;-;-;-;-;1;-;-;1;-;-;-
230070;2;-;-;-;-;-;-;-;1;2;1;-
230075;-;1;1;-;2;-;-;-;1;-;-;-
230080;-;-;-;-;1;-;-;-;-;-;-;-
230090;1;-;1;1;-;-;1;-;1;1;-;-
230100;3;4;4;2;3;1;4;3;1;3;-;3
230110;-;-;1;2;2;1;1;1;-;1;2;1
230120;1;1;3;-;-;2;-;1;1;1;3;2
230125;-;-;-;-;-;-;-;2;-;-;-;-
230130;-;-;-;-;-;2;1;2;-;-;-;-
230140;1;-;-;1;1;3;-;-;-;-;-;-
230150;-;-;-;2;-;-;-;-;-;-;-;-
230160;1;2;2;-;1;-;-;2;1;1;-;-
230170;-;1;-;-;-;-;-;1;1;1;-;-
230180;-;-;-;-;-;-;-;1;-;-;-;-
230185;-;-;1;-;-;-;-;-;2;3;-;-
230190;3;1;-;-;-;-;2;2;2;2;1;-
230195;2;1;-;2;-;1;-;2;-;-;-;-
230200;-;-;-;1;1;2;1;-;1;2;-;1
230205;2;-;-;1;-;-;-;-;2;-;-;-
230210;-;2;-;2;1;-;3;1;-;1;-;-
230220;2;-;-;-;-;1;-;-;-;-;-;-
230230;-;1;3;1;-;-;-;-;-;-;-;1
230240;-;-;-;1;-;2;-;1;-;2;-;1
230250;1;-;-;-;-;-;1;2;-;-;-;-
230260;-;-;3;1;2;1;3;1;1;2;1;2
230270;3;5;1;1;-;2;-;1;3;4;1;4
230280;3;1;2;2;1;1;2;2;1;2;1;4
230290;-;1;-;-;1;-;-;-;1;-;-;1
230300;1;-;-;-;1;1;-;1;-;-;1;1
230310;1;4;3;2;1;-;4;-;3;2;2;1
230320;2;1;-;-;1;1;-;1;-;-;-;1
230330;-;-;-;1;-;-;-;1;-;-;-;-
230350;1;-;-;-;-;-;-;-;-;-;1;-
230360;-;-;-;1;1;-;-;-;-;-;-;-
230365;-;-;-;-;-;1;-;-;-;1;1;-
230370;4;3;3;5;14;12;15;6;14;16;10;15
230380;5;1;3;5;4;5;1;1;1;4;3;2
230390;-;-;-;1;1;-;1;-;-;-;-;-
230393;1;1;2;-;1;1;1;1;-;1;-;-
230395;-;2;1;1;1;2;1;-;-;2;1;1
230400;6;-;-;-;-;-;-;-;-;-;-;-
230410;7;2;4;3;2;1;3;-;-;3;2;2
230420;4;5;1;1;4;2;1;4;3;4;4;1
230425;1;-;-;1;-;2;-;1;-;-;-;-
230427;-;-;-;-;-;-;-;1;-;-;-;-
230428;1;1;2;-;1;-;4;-;1;2;2;-
230430;-;-;-;-;1;1;1;-;1;-;-;1
230435;-;5;1;2;1;1;1;1;-;-;3;1
230440;149;105;123;119;156;110;112;131;100;125;100;108
230445;-;1;1;-;-;1;-;-;1;1;-;-
230450;1;1;-;1;-;-;1;-;-;-;-;-
230460;-;-;-;-;-;1;-;-;-;-;2;1
230465;-;-;1;-;-;1;-;1;-;-;-;-
230470;-;-;-;-;1;-;1;-;-;-;2;-
230480;-;-;-;-;-;-;-;-;-;-;-;1
230490;-;-;-;1;-;-;-;-;1;-;1;-
230495;-;1;1;-;-;1;4;-;2;1;-;2
230500;1;1;-;-;-;1;1;1;-;1;-;-
230510;1;-;-;-;1;-;-;-;2;-;-;-
230520;-;-;-;-;-;-;1;2;-;1;-;-
230523;1;-;1;3;2;1;1;-;2;-;1;-
230526;2;2;-;1;1;-;-;2;-;2;3;1
230533;-;-;-;-;1;1;1;-;-;-;1;-
230535;1;-;-;1;-;-;-;1;1;1;-;1
230540;-;1;-;1;1;1;-;1;-;-;2;-
230550;-;-;-;-;1;-;-;-;-;-;1;1
230560;1;2;-;-;-;-;-;-;1;1;-;1
230565;3;1;1;-;-;3;3;-;1;1;4;-
230570;1;-;1;2;-;1;2;-;-;-;-;1
230580;-;-;-;-;-;1;-;-;-;-;-;4
230590;1;-;1;-;1;-;-;1;-;-;-;-
230600;-;-;-;-;-;1;-;1;1;1;-;-
230610;-;-;-;1;1;-;3;1;1;1;1;1
230625;-;2;2;-;1;1;-;1;1;-;1;-
230630;2;2;-;2;1;1;1;2;1;-;1;-
230640;-;1;-;1;1;-;1;1;1;-;1;1
230650;1;1;-;-;3;2;2;3;2;2;4;5
230655;1;-;1;-;-;-;-;-;-;2;-;2
230660;-;-;-;-;-;1;-;1;-;1;-;-
230670;-;-;1;1;1;-;1;-;3;1;-;3
230680;-;-;-;2;1;-;-;-;-;1;-;-
