Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;-;-;-;-;-;1;-
230015;1;-;-;-;-;-;1;-;-;-;-;-
230020;1;-;1;-;3;1;-;1;2;-;-;2
230030;-;-;-;-;-;2;-;-;-;-;-;-
230040;-;-;1;-;-;-;-;-;-;-;-;-
230050;-;-;-;-;-;-;-;-;1;-;-;-
230060;-;-;-;-;-;-;1;-;-;-;-;-
230070;2;-;1;-;1;-;-;-;-;1;1;-
230075;-;2;1;2;2;1;3;1;1;2;1;3
230090;1;-;-;-;1;-;-;2;-;1;-;-
230100;-;2;3;1;-;1;1;1;1;-;1;4
230110;3;3;-;-;-;2;-;1;2;2;1;-
230120;-;2;-;-;3;2;1;1;3;-;1;1
230125;1;1;-;1;1;1;1;1;4;4;1;-
230130;1;-;1;-;-;1;2;1;-;-;-;-
230140;-;1;1;-;1;-;-;2;-;-;-;1
230160;2;-;-;-;-;-;-;-;-;1;1;1
230170;-;-;-;-;-;-;2;2;4;-;2;2
230180;2;-;1;-;-;-;-;-;-;-;-;-
230185;1;1;1;-;-;-;-;-;-;1;-;-
230190;1;-;-;1;3;-;-;-;-;-;-;2
230195;-;-;-;1;-;-;-;-;1;-;-;-
230200;-;-;1;-;1;-;-;-;1;-;-;-
230205;-;-;-;-;-;-;1;-;2;-;-;1
230210;2;5;3;6;1;2;1;4;-;1;3;3
230220;-;-;-;-;-;1;-;1;-;-;-;-
230230;-;-;-;-;1;1;-;-;-;-;1;-
230240;1;1;1;-;1;2;1;-;-;4;1;1
230250;1;2;-;2;4;6;5;2;-;3;2;1
230260;-;-;-;-;1;1;2;-;2;2;2;1
230270;-;2;-;8;4;2;2;1;1;2;1;5
230280;-;-;-;2;1;2;-;-;-;2;1;1
230290;-;1;-;2;1;1;-;-;1;-;1;2
230300;-;-;-;1;-;1;-;-;-;1;1;-
230310;3;-;-;2;1;-;1;2;-;-;1;1
230320;-;-;-;-;-;-;-;1;-;1;1;1
230330;-;-;2;1;-;1;-;1;1;1;1;-
230350;1;1;-;2;2;-;2;1;-;-;1;1
230370;3;1;2;1;4;4;1;1;3;-;1;3
230380;-;-;-;-;-;-;-;-;-;1;1;-
230390;1;-;-;1;-;-;1;-;1;-;-;-
230393;-;1;-;1;-;3;-;-;2;-;-;-
230395;-;1;-;-;-;-;-;-;-;-;-;-
230410;3;4;5;2;5;1;3;5;3;2;3;3
230420;3;5;4;1;-;3;4;5;6;4;3;3
230425;-;-;-;1;1;-;-;2;-;-;2;-
230428;1;-;-;-;2;-;-;-;4;-;-;3
230430;-;-;-;-;-;1;1;1;-;-;-;1
230440;49;73;47;60;54;67;77;52;49;45;44;49
230445;-;-;1;-;1;1;-;-;-;-;1;-
230450;-;-;-;-;2;-;-;-;-;-;-;-
230460;-;-;-;-;-;2;-;-;-;-;-;-
230465;1;1;-;-;-;-;-;-;-;-;-;-
230470;2;3;2;6;4;4;3;4;5;3;4;6
230480;1;1;1;1;1;-;-;-;-;-;1;-
230490;-;-;-;-;1;-;-;-;-;-;1;-
230495;1;-;1;-;-;-;-;-;-;-;-;-
230510;1;1;2;1;-;-;1;-;-;1;-;1
230520;-;-;1;-;-;-;-;-;-;-;-;-
230523;-;-;-;-;1;-;-;-;-;-;-;-
230526;1;-;1;-;2;2;1;-;1;-;-;-
230533;-;2;-;1;1;-;1;-;-;2;1;-
230535;-;-;1;-;-;1;1;2;1;-;-;-
230540;-;-;1;-;-;2;4;1;1;-;-;-
230550;-;-;-;2;1;-;1;-;-;-;-;-
230560;-;-;1;-;1;1;-;1;-;1;-;1
230565;1;1;1;1;1;4;-;3;2;3;1;1
230570;-;-;1;1;-;-;-;-;1;1;-;-
230580;-;1;-;-;-;1;-;-;-;-;-;-
230590;1;-;-;1;2;1;1;-;3;-;3;3
230600;1;-;1;2;-;-;-;1;-;1;-;1
230610;-;-;-;-;-;-;1;-;-;-;-;-
230620;-;-;-;-;-;1;-;-;-;1;-;-
230625;1;-;-;-;-;1;-;-;-;-;-;1
230630;2;1;1;-;1;-;2;2;1;1;-;-
230640;-;-;-;-;1;-;-;-;1;1;-;1
230650;-;5;2;-;2;-;-;1;3;-;-;2
230655;-;-;-;-;-;1;1;1;1;-;-;1
230660;1;1;1;-;-;-;-;1;-;-;-;1
230670;-;-;-;-;-;1;1;-;-;-;-;-
230680;3;-;-;1;1;4;-;-;-;-;-;-
230690;-;-;-;-;1;-;1;-;2;-;1;-
230700;1;1;1;1;-;2;-;1;-;-;-;2
230710;1;-;-;-;-;-;-;-;1;-;-;1
230720;-;-;-;-;-;-;1;-;-;-;-;1
230725;-;-;1;-;-;-;-;-;-;-;-;-
230730;2;6;1;1;4;1;2;5;4;-;1;5
230740;1;-;-;-;-;-;-;-;-;1;-;1
230750;1;1;1;2;1;2;-;2;2;2;2;1
230760;2;4;-;2;1;4;3;2;2;1;-;2
230765;4;2;1;3;1;2;2;1;1;3;1;3
230770;-;2;2;1;3;5;1;2;3;1;2;2
230780;1;-;-;-;-;-;-;-;-;-;1;2
230790;-;1;1;1;1;-;1;-;-;5;2;4
230800;1;1;-;-;-;-;2;-;2;1;1;1
230810;4;5;3;3;10;5;5;3;7;5;3;4
230820;-;-;-;-;-;-;-;1;-;-;-;-
230830;-;1;-;1;2;1;-;-;1;2;1;-
230835;-;-;-;-;1;1;-;1;1;2;-;-
230837;-;1;-;1;1;-;-;-;-;1;-;1
230840;-;-;1;-;-;-;-;1;1;1;-;2
230850;-;1;2;-;6;4;-;-;2;-;2;4
230860;-;-;-;-;1;-;1;-;1;1;-;1
230870;-;2;3;2;-;-;1;-;1;1;3;-
230890;-;-;-;1;-;-;-;-;1;-;-;-
230900;-;-;1;1;-;1;-;-;-;-;1;-
230920;-;-;2;1;1;1;-;1;1;-;1;-
230930;-;-;-;1;-;-;1;-;-;-;1;-
230940;1;1;1;-;-;-;-;1;2;1;-;-
230945;-;-;-;-;-;-;-;1;-;-;-;-
230950;1;-;1;1;-;1;2;1;-;1;1;3
230960;-;-;-;-;1;-;-;-;-;-;-;1
230970;3;-;2;-;1;-;-;-;1;-;-;-
230980;1;1;3;-;-;-;-;3;-;-;2;1
230990;-;-;-;-;-;-;-;-;-;1;-;-
231000;1;-;-;-;1;1;1;1;-;-;-;-
231010;-;-;1;-;-;-;2;-;1;-;1;-
231020;-;-;-;-;1;-;-;1;-;-;-;-
231030;-;-;-;-;-;-;2;-;1;-;-;1
231040;-;1;-;-;-;1;-;1;1;1;-;-
231050;2;1;-;1;3;-;4;6;1;7;1;3
231060;-;-;1;1;1;-;1;2;-;-;-;-
231070;1;4;-;1;-;-;-;2;-;2;-;-
231080;-;-;1;-;-;-;-;-;2;1;-;1
231085;-;1;-;2;1;-;1;1;-;-;1;2
231100;-;-;1;-;-;-;2;1;-;1;1;1
231110;-;-;-;-;-;-;-;-;-;-;1;-
231120;-;-;1;-;-;-;1;-;-;-;-;-
231126;1;2;3;3;7;-;2;2;1;-;1;2
231130;6;11;3;4;8;7;3;6;7;7;7;4
231140;1;1;-;-;-;1;1;1;-;-;2;1
231150;-;1;-;-;-;-;-;2;-;-;1;-
231160;-;1;2;1;1;2;1;-;3;-;1;2
231170;3;1;-;-;-;-;1;1;-;-;2;2
231180;3;1;2;1;-;1;2;-;1;2;-;1
231190;-;-;-;-;-;-;-;-;-;-;-;2
231195;1;-;2;-;-;-;-;1;1;1;-;-
231220;1;-;-;-;-;-;2;-;-;1;1;-
231200;-;-;-;-;-;-;-;-;-;-;1;-
231210;-;-;1;-;1;-;1;-;-;-;-;1
231230;-;-;-;-;-;-;-;-;-;-;1;-
231240;-;-;-;-;-;1;-;-;-;-;-;1
231250;-;-;2;-;-;-;-;1;3;-;-;1
231260;-;-;-;-;-;-;-;-;1;-;1;1
231280;-;-;-;-;1;-;1;-;-;-;-;-
231290;4;10;4;5;7;10;7;7;7;16;6;7
231300;1;2;-;-;1;-;-;-;-;1;-;-
231310;6;3;2;3;1;1;2;-;1;1;-;1
231320;-;-;1;1;1;2;2;-;1;2;-;3
