Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;-;1;-;2;1;1;-;1;2;-;-
230015;-;1;-;-;1;-;-;1;-;-;1;1
230020;-;-;2;1;2;1;1;-;-;3;1;2
230030;-;1;3;2;1;4;4;2;2;1;6;4
230040;-;1;-;-;-;-;-;-;-;-;-;-
230050;1;-;-;-;1;-;-;-;-;-;1;-
230060;-;1;1;1;1;-;-;-;1;-;-;-
230070;-;-;-;-;-;-;-;2;-;-;-;-
230075;-;1;3;-;1;-;1;-;2;3;-;1
230080;1;-;-;2;-;-;-;-;-;-;-;-
230090;-;-;-;-;-;-;-;-;-;1;-;-
230100;-;-;1;-;-;-;1;-;-;-;-;2
230110;1;1;-;-;-;3;3;1;1;-;-;2
230120;1;2;-;4;1;2;-;-;-;-;-;1
230125;1;3;1;-;1;4;-;-;-;-;1;3
230130;1;-;-;-;-;-;2;-;1;-;-;-
230140;1;1;-;-;1;1;1;3;-;1;-;-
230150;-;-;1;1;-;-;1;1;-;-;-;-
230160;-;-;-;2;1;1;1;-;-;-;-;1
230170;1;-;-;1;1;-;-;-;-;2;-;1
230185;3;-;1;-;2;1;1;2;1;1;-;1
230190;2;2;4;-;1;1;2;-;1;1;2;1
230195;-;1;-;-;-;-;1;-;-;-;-;-
230200;1;-;-;-;-;-;-;-;2;-;-;2
230205;-;-;1;1;1;-;1;-;-;1;1;-
230210;2;3;4;6;2;-;1;1;1;-;1;-
230220;-;-;1;-;-;-;1;-;1;1;-;2
230230;-;-;-;1;-;-;-;-;-;-;-;-
230240;4;1;2;1;3;1;1;2;-;-;-;-
230250;3;-;1;-;-;-;-;1;1;-;-;-
230260;-;1;1;2;1;-;1;-;-;3;-;-
230270;1;1;3;-;3;2;2;1;2;-;2;2
230280;2;-;1;2;4;-;1;-;1;1;4;3
230290;5;5;1;1;-;-;1;1;-;1;-;-
230310;-;-;-;1;-;-;-;-;1;1;-;-
230320;-;2;-;-;1;2;-;1;-;-;-;-
230330;-;-;1;-;-;-;-;-;1;-;-;-
230365;1;1;-;2;-;-;-;-;-;-;-;1
230370;1;2;2;-;1;-;5;5;3;4;2;3
230380;-;-;-;-;-;-;1;-;-;-;-;-
230390;-;-;-;-;-;1;1;1;-;2;-;3
230393;-;3;1;-;-;2;-;-;-;-;1;2
230400;-;1;1;-;-;-;1;-;-;-;1;-
230410;-;5;2;-;1;1;3;3;4;5;7;1
230420;9;4;10;6;11;4;3;5;9;7;9;8
230423;-;-;-;-;-;-;-;-;-;-;1;-
230425;-;-;2;-;-;-;1;-;-;1;2;-
230426;-;-;1;-;-;-;-;-;1;-;-;-
230427;-;-;-;-;-;-;-;1;-;-;-;-
230430;-;-;-;-;-;1;1;-;-;1;-;-
230435;1;-;1;-;-;-;-;-;-;-;1;3
230440;53;57;66;53;59;61;83;60;50;56;36;46
230445;1;1;-;1;-;-;-;1;1;1;1;-
230450;-;-;-;-;-;-;-;-;1;-;-;-
230460;-;1;-;-;-;-;-;-;-;-;1;-
230465;-;-;-;-;1;-;-;1;-;-;-;-
230470;1;1;1;-;1;-;2;1;1;2;7;4
230490;-;-;1;-;-;-;-;-;1;-;-;-
230495;-;1;-;-;-;-;-;1;1;1;1;1
230500;-;-;-;2;-;1;-;-;-;1;-;-
230510;1;-;-;-;-;-;1;-;-;-;-;-
230520;-;-;1;-;1;-;-;-;1;1;1;-
230523;-;-;-;-;-;-;-;1;-;1;1;1
230526;2;1;-;-;1;3;1;3;1;1;-;1
230533;-;-;1;2;-;-;-;-;-;1;2;-
230535;1;-;-;1;1;2;1;-;1;1;-;1
230540;-;-;-;-;1;-;-;1;-;3;1;-
230550;-;-;2;1;1;-;-;-;-;-;-;1
230560;-;3;2;1;-;2;-;2;-;2;-;1
230565;2;3;2;-;-;1;-;-;1;-;2;1
230580;-;-;-;-;-;-;-;2;-;1;2;1
230590;1;2;1;-;-;2;2;2;2;6;1;2
230600;-;-;-;1;2;-;-;-;-;-;-;2
230610;-;-;-;-;-;-;1;1;-;-;-;-
230630;3;1;1;1;-;-;-;-;-;-;1;-
230640;-;1;-;-;-;-;1;-;-;1;1;-
230650;1;2;2;1;2;1;1;2;2;3;-;-
230655;-;-;-;-;-;-;-;-;-;-;1;1
230660;-;-;1;-;-;-;2;-;-;-;-;-
230670;-;-;-;-;-;-;-;-;-;1;-;1
230680;-;-;-;-;1;-;-;1;-;-;-;-
230690;-;-;1;1;1;2;2;1;2;-;1;1
230700;1;1;1;-;1;-;-;1;1;1;1;-
230710;1;-;-;-;-;1;-;1;-;-;-;-
230720;1;1;-;-;2;1;-;-;-;-;-;-
230730;10;6;9;7;11;3;13;7;7;6;4;7
230740;-;-;1;-;-;-;1;1;-;-;-;-
230750;-;-;-;-;1;-;-;-;1;1;-;-
230760;1;-;1;-;2;-;-;5;-;2;-;6
230763;-;-;-;-;-;1;-;-;-;-;-;-
230765;4;3;8;5;2;4;11;5;6;2;6;4
230770;-;1;-;-;1;-;1;1;1;-;1;2
230780;-;-;-;-;-;-;-;-;-;-;1;-
230790;-;-;-;-;2;2;-;1;-;1;1;-
230800;-;1;2;-;3;-;4;2;2;5;2;2
230810;1;-;1;2;2;5;2;-;2;2;2;3
230820;1;-;-;-;-;-;1;-;-;-;-;-
230830;2;1;-;1;-;-;3;1;-;2;-;-
230835;1;3;4;-;1;-;-;1;-;-;2;-
230837;-;-;-;-;-;-;-;-;-;-;-;1
230840;-;2;-;2;-;2;2;-;1;1;4;1
230850;1;3;1;1;1;1;1;3;1;-;1;1
230860;-;-;-;1;2;-;1;1;2;1;-;-
230870;2;2;4;-;1;1;3;1;1;-;3;2
230880;-;-;-;-;-;-;-;-;1;1;-;-
230890;-;-;1;1;-;-;1;1;2;-;-;-
230900;-;-;1;-;-;-;1;-;1;1;-;1
230910;-;-;-;-;-;-;-;-;-;1;-;-
230920;-;1;-;-;1;-;1;1;-;-;-;1
230930;1;1;1;1;-;2;1;3;1;3;-;3
230940;1;-;1;1;-;-;2;2;1;-;2;-
230950;1;-;-;-;-;1;-;-;2;1;-;-
230960;-;4;3;-;3;2;1;3;1;1;1;1
230970;1;1;2;-;1;1;3;2;1;-;2;2
230980;1;-;1;-;1;1;-;1;2;1;-;-
230990;-;-;-;-;-;-;-;-;-;-;-;2
231000;-;1;-;-;-;1;-;-;-;-;-;-
231010;1;-;-;-;1;-;-;-;-;-;-;-
231020;-;-;-;1;-;-;-;-;1;-;-;-
231025;-;-;-;-;-;1;-;-;-;1;-;-
231030;1;-;-;-;-;-;-;1;1;1;-;1
231040;-;1;-;-;-;-;-;-;-;3;1;-
231050;1;1;-;-;-;2;1;1;4;3;1;-
231060;-;-;-;-;2;-;-;1;1;-;-;-
231070;1;1;-;-;-;1;-;-;-;1;-;-
231085;-;-;1;-;1;-;-;-;-;1;-;-
231100;-;-;2;-;2;-;-;-;1;-;1;-
231110;-;-;2;-;-;-;1;-;-;-;-;-
231120;-;-;-;-;-;-;-;-;-;1;-;-
231123;-;-;-;-;-;-;-;1;1;-;1;-
231126;-;1;-;-;-;1;-;-;-;-;2;1
231130;1;1;2;3;2;5;3;7;4;3;12;5
231135;1;1;-;-;1;-;1;1;1;2;-;-
231140;1;-;-;2;2;-;-;-;-;-;-;2
231150;-;1;1;1;-;-;-;-;2;-;1;-
231160;2;-;1;1;-;2;3;1;-;1;-;2
