Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;4;1;1;1;1;-;-;-;1;1;2
230015;3;1;-;2;1;1;1;-;1;3;2;1
230020;6;7;6;8;13;7;10;8;5;7;4;12
230030;12;12;8;12;11;13;12;12;10;5;7;10
230040;4;2;-;3;2;2;3;1;-;-;1;4
230050;1;-;2;2;1;1;3;1;5;2;2;4
230060;-;2;1;1;2;1;1;2;-;3;-;1
230070;2;3;1;1;4;4;4;3;3;3;2;5
230075;7;5;5;10;7;3;3;6;4;6;1;5
230080;-;1;2;-;3;2;1;-;2;1;3;2
230090;5;2;5;2;2;-;4;4;2;1;3;2
230100;2;4;8;3;8;6;5;7;5;11;5;7
230110;8;8;8;5;6;7;12;9;13;7;9;9
230120;2;4;-;3;6;4;3;3;1;3;3;8
230125;2;-;1;1;2;-;4;-;-;-;2;3
230130;1;2;6;6;6;2;6;4;1;1;3;-
230140;3;1;4;2;1;1;-;1;1;-;3;1
230150;1;-;2;2;2;2;2;2;2;1;1;1
230160;2;1;3;3;6;2;1;7;2;1;3;3
230170;3;2;9;7;3;3;3;7;6;4;7;3
230180;2;-;2;1;4;2;-;1;1;1;1;2
230185;1;3;1;4;2;2;2;1;4;-;2;2
230190;9;4;5;9;7;12;8;8;10;4;7;6
230195;3;1;7;3;2;1;1;1;2;1;3;5
230200;5;10;6;8;3;5;9;4;3;6;3;6
230205;2;2;4;3;3;2;4;3;1;1;-;2
230210;3;5;5;6;6;3;9;7;3;7;8;2
230220;6;4;13;6;5;9;10;9;9;6;3;7
230230;2;3;2;6;4;5;2;8;5;5;3;6
230240;9;4;10;5;9;6;6;4;5;9;11;5
230250;3;1;12;11;10;7;4;6;8;6;7;1
230260;11;11;7;10;10;5;11;10;14;5;10;13
230270;1;2;6;8;4;4;4;2;1;4;1;4
230280;17;13;17;19;17;21;11;12;8;10;14;11
230290;3;-;1;6;1;2;4;3;2;2;3;1
230300;-;2;4;7;5;2;1;4;4;3;3;2
230310;6;4;3;6;5;6;4;3;4;-;-;3
230320;2;-;1;1;4;5;3;6;6;4;6;1
230330;5;3;3;5;6;6;7;5;4;5;5;4
230340;3;-;2;4;2;2;1;2;6;2;4;1
230350;6;10;11;8;12;14;10;11;8;14;11;8
230360;-;3;4;1;1;7;4;-;2;2;3;-
230365;-;1;1;1;1;-;3;2;3;-;2;3
230370;33;19;34;20;36;30;27;31;21;27;28;26
230380;6;3;6;8;7;3;8;4;6;8;7;5
230390;2;1;1;2;1;1;2;4;-;1;1;1
230393;2;1;-;1;3;-;1;-;-;-;1;1
230395;2;4;4;1;2;2;-;2;-;5;4;1
230400;3;2;-;4;3;1;2;4;4;4;2;7
230410;10;9;13;16;20;8;14;10;11;18;9;8
230420;19;13;13;16;20;13;17;14;15;12;16;14
230423;2;2;7;4;3;2;2;6;3;2;2;2
230425;4;1;6;5;5;3;3;3;3;7;4;3
230426;2;-;1;3;2;1;2;1;1;1;2;4
230427;5;-;1;1;1;1;1;1;-;2;1;4
230428;3;3;5;3;4;4;2;5;4;5;2;2
230430;4;3;11;2;4;2;3;3;2;3;4;2
230435;-;2;2;5;3;-;3;1;4;2;3;3
230440;258;257;342;295;329;294;266;309;272;307;275;283
230445;2;1;2;3;4;1;5;1;1;4;2;3
230450;3;1;5;3;1;2;1;-;2;5;2;3
230460;1;3;-;2;2;1;1;-;-;1;-;1
230465;4;-;3;3;5;10;6;2;4;3;4;3
230470;6;3;5;8;7;4;7;5;3;2;3;5
230480;1;-;-;1;2;-;-;-;1;-;1;-
230490;1;3;1;3;3;-;-;-;2;1;1;1
230495;2;5;-;-;2;2;7;3;5;4;2;1
230500;5;5;9;5;9;4;6;6;3;5;13;8
230510;1;3;1;1;-;-;-;-;1;1;-;-
230520;1;5;3;6;1;2;5;-;2;5;1;2
230523;6;3;4;7;3;6;6;10;11;5;6;3
230526;1;-;2;2;-;3;3;2;2;-;-;3
230530;4;5;4;8;4;3;6;5;1;6;2;7
230533;2;1;-;2;3;2;1;4;-;-;-;3
230535;3;2;2;4;1;3;1;2;3;-;1;4
230540;4;9;11;9;19;15;11;13;12;9;6;7
230550;17;13;22;18;14;9;14;18;14;19;15;20
230560;1;6;6;5;4;9;10;5;3;3;2;5
230565;3;3;1;-;3;1;-;1;2;2;2;4
230570;1;2;1;2;3;1;2;3;3;1;4;1
230580;6;5;11;15;8;5;9;10;12;7;3;7
230590;5;9;8;11;7;8;4;7;9;10;3;4
230600;1;2;2;3;3;1;2;4;1;1;2;2
230610;1;2;2;2;2;1;4;1;2;5;1;1
230620;1;1;-;1;2;-;1;-;1;-;1;1
230625;3;2;8;6;7;7;3;4;5;3;2;6
230630;3;5;9;5;8;6;7;3;3;3;1;6
230640;20;16;16;27;23;18;16;17;14;15;17;23
230650;3;1;4;2;3;1;1;2;3;1;2;1
230655;5;4;6;4;6;2;4;3;6;1;5;8
230660;2;4;3;2;6;1;7;2;1;-;3;-
230670;1;2;4;1;4;4;4;5;7;4;2;1
230680;1;2;2;1;5;-;-;2;-;-;-;1
230690;5;7;5;8;7;7;10;11;8;7;13;10
230700;4;1;9;6;5;6;3;3;9;4;3;2
