Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;2;-;1;1;-;-;1;1;-;1;1
230015;1;-;2;1;2;1;-;-;-;-;1;1
230020;3;5;5;3;6;3;3;3;4;2;6;4
230030;5;3;2;5;4;8;4;4;9;3;9;9
230040;1;3;1;-;1;-;-;1;-;-;2;3
230050;1;-;1;-;-;1;2;-;-;-;2;-
230060;-;-;-;1;2;-;-;1;-;1;-;-
230070;3;-;1;4;-;1;-;1;1;-;1;3
230075;2;2;3;2;3;3;3;3;4;1;3;-
230080;2;-;2;-;1;-;1;-;1;2;-;-
230090;2;1;3;1;1;1;1;1;1;-;1;1
230100;5;2;11;9;4;5;7;4;7;9;4;6
230110;3;5;6;7;6;8;3;2;1;6;2;3
230120;3;1;2;-;2;-;6;3;5;2;1;3
230125;2;-;1;-;1;2;1;-;-;2;2;-
230130;2;1;3;2;3;2;-;-;-;2;-;3
230140;1;-;1;2;-;-;1;-;4;1;1;2
230150;-;1;-;-;1;3;-;-;2;-;-;-
230160;1;4;1;2;1;2;1;1;4;2;2;1
230170;4;-;3;2;4;1;8;3;1;3;-;4
230180;1;-;-;-;1;-;-;1;-;-;2;2
230185;2;2;2;2;1;2;-;1;1;1;-;-
230190;9;8;5;6;2;10;9;4;6;10;11;6
230195;1;3;1;6;-;1;1;-;1;1;2;1
230200;2;1;3;2;2;3;6;4;-;2;2;2
230205;-;1;1;-;1;-;2;-;2;1;-;-
230210;3;2;3;5;3;5;1;4;3;4;6;4
230220;3;4;2;5;3;4;6;3;4;6;4;4
230230;2;1;3;3;-;2;1;1;3;1;1;2
230240;4;-;3;5;3;2;6;1;4;7;2;1
230250;3;3;5;1;8;9;6;8;6;3;4;2
230260;6;1;4;8;3;4;1;4;7;4;7;6
230270;2;-;1;2;2;1;2;1;3;1;2;2
230280;5;6;2;7;7;6;10;5;5;8;12;4
230290;-;-;-;1;2;7;4;-;1;3;4;3
230300;-;1;-;2;4;1;-;-;2;3;1;2
230310;2;2;4;3;1;-;2;2;1;3;1;-
230320;1;2;1;1;1;3;2;5;4;6;3;4
230330;1;-;-;1;2;3;-;2;1;2;2;-
230340;-;-;-;-;3;-;2;2;1;1;1;2
230350;8;6;7;6;8;7;8;9;5;4;7;3
230360;-;1;1;3;-;-;-;1;1;-;1;1
230365;1;-;-;-;-;1;-;-;-;-;-;1
230370;21;20;21;22;26;27;22;19;18;26;23;27
230380;4;1;7;4;4;2;5;3;3;5;1;2
230390;-;-;2;1;2;-;-;1;-;1;-;1
230393;-;-;-;1;1;1;-;1;1;-;-;2
230395;1;-;2;1;3;2;-;1;1;2;2;1
230400;1;2;3;3;3;3;1;1;-;1;-;2
230410;8;8;10;4;9;8;10;7;10;8;5;8
230420;9;11;20;10;9;22;13;19;8;15;13;10
230423;2;5;2;1;2;1;1;1;1;-;1;4
230425;1;1;1;-;3;4;3;3;3;-;2;2
230426;3;-;2;1;-;-;2;2;3;-;1;1
230427;2;1;-;1;1;2;1;-;2;2;1;2
230428;3;4;5;4;3;4;3;6;6;4;5;3
230430;-;2;2;-;1;-;3;1;4;-;-;3
230435;2;1;3;-;-;1;-;3;2;-;2;2
230440;282;261;265;285;238;256;244;241;210;231;238;235
230445;-;2;-;4;2;1;-;3;-;2;2;1
230450;-;-;2;-;-;-;-;1;-;1;2;1
230460;2;-;-;1;-;1;-;1;-;1;-;-
230465;1;-;3;-;1;2;2;-;3;1;-;-
230470;2;2;5;2;5;4;1;1;6;3;5;3
230480;-;-;-;-;-;-;-;-;-;-;1;1
230490;2;1;3;1;-;1;1;1;1;1;3;3
