Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;1;-;2;-;-;2;-;2;1;-;-
230015;2;1;1;-;1;-;-;2;2;1;1;1
230020;4;5;2;1;4;6;4;4;5;2;3;5
230030;6;2;4;3;4;4;6;4;4;2;3;4
230040;1;2;-;3;2;1;2;-;2;-;2;2
230050;-;1;2;2;1;-;1;-;1;-;1;1
230060;-;-;-;-;-;1;-;1;1;-;-;1
230070;1;3;-;-;1;1;-;2;4;4;1;2
230075;2;4;4;2;2;1;2;2;5;1;5;3
230080;1;-;2;-;-;1;1;-;-;2;-;2
230090;2;1;-;2;-;-;-;1;-;-;1;-
230100;12;7;1;3;3;3;6;9;6;5;4;5
230110;4;5;12;3;7;6;5;8;4;6;3;6
230120;3;1;1;1;1;3;1;6;2;1;1;2
230125;1;-;1;1;-;1;1;-;-;-;1;1
230130;1;-;6;3;2;1;2;1;2;1;2;2
230140;1;1;-;-;1;1;-;-;1;2;1;1
230150;-;-;1;1;-;-;-;-;1;1;-;-
230160;-;1;1;-;-;1;1;1;-;2;2;-
230170;1;6;4;4;3;1;2;1;-;2;3;-
230180;1;-;-;1;-;-;-;-;1;-;-;-
230185;2;3;4;-;2;1;-;1;-;-;-;3
230190;8;7;4;5;6;4;3;7;2;2;8;5
230195;1;1;1;3;2;4;3;-;-;-;1;5
230200;2;1;1;3;2;-;2;3;1;7;1;1
230205;-;-;-;2;-;-;-;-;-;1;2;2
230210;1;1;1;5;3;4;2;5;1;3;-;3
230220;1;-;3;1;5;6;5;4;6;2;2;5
230230;5;1;2;-;6;1;4;4;-;1;4;6
230240;5;4;7;6;2;7;6;2;3;5;1;5
230250;3;3;3;4;6;1;6;2;5;3;3;5
230260;3;2;6;3;6;1;1;4;2;2;5;4
230270;2;3;4;1;-;4;-;-;3;1;1;1
230280;1;3;9;8;8;4;2;3;3;5;6;9
230290;-;1;1;-;1;-;-;2;2;-;-;-
230300;3;4;2;-;2;3;2;1;-;4;4;-
230310;2;1;3;1;2;5;-;1;2;-;1;3
230320;1;1;1;1;1;4;1;3;-;1;-;2
230330;1;1;-;-;2;2;2;2;1;1;2;2
230340;1;-;-;2;-;-;1;2;1;2;-;1
230350;7;4;2;3;3;3;3;4;4;6;2;5
230360;-;2;1;1;-;1;1;-;1;-;1;1
230365;1;1;-;1;1;1;1;-;-;2;1;-
230370;23;15;12;17;26;17;13;24;20;21;12;18
230380;-;1;-;5;2;3;3;-;1;5;5;3
230390;-;-;-;-;1;1;-;-;1;-;1;1
230393;-;1;-;-;-;-;-;1;-;-;-;1
230395;-;2;-;2;-;-;-;1;1;-;2;2
230400;3;1;1;1;-;2;1;-;2;1;4;1
230410;4;4;3;10;8;6;3;6;10;6;9;8
230420;8;16;10;6;9;10;14;17;13;6;9;12
230423;1;-;4;-;1;1;2;4;2;2;2;1
230425;2;-;-;-;4;-;2;1;-;2;-;2
230426;-;-;1;1;1;1;-;-;-;2;1;1
230427;1;3;-;-;-;1;-;-;1;1;-;-
230428;5;2;3;4;2;2;5;7;2;5;2;2
230430;4;3;4;3;2;-;3;-;2;-;-;1
230435;-;1;2;1;-;3;-;3;-;-;1;2
230440;224;175;196;216;198;212;205;219;235;240;203;220
230445;3;-;-;1;-;1;-;1;2;1;1;1
230450;1;-;1;2;3;1;-;2;-;-;1;2
230460;-;-;-;1;1;-;2;1;-;2;2;-
230465;-;2;1;3;-;2;1;-;-;-;2;2
230470;-;1;2;4;-;3;5;4;3;2;1;1
230480;-;1;1;1;-;-;-;1;-;-;-;-
230490;-;1;-;1;2;-;1;1;2;-;1;-
230495;1;-;2;2;1;1;1;-;1;-;3;-
230500;1;1;3;1;2;3;1;2;2;1;5;2
230510;-;-;-;-;-;-;-;-;-;2;-;-
230520;-;2;-;3;-;2;2;2;1;2;1;1
230523;4;3;2;3;1;2;7;3;5;3;3;1
230526;1;-;1;-;2;2;1;-;2;-;3;-
230530;2;1;2;3;3;5;3;3;1;2;1;2
230533;1;-;1;-;1;1;-;-;-;-;-;-
230535;1;3;1;-;-;-;-;-;4;1;1;2
230540;10;7;3;6;3;3;5;6;4;6;1;6
230550;7;9;10;8;8;12;17;11;7;7;7;7
230560;2;2;4;2;4;3;-;3;3;6;4;2
230565;-;-;-;1;-;2;3;-;2;1;3;1
230570;1;1;-;-;4;1;1;1;-;2;-;1
230580;3;2;5;1;1;4;3;2;2;6;3;1
230590;5;6;2;7;3;2;4;4;4;2;2;5
230600;1;-;1;1;1;2;4;1;3;-;-;2
230610;4;1;3;1;1;2;1;4;1;1;-;2
230620;-;-;-;1;-;-;2;-;-;-;-;2
230625;3;1;3;3;3;6;1;1;1;1;1;1
230630;10;3;4;4;4;3;3;2;3;4;3;1
230640;5;4;5;6;7;1;5;8;8;5;9;6
230650;1;-;1;2;1;1;-;-;1;1;-;-
230655;4;4;3;1;2;3;4;1;4;2;3;6
230660;1;3;4;-;4;2;-;3;3;2;1;2
230670;5;4;3;-;1;1;1;2;2;2;1;1
230680;2;2;-;1;-;1;2;-;1;3;3;1
230690;10;7;3;2;2;1;4;4;4;2;3;4
230700;5;-;4;3;2;1;3;3;5;3;1;2
230710;1;3;-;1;1;1;4;3;3;1;4;3
230720;1;1;2;1;-;-;-;1;-;-;-;1
230725;1;-;1;1;1;-;-;2;-;1;2;1
230730;18;18;25;26;23;19;19;22;22;16;16;19
230740;1;2;2;3;3;3;4;-;1;4;4;3
230750;6;2;3;5;2;1;3;1;2;1;1;5
230760;5;7;5;8;7;6;3;1;3;6;2;9
230763;4;1;1;-;3;1;-;-;4;1;-;-
230765;10;6;14;9;20;14;10;19;18;13;18;16
230770;11;3;9;13;11;5;16;7;2;6;5;9
230780;2;2;2;-;2;1;4;3;1;4;2;3
230790;-;-;1;-;-;1;3;1;-;1;-;1
230800;1;-;1;2;-;3;1;1;2;5;4;2
230810;5;2;2;1;2;1;2;5;3;4;4;6
230820;1;1;1;2;1;2;-;3;-;-;1;-
230830;3;4;4;2;1;3;3;3;3;-;5;2
230835;1;1;1;4;1;4;-;2;1;3;3;1
230837;1;-;2;1;1;-;-;-;-;1;2;-
230840;6;5;-;1;2;1;3;3;1;5;6;1
230850;4;4;1;3;2;2;1;4;3;3;3;-
230860;-;1;6;1;2;1;2;-;2;1;2;2
230870;7;11;11;5;5;9;6;7;8;6;7;6
230880;1;1;-;-;-;1;1;-;2;-;-;-
230890;3;1;1;2;1;-;1;1;-;-;-;1
230900;-;2;1;2;1;1;1;-;1;1;-;-
230910;1;-;-;-;-;1;1;1;-;-;-;1
230920;1;1;1;1;-;3;1;-;-;2;1;2
230930;3;3;1;4;1;-;8;6;3;4;2;1
230940;2;1;4;6;4;5;2;1;2;1;2;5
230945;3;2;-;3;2;5;2;2;3;2;2;2
230950;1;3;1;1;2;2;4;1;5;3;-;2
230960;1;5;2;3;6;4;2;4;4;4;3;5
230970;6;5;2;2;2;5;2;1;4;5;2;2
230980;1;1;1;1;-;2;1;1;-;2;-;-
230990;-;-;1;-;-;1;-;-;2;-;-;-
231000;1;-;1;1;-;1;1;1;1;1;-;1
231010;-;-;1;1;4;-;1;1;2;1;1;2
231020;2;1;2;2;2;1;4;-;4;1;1;2
231025;1;1;5;-;1;3;-;-;1;2;-;1
231030;1;3;4;4;-;4;1;1;2;7;4;5
231040;1;1;-;1;1;-;1;1;-;1;1;1
231050;5;5;3;2;4;4;2;7;1;2;6;-
231060;1;-;1;-;-;1;-;3;1;2;1;2
231070;3;3;5;3;5;3;3;2;2;4;6;7
231080;1;-;2;1;-;-;4;3;-;1;2;-
231085;4;1;2;2;1;2;4;3;2;5;3;3
231090;3;1;1;3;5;1;3;-;2;1;-;-
231095;-;-;1;-;1;4;1;2;1;1;2;1
231100;2;1;1;-;-;2;2;1;-;-;-;-
231110;1;-;2;-;1;2;1;1;2;-;4;1
231120;2;1;1;3;3;1;1;-;1;-;-;-
231123;-;-;-;2;-;2;1;1;1;1;-;-
231126;1;1;4;1;-;2;1;3;1;-;1;4
231130;9;5;6;4;4;10;5;7;7;4;3;3
231135;2;4;-;-;1;1;3;1;2;4;2;3
231140;5;6;12;10;8;5;1;4;8;3;3;6
231150;1;-;3;1;2;2;3;2;3;1;-;1
231160;2;3;2;-;2;3;1;1;3;2;2;3
231170;3;2;1;2;2;1;2;-;-;-;1;-
231180;6;6;6;2;8;9;7;4;4;2;8;3
231190;2;2;2;1;1;2;1;-;2;-;1;1
231195;1;1;1;2;-;1;3;1;-;2;-;-
231220;3;4;-;2;2;1;3;1;-;1;1;-
231200;1;1;3;2;2;5;1;2;1;2;-;2
231210;1;1;-;1;1;-;1;-;1;3;1;1
231230;2;5;3;1;2;2;3;5;3;3;2;5
231240;2;3;4;3;4;2;1;3;5;2;2;1
231250;-;1;3;3;2;-;1;1;-;2;2;1
231260;1;1;1;-;1;1;2;1;-;-;-;2
231270;3;1;2;4;-;4;2;2;3;5;2;3
231280;-;-;1;1;-;-;-;1;-;1;-;-
231290;14;15;8;12;17;14;10;16;14;13;7;10
231300;4;4;5;1;1;7;-;5;1;2;1;2
231310;4;5;5;2;7;1;5;6;3;5;4;7
231320;1;2;-;1;1;2;3;1;1;2;3;2
231325;-;2;2;-;-;1;-;1;-;1;-;-
231330;8;4;5;3;2;5;6;3;5;4;2;4
231335;-;1;1;1;2;1;2;1;-;2;2;1
231340;2;4;2;6;5;3;6;7;6;4;5;6
231350;-;3;2;4;4;-;5;3;1;2;4;1
231355;1;2;-;2;1;-;1;2;-;-;-;1
231360;1;2;3;4;1;1;3;2;3;4;1;4
231370;3;-;-;-;1;-;1;-;1;1;-;-
231375;1;2;3;3;2;1;-;-;-;1;2;-
231380;-;2;1;1;1;-;2;2;3;3;-;3
231390;1;2;-;-;-;-;1;-;-;-;3;-
231395;1;-;2;2;3;1;2;4;3;2;2;1
231400;2;1;4;4;4;4;1;3;4;4;9;2
231410;3;2;2;1;5;5;6;8;4;5;5;9
230000;-;-;-;-;-;-;-;-;-;1;-;-
