Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230100;-;-;-;-;-;1;-;-;-;-;-;-
230220;-;-;-;-;-;-;-;-;-;1;-;-
230230;-;-;-;-;-;1;-;-;1;-;-;-
230250;-;-;-;-;1;-;-;-;-;-;-;-
230370;-;1;1;-;-;-;-;-;2;-;1;-
230410;-;1;-;-;-;-;-;-;-;-;-;-
230428;-;-;-;-;-;-;-;-;-;1;-;-
230440;3;1;3;1;-;1;1;2;2;1;2;1
230490;-;-;-;-;-;-;-;-;-;1;-;-
230510;-;-;-;-;-;-;1;-;-;-;-;-
230523;-;-;1;-;-;-;-;-;-;-;-;-
230526;-;-;-;-;-;-;-;-;-;-;-;1
230550;-;-;-;-;-;-;-;1;-;-;-;1
230610;-;-;-;-;-;-;1;-;-;1;-;-
230640;1;-;-;-;-;-;-;-;-;-;-;-
230655;-;-;-;-;-;1;-;-;-;-;-;-
230730;1;1;-;1;-;1;1;1;-;-;1;1
230760;-;-;-;1;-;-;-;-;-;-;-;-
230765;-;1;-;-;-;-;-;-;-;-;-;-
230770;-;-;-;-;-;-;1;-;-;-;-;-
230780;-;-;-;-;1;-;-;-;-;-;-;-
230830;-;-;-;-;-;-;1;-;-;-;-;-
230840;-;-;-;-;-;-;1;-;-;-;-;-
230870;-;-;-;1;-;-;-;-;-;-;-;-
230930;-;-;-;-;-;1;-;-;-;-;-;-
230970;-;-;-;1;-;-;-;-;-;-;-;-
231040;1;-;-;-;-;-;-;-;-;-;-;-
231085;-;1;-;-;-;-;-;-;-;-;-;-
231100;-;-;-;1;-;-;-;-;-;-;-;-
231126;-;1;-;-;-;-;-;-;-;-;-;-
231160;-;-;-;-;-;-;-;1;-;-;-;-
231180;-;-;-;-;1;-;-;-;-;1;-;-
231230;-;1;-;-;-;-;-;-;1;-;-;-
231240;-;-;-;-;-;-;-;-;1;-;1;-
231270;-;-;-;-;-;-;-;-;1;-;-;-
231290;-;-;1;-;-;-;-;-;-;-;-;-
231320;-;-;-;-;-;-;2;-;-;-;-;-
231340;-;-;-;-;-;-;-;2;-;-;-;-
231350;-;-;-;-;-;-;-;-;-;1;-;-
231380;-;-;-;-;-;-;1;-;-;-;-;1
231400;-;1;-;-;-;-;-;-;-;-;-;-
