Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;-;-;1;-;-;-;-
230050;-;1;-;-;-;-;-;-;-;-;-;-
230075;-;1;-;-;-;-;-;-;-;-;-;-
230110;-;-;-;-;1;1;-;-;-;1;-;-
230130;-;-;-;1;-;-;-;-;-;-;-;-
230205;-;-;-;-;-;-;-;-;-;-;-;1
230230;-;-;-;-;-;-;1;-;-;-;-;-
230260;-;1;-;-;-;-;-;1;-;-;-;-
230365;-;-;-;-;-;-;-;1;-;-;-;-
230370;-;-;-;1;-;2;1;1;2;1;-;-
230380;-;1;-;-;-;-;-;-;-;-;-;-
230425;-;-;-;-;-;-;1;-;-;-;-;-
230426;-;-;-;-;-;-;-;-;1;-;-;-
230430;-;-;-;-;-;-;-;-;1;-;-;-
230440;5;3;-;2;1;4;-;-;1;2;1;3
230495;-;-;-;1;-;-;-;-;-;-;-;-
230500;1;-;-;-;-;-;-;-;-;-;-;-
230535;-;-;-;-;-;-;-;-;-;1;-;-
230540;-;-;1;-;-;-;-;-;-;-;-;-
230570;-;-;-;-;-;-;-;-;-;1;-;-
230590;-;-;1;-;-;-;-;-;1;-;-;-
230640;-;-;-;-;1;-;-;1;-;-;-;-
230670;-;-;-;1;1;-;1;-;-;-;-;-
230730;-;-;-;-;1;-;-;1;-;-;-;-
230740;-;-;-;-;1;-;-;-;-;-;1;-
230765;-;-;-;-;1;-;1;-;-;-;-;-
230770;-;-;-;-;-;-;-;-;-;-;-;1
230800;-;-;-;-;-;-;1;-;-;-;-;-
230840;-;-;-;-;1;-;-;-;-;-;-;-
230850;-;-;-;-;-;-;-;-;1;-;-;-
230920;-;-;-;-;-;-;-;-;-;-;-;1
230930;-;-;-;-;-;-;-;-;1;-;-;-
230950;-;-;-;-;-;-;1;-;-;-;-;-
231020;-;-;-;-;-;-;-;-;1;-;-;-
231025;-;-;-;-;1;-;-;-;-;-;-;-
231030;1;-;-;-;-;-;-;-;-;1;-;-
231050;-;-;-;1;-;-;-;-;-;-;-;-
231070;-;-;-;-;-;-;-;-;1;1;-;-
231085;-;-;-;-;-;-;-;-;2;-;-;-
231100;-;-;-;-;-;-;-;-;-;1;-;-
231135;-;-;-;-;-;-;-;-;-;-;1;-
231140;-;-;-;-;-;1;1;-;-;-;-;-
231170;-;-;-;1;-;-;-;-;-;-;-;-
231180;-;-;1;-;-;-;-;-;-;-;-;-
231220;-;-;-;-;-;-;-;-;-;-;1;-
231230;-;-;1;-;-;-;-;-;-;-;-;-
231290;-;-;-;-;1;1;-;-;-;-;-;-
231335;-;-;-;-;-;-;-;1;-;-;-;-
