Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;-;-;-;-;-;1;-
230075;-;-;-;-;-;-;-;-;-;1;-;-
230160;-;-;-;-;-;-;-;-;1;-;-;-
230190;-;-;1;-;-;-;-;-;1;-;1;-
230230;-;-;-;-;-;-;-;-;-;-;-;1
230250;-;-;-;-;-;-;-;-;-;-;-;1
230260;-;-;-;-;-;-;-;1;-;-;-;-
230340;-;-;-;-;1;-;-;-;-;-;-;-
230350;-;-;2;-;-;-;-;-;-;-;-;-
230370;-;-;1;1;-;-;-;-;-;-;-;-
230430;1;-;-;-;-;-;-;-;-;-;-;-
230440;2;1;2;1;1;4;-;4;2;-;-;-
230450;-;-;-;-;-;1;-;-;-;-;-;-
230500;-;-;-;-;-;1;-;-;-;-;1;-
230520;-;-;-;1;-;-;-;-;-;-;-;-
230526;-;1;-;-;-;-;-;-;-;-;-;-
230550;-;-;-;-;1;-;-;-;-;-;-;-
230565;-;-;-;-;1;-;-;-;-;-;-;-
230610;-;-;-;-;1;-;-;-;-;-;-;-
230650;1;-;-;-;-;-;-;-;-;-;-;-
230655;1;-;-;-;1;-;-;-;-;-;-;-
230680;-;-;-;1;-;-;-;-;-;-;-;-
230710;-;-;-;-;-;-;1;-;-;-;-;-
230730;-;-;1;-;-;-;-;-;-;-;-;-
230760;-;-;-;-;-;-;-;-;-;-;-;1
230763;-;-;-;-;-;-;-;1;-;-;-;-
230765;1;-;-;-;-;-;-;-;1;-;-;1
230770;-;-;-;1;-;-;-;-;-;1;-;-
230810;-;-;1;-;-;-;-;-;-;-;-;-
230840;-;-;-;-;-;-;1;-;-;-;-;-
230870;-;-;1;-;-;-;-;-;-;-;-;-
230940;-;-;1;-;-;-;-;-;-;-;-;-
230945;-;-;-;-;-;1;-;-;-;-;-;-
230960;-;-;-;-;-;-;-;-;1;-;1;-
230970;-;-;-;2;-;-;-;-;-;-;-;-
231030;-;-;-;-;-;-;-;-;-;1;-;-
231050;-;-;-;-;-;-;-;-;1;-;-;-
231126;-;-;-;-;-;1;-;-;-;-;1;-
231140;-;1;2;-;-;-;1;-;-;-;-;1
231160;-;-;-;-;-;-;-;-;-;-;1;-
231170;1;-;-;-;-;-;-;-;-;-;-;-
231190;-;-;-;-;-;-;-;-;-;-;-;1
231220;-;-;-;-;-;-;-;1;-;-;-;1
231240;-;-;-;-;-;-;-;-;-;-;-;1
231290;1;-;-;-;-;-;1;-;-;-;-;-
231350;-;-;-;1;1;-;-;1;-;-;-;1
231380;-;-;-;-;-;-;-;-;1;-;-;-
231395;-;-;-;-;-;-;-;-;1;-;-;-
231410;-;-;-;1;-;-;-;-;-;-;-;-
