Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;-;-;-;-;-;-;-;-;-;-;1;-
230020;-;1;1;-;2;-;2;3;2;-;-;-
230030;-;1;-;-;2;2;2;-;1;-;-;-
230040;-;-;-;1;-;1;-;-;-;-;-;-
230060;-;1;1;-;1;-;-;-;-;-;-;-
230075;-;1;-;-;2;-;-;-;2;-;1;-
230080;-;-;-;-;-;-;-;-;1;-;-;1
230090;-;-;1;-;-;-;-;-;-;-;-;-
230100;-;-;-;-;-;-;-;1;-;-;-;-
230110;1;1;-;-;1;-;1;-;1;-;1;-
230120;-;-;-;-;-;-;-;2;-;2;-;-
230125;1;-;-;-;-;-;-;-;-;-;-;-
230150;-;-;-;-;-;-;-;-;1;-;-;1
230160;-;-;-;-;-;-;-;-;-;-;2;-
230170;-;1;-;-;-;-;-;1;-;-;-;-
230180;-;-;1;-;-;1;-;-;-;-;-;-
230185;-;-;4;-;-;-;-;1;-;-;-;-
230190;1;1;1;-;-;-;1;-;-;-;-;1
230195;-;-;-;-;-;1;1;-;-;-;-;-
230200;-;1;-;-;1;-;-;-;-;-;-;1
230205;-;-;-;-;-;-;1;1;-;-;-;-
230210;-;1;-;1;-;-;-;-;2;-;2;-
230220;-;-;-;-;-;-;-;-;-;2;-;-
230230;-;-;-;1;-;-;1;-;-;-;1;-
230240;1;-;-;-;-;1;1;-;-;1;1;1
230250;-;1;2;-;1;1;-;1;-;-;-;-
230260;-;1;1;-;-;1;1;-;5;-;-;-
230270;-;1;-;-;-;-;-;-;1;1;-;-
230280;-;-;-;1;1;-;-;-;-;1;-;1
230290;-;-;-;-;-;1;-;-;-;-;-;1
230300;3;-;2;-;1;-;-;-;1;-;-;1
230310;1;1;-;-;-;-;1;-;1;-;-;-
230320;-;-;4;1;-;1;-;-;-;-;-;-
230330;-;-;-;-;2;-;-;-;1;-;-;-
230340;-;-;-;-;-;-;-;1;3;-;-;-
230350;1;-;-;-;1;1;2;1;-;-;-;-
230360;-;-;1;-;-;-;-;-;-;-;-;-
230365;-;1;-;-;-;-;-;-;-;-;-;1
230370;1;4;5;7;2;3;3;2;6;-;6;5
230380;-;-;1;2;1;-;2;-;-;-;-;-
230390;-;-;-;-;-;-;-;-;-;1;-;-
230393;1;1;-;-;-;-;-;-;2;-;-;-
230395;-;-;1;-;-;-;-;-;-;-;-;-
230400;-;-;-;-;1;-;-;1;-;-;1;-
230410;1;-;1;2;1;1;1;1;1;2;2;-
230420;4;-;1;-;-;1;2;-;5;2;2;3
230423;1;-;-;-;-;-;-;-;-;-;-;-
230425;1;-;-;-;-;-;1;-;2;1;-;-
230428;-;-;1;-;2;-;1;-;-;1;2;1
230430;-;-;-;-;-;-;1;1;-;-;-;1
230435;1;1;-;-;-;1;1;-;-;-;1;1
230440;19;22;16;22;28;20;26;18;31;23;15;23
230445;-;-;-;-;-;-;-;-;-;1;-;-
230450;-;1;-;1;-;1;-;-;1;-;-;1
