Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;1;-;-;-;-;1;-;-;-;-
230015;-;1;-;1;-;-;-;-;-;-;-;-
230020;1;2;3;-;2;1;2;1;-;-;1;-
230030;1;2;-;-;1;-;2;1;1;-;2;-
230040;-;-;-;-;-;2;-;-;-;-;-;1
230060;-;-;-;-;1;1;-;-;-;-;-;-
230070;-;-;-;1;-;-;-;-;-;-;-;-
230075;1;-;1;1;2;-;3;1;-;-;-;-
230090;-;-;-;-;-;1;-;-;-;-;-;-
230100;1;-;-;1;-;1;1;1;-;-;1;-
230110;-;-;2;1;1;2;1;1;1;2;-;2
230120;1;-;2;-;1;1;-;-;-;-;-;1
230125;-;-;-;-;1;-;-;-;-;-;-;-
230130;-;1;1;-;1;-;1;-;-;-;-;-
230140;-;1;-;-;-;-;-;-;-;-;2;-
230160;1;-;-;-;-;-;-;-;1;2;3;-
230170;-;-;-;-;-;-;-;-;1;-;-;-
230180;-;-;-;-;-;-;-;1;-;-;-;-
230185;-;-;-;-;-;-;-;-;-;1;-;-
230190;-;5;-;-;2;1;1;1;1;-;1;1
230195;-;-;-;-;-;1;-;1;-;-;-;-
230200;-;-;-;1;-;-;-;1;-;2;-;-
230210;-;1;1;-;1;-;2;2;2;-;-;-
230220;-;-;-;1;1;-;-;2;-;-;-;-
230230;1;-;-;-;-;-;1;1;-;1;-;-
230240;-;-;2;-;2;4;1;1;-;-;-;1
230250;-;-;-;1;-;-;-;-;1;-;-;1
230260;2;1;1;1;-;-;-;2;4;-;-;2
230270;2;1;-;-;-;-;-;-;-;-;-;-
230280;-;1;2;2;-;3;-;1;-;1;1;-
230290;-;-;-;1;-;-;1;-;-;-;-;-
230300;-;-;-;-;-;-;-;-;-;-;-;1
230310;-;-;-;-;-;-;-;-;-;-;1;1
230320;-;1;-;-;-;-;-;-;-;-;1;1
230330;1;1;-;-;-;-;-;-;-;-;-;-
230340;1;-;-;-;-;1;-;1;1;1;1;1
230350;-;-;1;-;1;-;-;-;-;-;-;1
230360;-;-;-;-;-;-;-;1;-;-;-;-
230365;-;-;-;-;1;-;1;-;-;-;1;-
230370;2;4;2;5;3;1;2;4;3;8;2;1
230390;-;1;1;1;-;-;1;-;-;-;-;-
