Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;-;-;-;3;-;-;-
230015;-;-;-;-;-;-;-;2;-;-;-;1
230020;-;1;-;-;-;2;2;3;-;1;-;-
230030;-;-;-;1;1;-;-;1;-;-;-;1
230040;1;-;1;-;-;-;-;-;-;-;-;-
230050;-;1;1;-;-;-;-;-;-;-;-;1
230060;-;-;-;-;1;-;1;-;-;1;-;-
230070;-;-;-;-;-;-;1;-;-;-;-;1
230075;1;-;1;-;-;1;3;-;-;1;-;1
230080;-;-;-;-;-;-;-;-;-;-;-;1
230100;-;1;3;-;-;-;1;1;-;-;1;-
230110;1;2;-;-;1;3;-;1;2;-;1;1
230120;-;1;-;-;1;-;-;-;1;-;-;-
230125;-;2;-;-;-;-;1;-;-;2;2;-
230130;-;1;-;1;-;-;-;-;1;2;-;-
230140;-;-;-;-;1;-;-;-;-;-;-;-
230150;-;-;1;-;-;-;-;-;-;1;-;-
230160;-;2;1;-;-;-;1;-;-;1;-;-
230170;1;-;-;1;-;1;1;-;1;-;-;-
230185;-;-;-;-;-;-;-;1;-;-;1;-
230190;2;1;2;2;-;-;-;-;2;-;1;3
230195;1;-;-;-;-;-;-;-;-;-;-;-
230200;1;-;2;-;-;1;-;-;-;-;-;-
230205;-;-;-;-;-;-;-;-;-;1;-;1
230210;-;-;-;1;-;-;-;-;-;-;-;-
230230;1;-;-;-;-;-;-;-;-;-;1;1
230240;-;-;-;-;1;-;1;1;-;-;2;-
230250;1;1;-;2;-;-;-;-;-;2;-;-
230260;-;1;-;1;1;1;1;-;-;-;2;1
230270;-;1;2;-;-;-;-;-;2;2;-;-
230280;1;-;-;1;-;-;1;-;2;-;-;2
230290;-;1;-;-;-;-;1;-;-;-;1;-
230300;-;-;-;-;1;-;-;-;-;1;1;-
230310;1;-;-;-;-;-;-;-;-;-;-;1
230320;-;-;1;-;-;-;2;2;2;-;-;-
230330;1;2;-;-;-;-;-;-;-;1;-;-
230340;-;-;-;-;1;-;1;-;-;-;-;-
230350;-;-;3;2;-;-;1;1;1;-;-;1
230360;-;-;-;-;-;1;-;-;-;-;-;-
230370;4;4;1;2;2;4;-;1;3;3;4;5
230380;-;-;-;1;-;-;-;1;-;-;-;-
230393;-;-;-;-;-;-;-;1;1;-;-;-
230395;-;-;-;-;-;-;-;1;-;-;-;-
230400;1;1;-;-;-;-;-;-;-;-;-;-
230410;3;1;2;-;1;1;1;-;-;1;-;-
230420;1;2;2;2;3;3;-;1;3;-;-;6
230423;-;-;-;1;-;-;-;-;-;-;-;-
230425;-;-;1;1;-;-;-;-;-;-;-;-
230427;1;1;-;-;-;-;-;-;-;-;-;-
230428;-;-;-;-;-;1;-;1;-;1;-;-
230430;-;-;-;-;-;1;-;-;-;-;-;-
230435;-;-;1;2;-;-;-;-;-;-;-;-
230440;25;16;25;29;29;22;16;16;23;13;24;20
230450;1;-;-;-;-;-;-;-;-;1;-;-
230470;2;-;2;-;2;-;-;-;-;1;-;-
230490;-;-;1;1;-;1;-;-;-;-;1;1
