Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;-;-;-;-;-;1;-;-;1;-;1;-
230020;1;-;2;-;2;-;1;-;-;-;-;-
230030;-;2;-;-;1;1;-;-;-;1;-;-
230070;-;-;-;1;-;1;-;-;-;-;-;1
230075;1;1;-;-;-;2;-;-;-;-;-;1
230080;1;1;1;-;-;-;-;-;-;-;-;-
230090;-;1;-;-;-;-;-;-;-;1;-;1
230100;1;-;-;1;3;1;-;3;-;1;1;-
230110;1;1;1;-;-;1;-;1;-;1;-;1
230120;-;1;-;-;1;-;1;-;-;-;-;-
230125;-;-;-;-;-;-;-;1;-;-;-;-
230130;-;-;-;-;-;-;-;-;1;1;-;-
230140;-;-;-;-;-;-;-;1;-;1;-;-
230150;-;-;-;-;-;1;-;-;-;-;-;-
230160;1;1;-;2;-;-;-;-;-;-;-;-
230170;-;-;-;-;-;-;1;-;-;-;1;-
230185;1;-;-;-;-;-;-;-;1;1;-;1
230190;1;-;-;2;-;-;3;2;-;-;1;-
230195;-;-;-;1;-;1;-;-;1;-;-;-
230200;-;-;-;-;-;-;-;-;1;-;-;-
230205;-;1;-;-;-;-;-;-;-;-;-;-
230210;2;-;1;-;1;-;-;-;1;-;-;-
230220;-;-;-;1;-;1;-;1;-;-;-;-
230230;1;1;1;-;1;-;-;-;-;-;-;-
230240;-;2;-;-;-;-;-;-;-;1;-;-
230250;-;-;1;-;-;-;-;-;-;2;-;-
230260;-;1;1;2;-;-;-;3;-;1;1;-
230270;-;1;-;-;-;-;-;-;-;-;-;-
230280;1;-;-;-;1;3;-;-;-;1;-;1
230290;-;-;-;-;-;-;1;-;-;-;-;-
230310;-;1;-;-;-;-;-;-;-;-;1;-
230320;-;2;-;-;-;-;-;1;-;-;-;-
230330;1;-;-;-;-;-;-;-;-;-;-;-
230340;-;-;-;-;-;-;-;-;-;1;-;-
230350;1;1;-;3;2;-;-;-;1;2;2;-
230360;-;-;1;-;1;-;3;-;-;-;-;-
230370;3;5;3;-;3;4;3;7;5;4;4;1
230380;1;-;-;1;-;-;-;-;-;-;-;-
230390;-;-;-;-;-;-;-;-;-;-;-;1
230400;-;-;-;-;-;-;1;-;-;-;-;2
230410;1;-;1;-;1;-;1;2;1;-;1;-
230420;2;-;3;2;1;1;2;1;-;1;1;-
230423;-;-;-;1;-;-;-;-;-;-;-;-
230425;-;1;-;-;1;-;-;-;-;1;-;-
230427;1;-;-;-;-;-;1;-;-;-;-;-
230428;1;1;-;1;1;-;1;-;1;-;-;1
230430;-;-;-;-;-;-;-;1;-;2;-;-
230435;2;-;-;-;1;-;-;2;-;-;-;-
230440;32;20;29;26;23;24;28;21;26;22;23;32
230450;1;-;-;-;-;-;-;-;1;-;-;-
230460;-;-;-;-;-;-;-;-;2;-;-;-
230470;1;-;2;1;-;1;1;1;-;-;1;1
230490;-;1;-;-;1;-;-;-;-;-;-;-
230495;-;-;-;-;1;-;-;-;-;-;-;-
230500;1;1;2;-;-;1;1;-;-;-;-;1
230520;-;-;-;1;-;-;-;-;-;-;-;1
230523;-;-;-;-;-;-;1;-;-;-;-;1
230526;2;1;1;-;1;1;-;-;-;-;-;-
230530;-;1;-;1;1;3;-;-;-;-;-;-
230533;-;-;-;-;1;-;-;-;-;-;-;-
230535;-;-;-;-;-;1;-;-;-;-;-;-
230540;-;-;-;-;-;-;-;1;-;1;-;-
230550;3;6;1;-;-;1;-;-;2;-;-;2
230560;-;-;2;-;-;-;-;-;-;-;1;-
230565;-;1;-;-;1;-;-;-;-;-;-;-
230570;-;-;-;-;-;-;-;-;-;1;-;-
230580;-;-;-;-;-;-;-;-;1;1;-;1
230590;-;1;-;-;-;1;1;-;-;-;-;-
230600;2;-;1;1;-;-;-;-;-;-;1;-
230610;-;1;-;-;-;-;-;-;-;1;-;-
230625;-;-;-;-;-;-;-;1;-;1;-;-
230630;-;-;-;1;-;-;1;1;1;2;1;-
230640;1;1;2;1;1;2;1;1;-;1;1;2
230650;-;-;-;-;-;1;-;-;1;1;-;-
230655;1;-;-;-;-;1;-;1;-;-;1;1
230660;-;-;1;-;-;-;-;1;-;-;-;-
230670;-;-;-;-;-;-;-;1;-;-;-;-
