Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;-;-;-;-;1;-;-
230015;-;1;-;-;-;-;-;1;-;-;-;-
230020;-;-;-;-;-;-;-;-;1;1;-;-
230030;-;1;2;1;1;1;1;-;2;1;-;-
230040;-;1;-;-;-;-;-;-;-;-;1;-
230070;-;-;-;-;1;-;-;-;-;-;-;-
230075;-;2;-;-;-;1;1;-;-;1;-;-
230080;1;-;-;1;1;-;-;-;-;-;-;-
230090;-;-;-;-;-;-;1;-;-;2;-;-
230100;2;3;3;-;1;-;1;-;1;3;-;1
230110;-;-;3;1;1;1;-;-;1;3;-;-
230120;-;-;1;2;-;-;-;-;-;-;-;-
230125;-;-;1;-;1;2;-;-;-;-;-;-
230130;-;-;-;1;-;-;1;-;-;-;-;1
230140;-;-;-;-;-;-;-;-;-;1;-;-
230160;1;-;-;-;1;1;-;-;-;-;-;1
230170;1;-;-;-;-;-;1;-;-;-;-;-
230185;1;2;-;-;-;-;-;-;1;-;-;-
230190;-;1;1;4;2;2;1;-;-;-;2;-
230200;-;-;-;-;-;-;-;-;-;-;1;-
230205;-;-;-;-;-;-;-;-;-;-;-;1
230210;1;2;-;-;-;-;-;1;-;-;-;-
230220;-;-;1;-;-;1;-;1;1;1;1;-
230230;-;-;1;-;1;-;-;-;1;-;-;-
230240;2;2;1;1;1;1;-;-;-;1;-;3
230250;1;1;-;-;2;1;-;-;-;1;-;1
230260;1;2;1;2;3;1;1;-;1;1;1;1
230270;1;-;-;1;1;-;1;1;-;-;1;-
230280;-;1;1;-;-;-;-;-;2;-;1;1
230290;1;-;-;-;-;-;-;-;-;-;-;-
230300;-;-;-;1;-;-;-;-;-;-;-;-
230310;-;-;-;-;-;-;-;-;1;-;-;2
230320;1;1;-;-;2;-;2;-;1;1;-;-
230330;-;-;1;-;-;-;-;-;-;1;-;1
230340;1;1;1;-;-;1;1;-;1;-;-;-
230350;1;1;2;1;1;-;2;-;-;-;-;1
230370;3;4;4;5;5;1;2;3;4;-;2;3
230380;-;-;-;1;-;-;-;-;-;-;-;-
230390;-;1;3;-;-;-;-;1;-;-;1;1
230393;-;-;-;-;-;-;-;-;1;-;-;-
230395;-;1;-;-;-;-;-;-;-;1;-;-
230400;-;1;-;-;-;-;-;-;-;-;-;-
230410;2;1;4;-;-;-;2;2;1;1;1;2
230420;1;-;1;1;3;3;-;4;2;1;1;2
230423;1;-;-;-;1;1;1;-;2;-;-;1
230425;-;-;-;-;-;-;-;-;-;1;-;1
230426;-;1;-;-;-;1;-;-;-;-;-;1
230428;-;1;1;-;-;-;-;-;-;1;-;-
230430;1;1;-;-;-;1;1;-;-;-;-;-
230435;-;-;1;-;-;-;-;1;-;-;-;-
230440;25;22;28;32;33;26;26;29;23;23;27;36
230445;-;-;-;-;-;-;-;1;-;-;-;-
230460;-;-;-;-;-;-;-;1;-;-;-;-
230465;2;-;-;-;1;-;-;1;-;-;-;2
230470;2;-;-;2;3;2;1;-;1;-;2;2
230480;2;-;-;-;-;-;-;-;-;1;-;1
230490;-;-;-;-;-;-;-;-;-;-;1;-
230495;-;-;1;1;-;-;-;-;1;-;-;-
230500;-;1;-;-;-;-;-;1;1;-;1;-
230510;-;-;-;1;-;-;-;-;-;-;-;-
230520;1;-;-;-;-;1;-;2;-;-;1;1
230523;-;-;2;-;2;-;-;1;1;-;1;-
230526;-;-;-;1;-;-;1;-;-;-;-;-
230530;-;1;-;1;-;1;1;-;-;-;2;1
230533;-;-;-;-;-;-;-;-;-;1;2;1
230540;1;-;-;-;-;-;-;-;-;-;1;1
230550;2;2;3;1;1;1;-;2;1;-;1;2
230560;-;-;1;-;-;1;-;1;1;-;-;-
230565;-;-;1;-;-;-;-;-;-;-;-;-
230570;-;-;2;1;-;1;-;-;-;-;-;1
230580;-;-;-;-;-;1;-;-;-;1;1;-
230590;1;-;1;2;-;-;-;-;1;2;-;-
230610;1;-;1;-;-;-;-;-;1;-;-;1
230620;-;-;-;-;-;-;-;-;-;-;1;-
230625;-;4;-;-;1;-;-;-;-;2;1;-
230630;1;1;-;-;-;1;-;-;2;-;-;-
230640;3;2;3;2;1;-;2;1;3;3;1;2
230650;-;-;-;1;-;-;-;-;-;-;-;1
230655;2;1;2;2;-;3;-;-;-;-;-;-
230660;1;-;-;-;-;-;1;-;1;-;-;-
230670;-;-;1;1;-;-;-;-;-;-;-;-
230680;-;-;-;-;-;-;2;-;-;1;-;-
230690;1;1;1;1;-;-;-;-;2;-;1;1
230700;1;2;-;-;-;-;-;1;-;-;-;-
230710;-;-;1;1;1;-;2;3;-;-;-;-
230720;-;2;-;-;-;-;-;-;-;-;1;-
230725;-;-;1;-;-;-;-;1;-;-;-;-
230730;4;5;5;4;3;2;2;5;5;3;4;-
230740;-;-;-;-;-;1;-;-;-;-;-;1
230750;-;-;-;-;-;-;1;-;-;-;-;1
230760;-;-;1;1;1;1;1;-;-;-;-;1
230763;-;-;-;-;1;-;-;-;-;-;-;-
230765;3;-;1;3;7;-;1;4;1;2;1;3
230770;1;2;-;-;2;1;2;-;1;-;-;-
230780;1;1;2;1;1;-;-;1;1;-;-;-
230800;-;-;-;1;2;-;1;1;1;-;-;-
230810;2;-;-;-;-;-;1;-;-;-;-;-
230820;-;-;-;-;-;-;1;-;-;-;-;-
230830;-;-;1;-;-;-;1;-;-;-;-;1
230835;-;1;-;-;-;1;-;-;-;-;-;-
230837;-;-;-;-;-;-;-;-;-;-;-;1
230840;-;3;1;-;-;1;1;1;-;-;-;1
230850;2;-;-;-;-;-;1;-;1;-;1;-
230860;-;-;-;-;-;-;-;-;1;1;1;1
230870;-;-;1;-;1;-;-;1;-;-;2;-
230880;-;1;-;1;-;-;-;-;-;-;-;-
230890;1;1;-;1;2;-;-;2;-;-;-;1
230900;-;-;-;1;1;-;-;1;-;-;-;-
230910;-;-;1;-;1;-;-;-;-;-;-;-
230920;-;2;-;-;-;-;-;-;-;1;-;1
230940;-;1;-;-;-;-;-;-;2;-;-;-
230945;-;-;-;-;-;1;-;-;-;-;-;1
230950;1;-;-;-;-;-;-;-;-;-;-;-
230960;-;1;3;-;2;1;-;1;-;-;-;-
230970;-;-;2;-;-;1;-;1;1;-;1;4
230980;1;-;-;1;1;-;-;-;-;-;-;-
230990;-;-;-;-;-;-;1;-;-;-;-;-
231000;-;-;-;-;1;-;-;-;-;-;-;-
231020;-;-;-;-;-;-;-;-;-;-;-;1
231025;-;-;-;-;-;-;-;-;-;-;-;1
231030;-;-;-;1;-;-;-;1;1;1;-;-
231050;1;-;1;2;-;1;2;-;-;-;-;2
231060;-;-;-;-;-;-;-;-;1;2;-;-
231070;1;2;1;1;1;-;-;-;-;-;1;-
231085;-;-;-;2;-;-;-;1;-;1;-;-
231090;-;-;-;1;-;-;-;-;-;-;-;-
231100;1;-;-;-;-;-;-;-;-;1;-;-
231110;-;1;-;-;2;-;-;-;-;-;-;-
231120;-;-;-;-;1;-;-;-;-;-;-;-
231126;-;-;1;-;-;-;-;-;2;1;-;-
231130;1;3;-;2;2;2;1;2;3;1;1;-
231135;-;-;-;-;-;2;-;-;-;-;-;-
231140;2;2;1;2;1;-;-;-;-;2;1;1
231150;-;-;2;-;-;2;-;-;1;-;-;-
231160;3;-;-;-;-;1;-;1;-;1;-;1
231170;-;-;1;-;-;-;-;-;-;-;-;1
231180;-;2;2;1;-;-;-;1;-;-;2;1
231190;1;-;1;-;-;-;-;1;-;-;-;-
231195;-;-;-;-;-;1;-;-;-;-;-;-
231220;1;-;1;-;1;1;-;-;-;-;2;-
231200;-;-;-;-;1;-;-;-;-;-;-;1
231210;1;1;-;-;1;1;1;-;1;-;-;-
231230;1;5;1;-;2;-;-;-;1;1;1;1
231240;-;1;2;-;-;-;-;-;1;-;1;-
231250;-;-;-;-;-;-;1;-;-;-;-;-
231260;1;-;-;-;-;-;-;-;-;-;-;-
231270;1;-;1;1;-;-;-;-;1;-;-;-
231280;-;-;-;-;-;-;-;-;-;1;-;-
231290;2;1;6;1;1;6;3;4;4;1;1;2
