Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;-;-;-;1;-;-;1;1;-;-;-;-
230020;-;-;-;-;-;-;-;-;1;1;-;-
230040;-;-;-;1;-;1;-;-;-;-;-;-
230050;-;-;-;-;1;-;-;-;-;-;-;-
230060;-;-;-;-;1;-;-;-;-;-;-;-
230075;1;-;-;-;-;-;-;2;-;1;-;-
230080;-;-;-;-;-;-;-;-;-;1;-;-
230100;1;-;-;1;-;2;-;1;-;-;-;-
230110;2;-;-;-;-;-;1;-;-;-;-;-
230125;-;-;-;-;-;-;-;1;-;1;-;-
230130;-;-;1;-;-;-;-;-;-;-;-;-
230140;-;-;-;-;-;-;-;-;-;1;-;-
230170;-;-;-;1;-;-;-;-;-;-;-;-
230180;-;-;-;-;-;-;-;1;-;-;-;-
230190;1;-;-;-;1;-;-;3;-;-;-;1
230195;-;-;-;1;-;-;-;-;-;-;1;-
230205;-;-;1;-;1;-;-;-;-;-;-;-
230210;-;-;-;-;-;-;-;-;-;1;2;-
230220;-;-;-;1;-;1;1;-;-;-;-;-
230230;-;-;-;1;-;-;-;-;-;-;-;-
230240;1;-;-;-;-;-;-;-;1;-;1;-
230250;-;1;-;-;1;1;-;2;-;-;-;-
230260;-;1;-;-;-;-;-;-;-;-;-;-
230270;1;1;-;-;-;-;-;1;-;-;-;-
230280;-;1;1;2;-;-;1;-;-;-;1;-
230300;-;-;-;1;-;-;-;-;-;-;-;-
230310;-;-;-;-;-;-;-;-;-;-;1;-
230340;-;-;-;1;-;-;-;-;-;-;-;-
230350;-;1;-;-;-;-;-;1;1;2;1;-
230370;-;2;4;2;2;-;1;1;1;1;-;1
230380;-;-;-;-;1;-;-;1;-;1;-;-
230393;1;-;-;-;-;1;-;-;-;-;1;-
230400;-;-;-;-;-;-;1;1;-;-;-;1
230410;-;-;1;-;-;1;-;-;-;-;-;1
230420;-;-;1;-;-;-;-;-;2;-;3;-
230423;-;1;-;-;-;-;-;-;-;-;-;-
230425;-;-;-;-;-;-;1;-;-;-;1;-
230428;-;-;1;-;-;-;-;-;1;-;1;-
230430;-;-;-;1;-;-;1;-;-;-;-;-
230440;9;6;12;13;16;17;16;14;18;12;16;10
230445;-;-;1;-;1;1;-;-;-;-;1;-
230460;-;-;-;-;-;-;-;1;-;-;-;-
230465;-;-;1;-;-;-;-;-;-;-;-;-
230470;-;-;-;1;1;1;-;-;-;-;-;-
230490;-;-;-;-;-;-;-;-;-;1;-;-
230495;-;-;-;-;-;1;-;-;-;-;1;-
230500;-;-;-;-;-;-;1;-;1;1;-;-
230510;-;-;-;-;-;-;-;-;1;-;-;-
230523;-;-;1;-;1;1;-;-;1;-;-;-
230526;-;-;-;-;-;1;-;-;-;-;-;-
230535;-;-;-;-;-;-;-;-;-;-;1;-
230540;-;-;-;1;-;-;-;-;-;-;-;-
230550;1;-;-;-;-;-;-;2;-;-;1;-
230560;-;-;-;1;-;-;-;-;-;-;-;-
230570;-;-;-;-;-;-;-;1;-;-;-;-
230580;-;1;1;-;2;-;-;-;-;-;-;-
230625;1;1;-;1;-;-;-;-;-;-;-;-
230640;-;-;-;-;1;-;-;-;-;1;1;1
230650;-;-;-;-;-;-;-;-;1;-;-;-
230655;-;-;-;1;-;-;-;1;-;-;-;-
230660;1;-;1;-;-;-;-;-;-;-;-;1
230670;-;-;-;-;-;-;-;-;-;1;-;-
230690;-;-;1;-;-;-;-;-;1;-;-;-
230700;1;-;-;-;-;-;1;-;-;-;-;1
230710;-;-;-;-;-;-;1;-;-;-;-;-
230720;-;-;-;-;1;-;-;-;-;-;-;-
230730;-;1;3;2;1;1;1;-;1;2;-;1
230750;-;-;1;-;-;-;-;-;-;-;-;-
230760;1;-;1;1;-;-;1;-;-;-;-;1
230763;-;-;-;-;-;-;-;-;1;-;-;-
230765;1;1;1;1;-;2;1;1;1;1;1;1
230770;1;-;-;-;-;-;1;-;-;1;-;2
230780;-;-;-;-;-;-;1;-;-;-;-;-
230790;-;-;-;1;-;-;-;-;-;-;-;-
230800;2;-;-;-;-;-;-;-;1;-;-;-
230810;-;-;-;1;-;-;-;-;-;-;-;-
230820;-;-;-;-;-;-;-;1;-;-;-;-
230830;-;-;-;1;-;-;-;-;-;-;-;-
