Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230020;1;-;-;-;1;-;-;-;-;-;1;-
230030;-;1;-;-;-;-;-;-;-;-;-;-
230040;-;-;-;-;-;2;-;-;-;-;-;-
230075;-;-;-;-;-;-;-;1;-;2;1;-
230100;-;-;-;-;1;-;-;-;-;1;-;-
230110;-;-;-;-;-;-;1;-;-;-;2;1
230120;-;-;-;-;1;-;-;-;-;-;-;-
230125;-;1;-;-;-;-;-;-;-;-;-;-
230130;-;1;-;-;-;-;-;-;-;-;-;1
230160;-;-;1;1;-;-;-;-;-;-;-;-
230180;-;-;-;-;1;-;-;-;-;-;-;-
230190;-;-;-;1;-;-;-;-;-;-;-;-
230220;-;1;-;-;-;-;-;1;1;-;-;-
230230;-;-;-;-;-;1;-;-;-;-;-;-
230240;-;-;-;-;-;-;-;1;-;1;-;-
230250;-;1;1;-;-;-;-;-;1;-;-;-
230260;-;-;-;1;-;-;-;-;-;-;-;-
230270;-;-;-;-;1;-;-;-;-;-;-;-
230280;-;-;-;1;2;-;-;-;-;-;1;1
230320;-;-;-;-;-;1;-;-;-;-;-;-
230350;-;-;-;-;1;-;-;-;1;-;-;1
230360;-;-;-;-;-;-;-;1;-;-;-;-
230370;2;-;1;4;1;2;2;1;4;4;1;-
230380;1;-;-;-;-;-;-;-;-;-;-;-
230393;-;-;-;-;-;-;-;-;-;1;-;-
230400;-;-;-;-;-;-;-;1;-;1;-;-
230410;-;-;-;-;-;-;-;-;-;-;-;1
230420;-;-;-;-;-;-;-;2;2;3;-;-
230425;-;-;-;-;-;-;1;-;-;-;-;1
230427;-;-;-;-;-;-;-;-;-;1;-;-
230428;-;-;-;-;-;1;-;-;-;-;1;-
230440;9;11;14;16;13;11;9;14;13;10;13;11
230470;-;-;-;-;-;-;-;1;1;-;-;1
230490;-;-;-;-;-;-;-;1;-;-;-;-
230495;-;-;-;-;-;-;-;-;-;-;-;1
230500;-;-;1;-;-;-;-;-;-;-;-;-
230523;-;-;1;-;-;1;-;-;-;-;-;-
230526;-;-;-;-;-;-;-;-;-;-;1;-
230530;-;1;-;-;-;-;-;-;-;-;-;-
230535;-;-;-;-;-;-;-;-;-;-;-;2
230540;1;1;-;-;2;1;-;-;-;1;-;1
230550;-;1;1;-;-;-;1;-;-;-;-;-
230560;-;-;-;-;1;-;-;-;1;-;-;-
230565;1;-;-;-;-;-;-;-;-;-;-;-
230580;-;1;-;-;-;-;-;-;-;-;-;-
230590;-;-;-;-;-;-;-;-;2;-;-;-
230600;-;-;-;-;-;-;-;-;-;-;1;-
230625;-;-;-;-;-;-;1;-;-;-;-;-
230630;-;-;1;1;1;1;-;1;-;-;-;-
230640;2;1;-;2;-;-;-;-;-;-;-;3
230650;-;-;1;-;-;-;1;-;-;-;-;-
230655;-;1;-;-;-;-;-;-;-;-;-;-
230670;-;-;-;-;-;-;-;-;-;1;-;-
230680;-;-;-;-;-;-;-;-;1;-;-;-
230690;1;-;-;1;-;1;-;-;-;-;-;-
230700;-;-;-;-;-;-;-;1;1;-;-;-
230720;-;-;-;1;-;-;-;-;-;-;-;-
230725;-;-;1;-;-;-;1;-;1;-;-;-
230730;-;-;-;-;1;1;1;1;2;2;-;1
230740;-;-;-;-;-;-;-;-;-;1;-;-
230750;-;-;-;-;-;-;-;-;-;1;-;-
