Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230020;2;2;1;-;-;1;-;1;-;-;-;-
230030;2;1;-;-;-;1;-;-;2;-;-;1
230040;-;-;1;-;-;1;-;-;-;1;-;1
230070;-;-;1;-;-;-;-;1;-;1;-;-
230075;-;-;-;-;-;1;-;-;-;-;-;1
230080;-;-;-;-;1;-;-;-;-;-;-;-
230090;1;-;-;-;-;-;-;-;-;-;-;-
230100;1;-;2;-;2;2;-;-;-;1;-;2
230110;-;1;1;2;3;-;-;4;-;3;3;2
230120;1;-;1;-;-;-;1;-;-;-;-;-
230125;-;-;1;-;-;-;1;-;-;-;-;-
230130;1;-;-;-;-;-;-;1;-;-;-;-
230140;-;-;1;-;-;-;1;1;-;1;2;-
230150;-;-;1;-;-;-;-;1;-;-;-;-
230160;-;-;-;-;1;1;-;-;-;-;1;-
230170;-;-;1;1;2;1;1;-;-;-;-;-
230180;-;-;-;-;-;-;-;-;-;1;-;-
230185;-;1;-;-;-;-;-;-;-;1;-;1
230190;-;1;1;1;3;-;1;-;1;1;2;1
230195;-;-;1;-;1;-;-;-;-;1;-;-
230200;-;-;-;-;-;-;-;1;-;-;-;-
230205;-;-;1;-;-;-;-;-;-;-;-;-
230210;1;1;-;-;1;1;-;-;-;-;1;1
230220;1;-;-;1;-;-;-;-;-;-;2;1
230230;1;1;-;-;-;1;1;-;-;1;-;-
230240;2;-;-;1;-;-;2;-;-;1;1;-
230250;1;-;-;3;5;-;-;-;1;-;2;-
230260;1;1;-;1;1;-;-;-;-;2;1;-
230270;-;-;1;-;-;1;-;-;-;1;-;1
230280;1;4;1;-;5;2;1;-;1;1;2;-
230290;-;-;-;-;1;-;-;-;-;2;1;-
230300;-;-;-;-;-;1;-;-;-;1;-;-
230310;-;-;-;-;-;-;-;1;-;-;-;1
230320;-;1;1;-;2;-;-;-;-;-;-;2
230330;-;2;1;-;-;1;-;-;-;-;-;1
230340;-;-;-;-;-;-;-;-;-;-;1;-
230350;-;-;-;1;-;-;1;-;-;1;2;1
230365;-;-;-;-;-;-;-;1;-;-;-;-
230370;3;4;3;6;5;1;3;1;3;6;4;5
230380;1;-;-;2;-;1;-;-;-;-;1;-
230393;-;-;-;1;-;-;-;1;-;-;-;-
230395;-;-;-;-;-;2;-;-;-;-;-;-
230400;-;-;-;1;-;-;-;-;1;-;-;1
230410;-;2;2;-;2;2;1;-;1;-;1;1
230420;2;-;1;3;1;4;2;4;5;2;2;-
230423;-;-;-;1;-;-;-;-;-;-;-;-
230425;-;-;-;1;-;1;-;1;1;-;-;-
230426;-;-;-;-;-;-;1;-;-;-;1;-
230427;-;-;-;-;-;-;1;-;-;-;1;-
230428;-;-;1;-;-;1;-;1;-;1;-;1
230430;1;1;-;-;-;1;1;-;-;1;1;1
230435;-;-;1;-;-;-;1;-;-;-;-;1
230440;44;34;53;55;59;54;48;46;53;29;34;48
230450;-;-;-;-;-;-;-;-;1;-;-;-
230460;-;-;-;-;-;1;1;-;-;-;-;1
230465;1;-;1;-;-;-;-;-;-;-;1;-
230470;-;-;2;-;-;-;1;1;-;2;-;-
230490;-;-;-;-;-;-;1;1;-;2;-;-
230495;-;-;1;1;-;1;-;-;-;-;-;-
230500;-;-;-;1;-;1;-;-;-;1;1;-
230520;1;-;1;-;-;-;-;1;-;-;-;-
230523;1;-;1;-;-;-;-;1;-;1;-;1
230526;-;-;-;1;-;-;-;-;-;-;-;1
230530;1;-;-;1;-;-;-;-;-;-;-;1
230540;-;2;-;1;-;1;1;-;-;2;-;-
230550;-;-;2;-;-;-;1;3;-;3;2;1
230560;-;1;3;-;1;-;1;1;-;-;-;1
230565;-;-;-;-;1;-;-;2;-;-;-;-
230570;1;-;1;-;-;-;-;-;-;-;-;-
230580;-;-;1;-;-;-;-;-;1;-;2;-
230590;1;-;-;-;-;1;1;2;1;-;-;1
230600;-;-;-;1;-;-;-;-;-;-;-;-
230620;-;-;-;1;-;-;-;-;-;-;1;-
230625;-;-;1;1;3;-;1;1;-;-;-;1
230630;-;1;-;-;1;-;1;-;2;-;-;-
230640;2;-;3;1;-;-;2;1;-;2;1;2
230650;-;-;1;-;2;-;-;-;2;-;-;-
230655;2;1;1;-;-;-;-;-;1;-;-;-
230660;-;1;-;-;1;-;-;-;-;-;-;-
230680;-;-;-;-;-;-;-;-;-;1;-;-
230690;-;1;-;-;-;-;1;-;-;1;-;-
230700;1;1;-;-;-;-;-;-;1;-;-;-
230710;-;-;-;-;-;-;-;1;-;-;1;-
230720;-;-;-;-;-;-;1;-;-;-;1;-
230725;-;-;-;-;1;-;-;-;-;1;1;1
230730;2;1;4;4;1;3;4;6;-;6;2;7
230750;3;1;1;1;1;1;-;-;-;-;1;4
230760;-;1;-;-;1;2;-;2;2;-;-;1
230763;1;-;-;1;-;1;-;-;1;-;-;1
230765;2;1;7;5;1;2;1;1;2;2;5;3
230770;1;-;2;3;1;1;1;2;2;2;3;4
230780;-;-;-;-;1;-;2;-;-;-;-;1
230800;-;2;-;-;-;-;-;-;-;-;-;-
230810;1;-;2;1;-;-;2;1;1;1;2;2
230820;-;-;-;-;1;-;-;-;-;-;-;-
230830;1;-;-;-;1;-;1;-;1;-;-;1
230835;-;-;-;-;-;-;-;-;-;-;-;1
230837;-;-;-;-;-;-;-;-;1;-;-;-
230840;2;-;1;1;-;-;-;-;-;-;1;-
230850;2;-;-;1;2;1;-;2;-;-;2;1
230860;-;-;-;-;-;-;-;-;-;-;-;1
230870;-;-;1;3;1;3;1;2;1;3;2;2
230880;-;-;-;-;1;-;-;-;-;-;1;-
230900;-;-;-;-;-;1;-;-;-;-;-;-
230910;-;-;-;-;1;-;-;-;-;-;-;-
230920;-;-;-;-;-;1;-;1;-;-;-;-
230930;-;-;-;1;2;1;-;1;-;-;2;-
230940;-;-;-;-;-;1;-;-;-;-;-;-
230945;-;-;-;-;-;-;-;2;-;-;-;-
230950;-;1;-;-;-;-;3;-;-;5;-;1
230960;-;2;2;1;-;1;2;-;-;2;-;-
230970;-;1;-;1;-;-;1;2;1;1;-;2
230990;-;-;1;-;-;-;-;-;-;-;-;1
231000;-;-;-;-;-;-;1;-;-;-;-;-
231010;-;-;-;2;-;-;-;-;1;-;-;-
231020;1;-;-;-;-;-;-;-;1;-;-;-
231025;-;-;-;-;-;-;-;-;-;1;-;-
