Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;-;-;1;-;-;-;-
230015;-;1;-;1;-;-;-;-;-;1;1;-
230020;1;-;1;-;2;2;-;-;1;-;-;2
230030;1;1;1;-;1;1;-;-;1;1;-;1
230040;-;-;-;-;-;-;-;1;-;-;-;-
230070;1;-;1;-;1;-;-;-;-;-;-;1
230075;-;2;-;-;1;-;1;-;-;-;-;-
230080;1;-;-;-;-;-;-;-;-;-;-;-
230090;-;-;-;-;-;-;-;-;-;-;1;-
230100;4;3;-;-;-;1;1;4;-;2;2;1
230110;-;3;-;-;-;2;-;1;-;2;1;-
230120;-;1;-;2;-;-;2;-;-;-;1;-
230125;-;-;1;-;-;-;-;-;-;1;-;-
230130;-;3;-;1;-;-;-;1;-;-;-;-
230150;-;-;-;-;-;-;1;-;-;-;-;-
230160;-;1;-;-;-;-;-;-;-;-;-;-
230170;-;1;1;-;-;-;-;-;1;-;-;1
230185;-;-;-;1;1;-;-;-;-;1;-;1
230190;1;-;1;2;1;5;-;-;1;1;3;1
230195;-;-;-;-;-;1;-;-;-;1;-;-
230200;-;1;-;-;1;-;-;-;-;-;-;-
230205;-;-;-;1;-;-;-;-;1;-;-;-
230210;-;-;-;1;-;-;-;-;1;-;1;2
230220;-;-;2;-;-;-;2;1;1;-;-;1
230230;-;-;1;1;1;-;2;-;-;1;-;-
230240;2;2;1;-;-;-;-;-;1;-;-;-
230250;-;-;-;-;1;-;-;1;-;1;1;-
230260;-;-;1;1;1;-;-;1;1;-;1;1
230270;-;1;1;1;-;-;-;1;-;-;-;-
230280;-;2;1;1;-;1;1;4;1;3;2;5
230290;-;-;1;-;-;1;-;-;-;1;-;1
230300;-;-;1;-;-;-;1;1;-;-;-;-
230310;2;-;2;-;1;-;-;-;-;-;-;2
230320;1;1;1;-;1;-;-;-;-;1;-;-
230330;-;-;-;1;-;-;1;-;-;-;-;-
230340;-;-;-;-;-;-;-;-;1;-;-;-
230350;1;2;-;1;2;-;1;-;-;1;1;-
230360;-;-;1;-;-;-;-;-;-;-;-;-
230370;3;4;1;6;2;4;2;9;2;1;3;2
230380;-;1;-;-;1;-;1;-;-;1;1;-
230390;-;-;1;1;-;-;-;-;-;-;1;-
230400;-;-;1;-;1;-;-;-;-;-;-;1
230410;-;1;-;2;3;3;-;1;1;1;-;-
230420;2;1;5;1;2;-;2;-;2;1;4;-
230423;-;-;-;-;-;-;-;-;1;-;-;-
230425;1;-;-;-;1;-;-;-;-;1;-;-
230426;-;-;-;-;-;-;-;-;1;-;-;-
230427;-;1;-;-;1;-;-;-;-;-;-;-
230428;-;-;1;-;-;-;-;2;-;1;1;-
230430;-;-;-;2;-;-;1;-;-;-;-;-
230435;-;-;-;1;1;2;1;-;1;-;1;-
230440;29;46;54;27;53;47;44;54;44;40;46;37
230445;-;-;-;-;-;-;-;-;-;1;-;-
230450;-;-;-;-;-;1;-;-;-;1;-;-
230465;-;-;-;-;-;1;-;-;-;-;-;-
230470;1;2;1;1;-;-;-;-;-;1;1;-
230480;1;-;-;-;-;-;-;-;-;-;-;-
230495;-;-;-;-;1;-;1;-;-;-;-;-
230500;-;-;-;2;1;-;1;-;1;-;1;1
230520;-;-;-;-;1;1;1;-;-;-;-;-
230523;1;-;-;2;-;-;1;3;4;5;1;1
230526;-;-;-;-;-;-;-;-;-;-;-;1
230530;1;-;-;1;1;-;-;-;-;-;-;-
230533;-;1;-;-;-;-;3;-;1;-;-;-
230535;-;-;-;-;-;2;-;-;-;-;-;-
230540;1;1;3;-;3;-;2;2;-;-;1;1
230550;-;1;2;-;-;2;3;2;3;2;1;1
230560;1;-;1;1;-;-;-;2;-;-;-;-
230565;-;-;-;-;-;-;-;-;-;-;2;-
230570;-;-;-;1;1;1;1;-;-;-;1;-
230580;2;2;-;1;-;2;2;-;-;-;-;-
230590;-;-;1;-;-;-;2;-;-;1;1;2
230600;-;-;-;-;-;-;-;1;-;-;1;1
230610;-;-;-;1;-;-;1;-;-;-;1;1
230620;-;-;-;-;-;-;-;-;-;-;1;-
230625;1;-;1;-;1;1;2;-;-;-;-;1
230630;1;-;1;1;-;-;-;1;-;-;-;-
230640;1;3;3;-;2;4;-;1;2;-;-;1
230650;-;-;-;-;-;1;-;-;-;-;-;-
230655;2;3;-;-;-;1;-;1;-;-;-;-
230660;-;-;-;-;1;1;1;1;-;-;-;-
230670;1;1;-;-;-;-;-;-;-;1;-;-
230680;-;-;-;-;-;-;-;-;-;1;-;-
230690;-;-;1;-;-;-;-;-;-;-;-;-
230700;1;1;1;-;-;1;-;1;-;1;-;-
230710;-;-;-;-;-;1;-;1;1;-;1;-
230720;-;-;-;-;1;-;-;-;-;-;-;-
230725;-;-;-;-;1;-;1;-;-;-;1;1
230730;7;2;6;6;4;3;7;1;8;1;5;6
230740;-;-;-;1;-;-;-;-;-;-;-;1
230750;-;-;-;1;1;1;-;-;-;-;1;1
230760;1;-;-;-;1;-;1;-;-;3;1;-
230763;-;-;-;-;-;-;1;1;1;-;-;-
230765;4;2;6;2;5;2;4;10;3;2;4;3
230770;-;2;5;2;1;2;1;3;1;-;2;3
230780;1;-;-;-;1;-;1;-;1;-;-;-
230790;-;1;-;-;-;1;-;-;-;-;-;-
230800;1;-;-;-;2;-;1;-;-;2;1;-
230810;-;-;-;-;2;1;-;1;-;-;1;2
230820;-;-;-;-;-;-;-;-;1;-;1;-
230830;-;2;1;-;-;2;-;-;-;1;-;2
230835;-;-;1;-;1;-;-;-;2;-;-;-
230840;-;1;-;-;-;-;-;-;-;-;-;1
230850;-;-;-;-;-;-;-;1;-;1;-;2
230860;-;-;-;-;-;-;1;-;-;-;-;1
230870;-;1;1;4;1;-;-;3;3;1;1;1
230880;-;1;-;-;-;-;-;-;-;-;-;-
230900;-;1;-;-;1;-;-;-;-;-;-;-
230920;-;-;-;-;-;-;-;-;-;1;1;-
230930;2;1;1;1;1;-;-;-;-;-;1;1
230940;-;-;-;-;-;-;-;-;1;-;-;1
230950;1;1;1;-;-;1;-;-;-;2;1;-
230960;-;2;-;-;1;-;-;-;-;2;2;1
230970;2;1;-;3;-;1;-;-;1;-;-;-
230980;-;-;-;-;-;-;-;-;-;-;-;1
231010;-;1;-;-;-;1;-;-;-;1;-;-
231020;-;-;2;-;-;1;-;1;-;-;-;2
231025;-;-;-;-;-;-;-;1;-;-;2;-
231030;2;-;-;1;-;1;-;-;-;-;-;-
231040;-;-;-;-;-;-;-;-;1;1;-;-
231050;1;1;-;-;2;-;-;-;-;-;-;-
231060;-;-;-;-;-;-;-;-;1;-;-;-
231070;-;-;-;-;-;-;-;1;1;-;-;1
231080;-;-;-;-;-;-;-;-;-;-;-;1
231085;-;-;-;-;-;-;-;-;1;1;-;-
231090;1;-;-;-;2;-;1;-;-;-;-;1
231095;1;-;-;-;-;1;1;-;-;-;-;-
231100;-;-;-;-;-;1;-;1;-;-;-;-
231126;-;1;2;1;1;-;-;1;-;-;-;-
231130;1;3;1;2;1;2;1;-;-;2;-;2
231135;-;-;2;-;-;1;1;-;-;-;1;-
231140;-;-;2;-;4;1;-;2;5;2;1;1
231150;-;-;1;1;2;-;-;1;-;-;-;-
231160;-;-;-;-;-;1;-;-;-;-;1;1
231170;-;-;-;-;-;-;-;-;-;-;-;1
231180;2;1;-;-;-;-;-;1;-;-;-;1
231190;-;-;-;-;1;-;1;-;-;-;-;-
231195;-;1;-;-;-;-;-;-;-;-;-;-
231220;-;1;1;-;-;2;1;-;-;-;1;-
231200;-;-;1;1;-;-;-;-;1;1;-;-
231210;-;-;1;-;-;-;-;-;-;-;-;-
231230;-;-;-;1;-;2;-;-;1;3;-;1
231240;-;1;1;3;2;1;1;2;2;2;1;1
231250;-;1;-;-;-;-;-;1;-;-;-;-
231260;-;1;-;-;1;1;-;1;1;-;-;1
231270;-;-;1;1;-;1;1;1;-;-;1;-
231280;-;-;-;-;-;-;-;-;-;1;-;-
231290;5;3;1;2;2;4;6;1;8;4;5;1
231300;-;-;-;-;-;1;-;-;1;2;-;-
231310;-;-;-;-;-;-;1;-;-;-;-;-
231320;-;-;-;-;-;-;-;1;-;2;1;-
231325;-;-;-;-;-;-;-;1;-;-;-;-
231330;-;1;-;-;-;1;-;2;-;1;-;-
231335;-;-;-;-;-;2;-;1;-;-;-;-
231340;1;-;3;2;1;-;-;1;1;2;-;-
231350;1;1;-;-;-;2;-;-;-;2;-;-
231355;-;-;-;-;1;-;-;-;-;-;-;-
231360;-;1;-;3;-;-;-;-;1;-;-;2
231370;-;-;-;-;-;-;-;1;-;-;-;-
231380;-;-;2;-;1;-;-;-;-;-;-;-
231390;-;-;1;-;1;-;-;-;-;-;-;-
231395;-;-;-;-;-;-;-;1;-;-;-;-
231400;-;1;1;-;-;1;1;1;-;-;1;-
231410;-;1;-;-;1;1;-;1;-;1;1;-
