Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;-;-;-;-;1;-;-
230015;-;-;-;-;1;-;-;-;-;-;-;1
230020;-;-;-;1;-;1;-;2;1;-;-;-
230030;-;1;1;-;-;-;2;-;-;-;2;-
230050;-;-;-;-;-;-;1;-;-;-;-;-
230070;-;-;1;-;-;-;-;-;1;-;1;-
230075;-;1;-;1;-;2;-;-;1;-;1;-
230080;-;-;-;-;1;-;-;-;1;-;-;1
230100;-;-;-;1;2;-;-;2;1;-;-;-
230110;1;-;1;3;3;-;4;1;-;1;2;3
230120;-;-;-;-;-;-;-;-;-;-;-;1
230125;1;-;-;-;-;-;-;-;-;-;-;-
230130;2;-;-;-;-;-;1;-;-;-;-;-
230150;-;-;-;-;-;-;-;-;-;-;-;1
230160;-;-;-;-;-;-;1;-;-;-;-;-
230170;1;-;-;1;-;1;-;-;-;-;-;1
230190;-;1;1;-;2;4;-;2;2;1;-;-
230195;1;-;-;-;1;1;-;-;1;-;-;-
230200;-;-;-;-;-;-;1;1;-;-;-;-
230205;-;1;-;-;-;-;-;-;2;-;-;-
230210;-;-;-;-;-;1;1;1;-;-;-;-
230220;-;-;-;2;-;-;-;2;-;-;1;3
230230;-;-;-;1;1;-;-;-;-;-;-;1
230240;-;-;-;-;-;1;1;1;-;-;-;-
230250;-;3;2;-;2;1;-;1;1;-;-;1
230260;-;1;1;1;1;-;2;2;1;1;2;1
230270;1;-;2;-;-;2;-;-;-;-;-;-
230280;1;1;1;1;5;-;1;4;-;5;2;1
230290;-;-;-;-;-;-;1;-;-;1;1;-
230310;-;-;-;-;1;1;-;-;-;-;-;-
230320;-;-;-;1;-;1;-;-;-;-;-;-
230330;-;-;-;1;-;-;-;-;-;-;-;-
230340;-;-;-;-;-;-;-;-;1;-;-;-
230350;1;1;-;-;2;2;-;1;-;-;1;-
230360;-;-;-;-;-;1;-;-;-;-;-;-
230365;1;-;-;-;-;-;-;1;-;-;-;-
230370;4;2;6;-;2;2;2;-;2;5;2;1
230380;-;-;-;-;1;-;1;1;-;-;-;-
230395;3;-;-;-;2;-;-;-;-;-;-;-
230400;1;-;1;-;-;-;1;-;-;-;-;-
230410;1;1;1;1;-;1;1;-;1;1;2;1
230420;1;3;-;-;2;1;1;2;3;1;-;3
230423;-;-;-;-;-;-;-;-;-;-;1;-
230425;-;-;-;2;-;-;-;1;-;-;-;-
230427;-;1;-;-;-;-;-;-;-;-;-;-
230428;1;-;-;1;1;-;-;2;-;-;-;-
230430;-;-;1;-;-;-;-;-;-;-;-;1
230435;-;-;-;-;-;-;-;-;-;1;-;-
230440;20;25;43;43;48;44;32;38;42;46;30;31
230445;-;-;2;-;-;1;-;-;-;1;-;-
230465;-;-;-;-;-;-;-;1;-;-;1;-
230470;-;-;-;-;-;-;1;1;-;-;-;-
230480;-;-;-;-;-;-;-;1;-;-;-;-
230490;-;-;-;-;-;-;1;-;-;-;-;-
230495;-;-;-;-;-;1;-;-;-;-;-;1
230500;-;-;-;-;-;2;-;1;1;1;-;-
230520;1;-;-;-;-;-;-;-;1;-;1;-
230523;-;-;-;-;-;-;-;-;-;-;-;2
230526;-;-;-;-;-;-;-;-;-;1;-;-
230530;-;1;1;-;-;-;-;-;-;1;-;1
230533;-;1;-;-;-;-;-;-;-;-;-;-
230535;-;-;-;-;-;-;-;-;-;-;-;1
230540;-;-;1;-;-;1;2;4;2;-;1;1
230550;4;1;-;-;2;1;1;1;1;2;-;4
230560;-;-;-;-;-;1;-;-;3;1;-;-
230565;-;-;1;-;-;-;-;-;-;-;-;-
230570;-;-;-;-;-;-;1;1;1;-;-;1
230580;1;-;-;-;1;-;-;1;1;-;-;1
230590;-;-;-;1;1;-;-;1;-;2;1;-
230610;-;-;-;-;-;-;-;-;-;-;-;1
230620;-;-;-;-;1;-;-;-;-;-;1;-
230625;-;-;-;-;1;-;-;1;2;-;-;-
230630;-;1;1;-;1;-;-;-;-;-;1;1
230640;-;1;-;2;3;-;1;1;1;1;1;-
230655;-;-;-;2;-;-;1;-;-;-;1;1
230660;-;-;-;1;-;-;1;-;-;-;-;2
230680;-;-;-;-;-;-;1;-;-;-;1;1
230690;-;-;-;-;-;-;-;-;-;1;1;-
230700;-;1;-;1;-;-;1;-;-;-;-;1
230710;1;-;-;-;-;-;-;-;-;-;-;1
230720;-;-;-;-;1;-;1;-;-;-;-;-
230730;1;4;1;4;3;4;2;5;2;5;2;9
230750;1;-;2;-;-;-;-;-;1;1;-;-
230760;-;-;2;-;-;-;2;-;1;1;-;-
230763;-;-;1;-;-;-;-;-;-;-;-;-
230765;3;1;-;-;1;1;1;4;2;3;3;3
230770;1;-;2;-;-;3;2;2;2;1;-;3
230780;-;-;-;-;-;-;-;1;-;1;-;-
230790;-;-;-;1;-;-;-;-;-;-;-;-
230800;-;1;1;-;1;-;-;-;-;1;-;-
230810;1;1;-;1;1;-;1;1;-;-;-;-
230820;-;-;-;-;1;-;-;-;-;-;-;-
230830;-;-;1;-;-;-;-;-;1;2;-;1
230835;-;-;1;-;-;-;-;-;-;-;-;-
230837;-;-;-;-;-;1;1;-;-;-;-;-
230840;-;-;-;1;-;1;-;1;-;-;-;1
230850;-;-;1;1;1;-;1;1;1;-;-;-
230860;-;1;-;-;-;1;-;-;-;-;-;1
230870;1;1;-;-;2;-;-;2;1;2;-;1
230890;-;-;-;1;-;-;-;-;-;-;-;-
230910;-;-;-;-;-;-;-;-;2;-;-;-
230930;-;-;2;-;-;-;-;1;-;1;-;1
230940;-;-;-;1;-;-;-;-;-;1;1;1
230945;-;-;1;1;-;-;-;1;-;-;-;1
230950;-;-;1;-;-;-;-;1;-;-;-;-
230960;-;1;-;-;-;2;-;-;2;2;-;1
230970;1;-;-;1;-;-;3;1;-;-;-;-
231000;1;-;-;-;-;-;-;-;-;-;-;-
231010;-;-;-;-;-;-;1;-;-;-;1;-
231020;1;-;-;-;-;1;-;1;-;1;-;-
231025;-;-;-;-;1;-;-;-;-;-;-;2
231030;1;-;1;-;1;-;-;-;-;1;-;-
231040;-;1;1;-;1;-;-;-;-;-;-;-
231050;-;-;-;-;1;-;-;1;-;-;-;-
231060;-;1;-;-;-;-;-;-;-;-;-;-
231070;-;-;-;2;-;1;2;1;1;-;-;1
231085;-;2;-;-;-;-;-;-;-;-;-;-
231090;-;1;1;-;-;1;-;1;-;-;-;1
231095;-;-;-;-;1;-;-;1;-;-;1;1
231100;-;-;1;2;-;-;1;1;-;-;-;-
231110;-;-;1;-;-;-;-;-;-;-;-;-
231120;-;-;-;-;-;-;1;-;-;-;-;-
231130;1;5;-;-;-;2;1;-;-;1;-;-
231135;-;-;1;-;1;1;-;-;-;-;-;-
231140;1;-;2;1;-;-;-;-;3;1;1;3
231150;-;-;-;-;-;-;1;1;-;-;-;1
231160;-;2;-;-;1;-;-;-;-;-;-;-
231170;-;-;-;-;-;-;-;1;-;-;-;2
231180;2;1;-;-;1;1;1;1;-;2;2;3
231190;-;-;-;1;-;-;1;-;-;-;-;-
231195;1;-;-;-;-;-;-;-;-;-;-;-
231220;2;-;-;1;-;-;-;2;-;2;-;-
231200;-;-;-;-;-;1;-;1;-;2;-;1
231210;-;-;1;-;1;-;-;-;1;-;-;-
231230;-;-;-;1;-;-;-;1;-;-;2;1
231240;-;-;1;-;-;-;1;-;-;-;-;-
231250;-;1;-;1;1;-;-;-;-;1;-;-
231260;-;1;-;-;-;-;-;-;-;-;1;1
231270;1;-;-;1;1;-;-;-;1;-;-;-
231290;2;-;5;7;3;1;-;3;1;1;3;6
231300;-;-;2;-;-;-;-;2;-;-;1;-
231310;-;-;-;1;-;-;2;1;-;-;-;2
231320;-;-;-;-;-;-;-;-;-;1;1;-
231325;-;-;-;1;-;-;-;-;-;-;-;-
231330;-;-;-;-;-;2;2;-;3;1;1;1
231335;-;-;1;-;1;-;-;-;-;-;-;-
231340;-;-;1;-;1;-;1;-;-;1;-;-
231350;-;-;-;-;1;-;-;1;1;1;-;-
231360;-;-;-;1;-;-;-;2;-;-;-;-
