Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;1;-;1;1;-;-;2;-;1;-;-
230015;-;3;-;-;1;1;1;-;1;-;1;-
230020;5;1;2;3;4;2;7;4;4;3;2;4
230030;3;2;4;1;2;4;-;1;2;1;4;2
230040;-;-;-;-;1;-;-;-;-;-;-;1
230050;1;1;1;1;1;1;1;1;1;-;-;2
230060;-;-;-;-;1;-;1;-;-;-;-;-
230070;-;1;-;2;-;-;1;1;-;-;-;1
230075;2;2;-;-;2;2;1;1;-;1;2;-
230080;-;-;-;-;-;1;-;1;-;2;-;-
230090;-;-;2;-;1;-;1;3;1;2;2;1
230100;5;3;8;2;2;4;1;1;-;-;1;2
230110;-;5;3;1;4;3;-;-;4;3;3;6
230120;1;2;-;-;-;3;2;-;-;1;3;1
230125;1;1;-;1;1;-;1;-;-;-;-;-
230130;1;2;2;2;3;-;-;-;1;1;-;-
230140;1;-;-;-;2;-;-;1;-;-;-;-
230150;-;-;-;-;-;-;-;1;-;1;-;-
230160;2;1;1;1;1;2;1;1;-;1;-;1
230170;1;-;1;1;2;-;3;-;1;-;2;1
230180;-;-;-;-;1;-;-;-;-;-;-;-
230185;1;4;-;-;1;-;2;-;-;1;-;-
230190;4;-;5;5;3;6;7;7;6;8;4;4
230195;1;2;1;2;1;1;1;1;2;2;1;1
230200;1;-;-;1;-;-;-;-;-;1;2;1
230205;-;-;-;1;1;-;-;-;-;-;1;-
230210;-;-;-;1;3;1;2;3;2;1;3;2
230220;2;3;1;2;3;3;1;3;3;2;2;3
230230;2;1;1;1;-;1;3;2;1;1;-;2
230240;2;1;2;2;2;2;1;1;3;3;1;3
230250;3;1;1;-;3;2;3;2;4;4;1;-
230260;4;1;2;2;6;1;-;1;4;5;2;3
230270;1;3;3;-;1;-;-;-;-;1;1;2
230280;5;4;2;4;2;1;5;2;3;5;3;4
230290;-;-;-;-;-;-;1;1;-;1;-;-
230300;1;1;-;-;1;-;2;-;-;-;-;1
230310;1;-;1;1;4;1;1;2;3;1;1;-
230320;2;2;1;1;-;1;1;2;3;1;1;3
230330;1;2;-;-;1;1;-;-;-;2;1;-
230340;1;-;-;-;-;1;-;1;-;1;-;-
230350;4;1;2;4;1;2;4;1;1;1;1;2
230360;-;-;-;1;1;2;-;1;2;-;-;-
230365;-;-;-;-;-;-;-;-;-;-;2;-
230370;17;13;10;9;17;15;7;20;10;9;11;17
230380;3;1;2;1;1;1;4;1;1;1;3;1
230390;-;-;-;-;1;-;-;-;3;-;1;1
230393;1;-;-;-;-;-;-;-;1;-;-;-
230395;1;-;-;1;-;3;-;-;1;1;3;1
230400;1;1;1;2;1;2;1;1;1;1;2;1
230410;1;5;1;5;2;2;3;4;1;3;1;2
230420;2;6;2;7;7;3;9;8;5;3;8;4
230423;1;-;-;-;-;-;1;2;-;-;-;-
230425;-;-;-;-;-;2;2;-;-;-;3;-
230426;1;-;1;1;-;-;-;-;-;-;-;2
230427;-;-;-;-;1;-;-;-;-;-;-;1
230428;3;-;2;-;-;2;-;1;2;2;-;1
230430;2;-;-;1;2;1;-;-;-;3;2;1
230435;2;2;3;-;1;1;2;4;2;1;1;-
230440;99;90;109;93;111;106;99;95;92;99;91;110
230445;-;1;-;2;1;1;-;-;1;1;-;-
230450;-;2;2;-;3;-;1;-;4;3;1;1
230460;-;-;-;-;-;-;-;-;-;-;-;1
230465;1;-;-;-;-;-;1;-;2;1;1;-
230470;2;2;-;2;2;2;-;1;-;2;2;-
230480;-;-;-;-;-;-;-;-;-;1;2;1
230490;1;1;1;-;-;-;-;1;1;-;-;-
230495;-;1;1;1;1;1;-;-;2;-;1;-
230500;2;2;-;-;2;-;-;-;1;1;1;-
