Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;-;1;2;3;1;-;1;-;-;-;-
230015;3;1;2;1;2;-;-;3;1;1;-;4
230020;8;3;3;3;4;5;2;1;2;4;2;3
230030;2;3;9;7;5;1;4;6;2;2;7;4
230040;-;-;1;1;1;-;1;-;1;1;-;2
230050;-;-;-;1;1;-;3;-;-;1;-;-
230060;-;-;1;-;-;-;-;1;-;1;1;2
230070;-;-;2;4;-;2;1;1;-;-;2;1
230075;2;2;6;6;3;1;4;4;4;2;1;3
230080;-;3;-;-;-;-;1;-;1;-;2;-
230090;1;1;1;1;1;-;-;1;2;1;2;-
230100;7;6;11;9;10;3;6;4;5;3;4;4
230110;3;4;10;8;7;8;9;7;6;5;3;5
230120;3;-;6;1;4;2;-;1;2;1;2;3
230125;-;-;-;-;1;-;1;-;1;-;2;1
230130;1;-;1;1;1;1;2;-;1;-;-;2
230140;-;1;2;4;-;-;2;-;2;-;-;2
230150;1;1;-;-;-;-;-;-;-;-;-;1
230160;-;1;2;3;2;-;1;-;1;2;2;2
230170;-;3;4;3;1;3;-;4;2;3;2;1
230180;-;-;-;-;-;1;-;1;2;-;2;-
230185;1;1;2;1;3;1;1;-;-;-;-;-
230190;3;5;7;9;-;4;5;3;3;4;3;5
230195;1;3;1;-;1;-;2;1;2;1;1;1
230200;3;1;9;3;1;3;1;2;-;3;-;-
230205;1;2;1;2;-;1;-;1;-;-;2;3
230210;1;8;5;6;2;-;4;-;2;2;-;1
230220;5;-;6;6;6;8;4;3;2;2;2;5
230230;2;2;3;3;2;2;2;-;3;1;-;1
230240;-;1;6;5;6;7;3;1;5;3;3;5
230250;-;1;5;7;7;4;2;2;2;9;1;-
230260;3;5;8;3;5;4;6;10;3;2;7;2
230270;2;4;3;3;2;1;4;1;3;1;2;1
230280;8;6;9;8;10;3;3;2;5;3;4;3
230290;4;-;4;2;2;-;-;1;-;-;-;2
230300;-;1;-;1;-;-;-;-;1;-;2;1
230310;1;4;4;4;5;1;2;2;1;2;1;2
230320;4;1;1;2;3;2;3;1;1;5;-;1
230330;1;-;4;-;-;2;-;3;2;1;-;2
230340;-;1;1;1;-;2;3;1;2;3;-;1
230350;7;5;14;6;9;6;3;7;5;3;6;6
230360;-;2;4;1;-;-;-;-;-;-;-;1
230365;-;-;-;1;-;1;1;-;-;1;2;-
230370;21;26;30;39;27;14;20;15;19;22;14;13
230380;-;5;11;2;2;1;10;3;2;-;3;1
230390;1;-;4;-;2;1;1;3;-;-;-;-
230393;1;1;2;1;-;-;-;1;-;-;3;-
230395;1;2;2;4;6;-;-;1;2;1;1;4
230400;1;1;2;3;3;2;3;1;1;2;4;2
230410;4;4;11;12;12;10;6;12;5;6;10;6
230420;8;10;16;13;17;6;11;8;6;9;14;13
230423;-;-;-;-;3;1;2;1;1;1;2;1
230425;-;1;4;1;3;1;2;3;1;1;2;2
230426;-;1;1;-;-;2;-;1;-;1;2;1
230427;-;1;2;1;1;-;-;-;1;-;-;-
230428;7;2;5;8;3;4;4;9;2;4;5;7
230430;2;-;2;-;1;-;2;4;-;1;1;2
230435;2;-;3;1;-;-;2;1;-;1;-;1
230440;165;248;296;290;223;152;177;136;127;124;127;158
230445;1;-;1;-;2;-;1;-;-;2;-;-
230450;2;4;3;3;8;-;2;2;-;-;2;3
230460;-;1;-;2;-;-;-;-;1;-;-;-
230465;1;-;3;3;1;1;3;2;1;2;-;1
230470;2;6;7;11;9;9;7;1;2;4;2;-
230480;-;-;-;-;1;-;-;-;1;-;-;-
230490;4;-;3;1;2;2;2;1;1;1;-;-
230495;-;1;3;1;2;2;2;-;-;1;2;-
230500;3;2;3;4;1;1;2;2;2;2;-;1
230510;-;-;2;-;-;-;1;-;-;-;-;1
230520;2;2;4;3;3;1;4;1;2;2;2;1
230523;2;5;13;8;2;7;4;5;1;3;5;5
230526;-;-;3;1;1;-;-;1;1;1;1;-
230530;1;1;1;3;2;4;2;4;2;1;2;-
230533;-;-;1;1;-;-;-;-;-;1;1;1
230535;2;2;4;2;-;2;2;-;1;1;2;-
230540;5;6;12;6;7;3;4;5;4;3;3;9
230550;11;4;14;13;9;11;8;3;7;8;6;9
230560;1;1;1;2;-;3;1;-;2;-;3;4
230565;-;-;-;2;4;1;-;3;1;1;-;1
230570;2;1;2;4;-;1;3;-;1;1;1;1
230580;2;2;-;3;4;1;2;-;2;3;3;3
230590;3;7;6;4;3;-;3;1;1;2;5;-
230600;1;-;-;4;1;-;3;1;-;-;1;2
230610;1;1;3;3;5;5;3;1;-;-;-;-
230620;-;1;2;2;3;1;1;2;-;1;3;1
230625;1;2;1;5;1;5;3;2;1;4;-;2
230630;3;4;8;10;5;3;2;2;1;6;6;3
230640;7;3;10;13;6;2;8;7;4;6;6;6
230650;5;3;5;2;2;2;-;-;3;1;2;1
230655;2;3;4;6;-;2;1;1;3;-;3;3
