Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;2;-;2;-;-;-;-;1;-;-;-;1
230015;-;1;2;1;-;-;-;2;1;-;-;1
230020;1;3;4;4;4;2;3;5;7;2;1;3
230030;5;5;13;4;4;5;3;3;2;5;5;3
230040;1;-;-;-;1;-;-;-;-;-;1;3
230050;-;-;-;-;1;1;2;1;2;2;1;-
230060;-;1;1;3;2;1;1;-;-;-;-;-
230070;1;2;-;1;2;-;-;1;-;-;-;-
230075;1;4;3;5;1;2;2;5;2;-;3;3
230080;-;-;-;-;-;3;-;-;1;1;-;-
230090;5;2;1;-;2;1;1;-;1;-;1;1
230100;7;3;2;6;5;3;4;7;7;5;2;7
230110;5;3;5;2;9;2;4;2;4;10;3;4
230120;2;3;1;5;4;4;2;1;2;2;-;2
230125;-;-;-;1;-;1;-;1;-;-;-;-
230130;2;1;1;2;-;1;-;-;2;2;1;3
230140;-;1;1;1;2;4;2;-;2;1;2;-
230150;-;-;-;-;-;-;-;-;1;1;1;1
230160;1;3;1;2;3;-;-;4;2;2;2;1
230170;5;2;3;1;4;1;2;3;-;3;3;-
230180;-;-;-;-;-;-;-;1;-;-;-;-
230185;2;2;1;1;1;1;-;1;3;2;-;2
230190;3;5;5;6;8;7;5;3;5;8;2;8
230195;-;-;2;1;2;2;3;2;-;3;1;-
230200;-;1;-;1;3;2;-;1;1;1;4;-
230205;-;1;-;-;-;-;3;1;2;1;-;1
230210;-;-;3;1;-;1;4;1;3;-;1;1
230220;7;6;8;4;7;2;4;6;2;4;3;2
230230;-;1;-;1;3;2;1;-;1;-;2;2
230240;5;-;2;3;6;4;4;-;-;1;-;1
230250;3;3;5;2;3;1;2;1;4;5;2;3
230260;4;-;3;4;3;2;3;5;4;3;6;3
230270;-;1;2;5;9;1;4;2;2;5;1;2
230280;1;4;5;3;6;6;9;9;1;1;4;3
230290;-;-;2;5;2;4;1;2;-;2;1;-
230300;1;2;-;1;1;3;1;-;-;1;-;1
230310;1;1;2;4;3;2;4;1;1;4;1;2
230320;-;-;2;2;3;-;-;2;1;3;2;1
230330;1;-;3;2;1;-;-;-;1;4;1;-
230340;-;-;-;-;2;-;-;2;-;2;-;-
230350;7;13;4;5;3;2;3;5;1;3;8;7
230360;1;1;1;1;1;1;1;-;1;2;-;-
230365;-;-;-;-;1;-;-;-;-;1;2;1
230370;19;18;18;20;20;24;20;6;20;13;18;20
230380;1;2;3;6;4;2;-;3;1;-;1;-
230390;2;-;2;2;-;1;-;-;-;-;-;-
230393;-;-;-;1;-;-;-;-;-;-;-;-
230395;2;-;1;1;1;1;-;2;-;1;-;-
230400;-;3;1;1;1;-;-;1;2;2;1;2
230410;3;4;4;3;13;3;8;4;7;9;9;6
230420;10;13;12;9;13;9;7;9;4;6;14;6
230423;-;2;-;1;1;1;1;-;-;4;2;1
230425;3;-;1;-;2;1;4;-;-;1;1;-
230426;2;-;2;1;1;-;1;1;1;-;-;2
230427;-;-;-;-;-;2;-;-;-;1;-;-
230428;2;-;2;2;3;4;2;1;2;3;3;2
230430;2;2;1;1;2;1;3;1;-;2;-;1
230435;1;1;1;1;2;4;-;-;2;1;1;1
230440;139;139;161;159;193;169;157;123;137;173;147;145
230445;-;-;-;-;2;-;1;1;-;1;1;-
230450;-;2;-;1;4;2;1;2;1;2;-;-
230460;1;-;-;1;1;-;-;1;-;-;-;1
230465;-;-;4;-;2;1;2;-;2;-;1;-
230470;4;6;6;8;7;6;4;-;3;5;4;4
230480;-;-;-;1;1;-;-;-;-;-;1;-
230490;1;1;-;1;1;-;1;1;2;-;-;-
230495;2;2;1;1;-;1;2;-;1;1;-;1
230500;2;2;3;2;4;3;2;3;2;6;-;1
230510;-;-;1;-;-;1;-;-;-;1;-;1
230520;1;3;-;2;5;1;2;-;1;3;-;2
230523;1;6;3;-;-;2;3;3;4;1;3;1
230526;1;1;-;1;1;4;-;-;2;2;-;-
230530;2;-;3;1;-;1;-;3;2;2;1;-
230533;-;-;-;-;1;-;-;1;-;-;1;-
230535;1;1;1;1;-;-;2;-;3;1;2;-
230540;2;4;1;3;6;5;5;5;2;8;4;3
230550;10;5;12;10;9;3;7;1;3;15;9;4
230560;2;2;3;-;2;2;3;1;-;1;3;1
230565;-;2;3;1;1;-;-;1;1;-;3;3
230570;2;1;-;1;1;-;1;-;-;-;1;1
230580;2;3;2;3;1;3;6;-;3;1;3;1
230590;3;2;6;3;1;4;3;2;4;4;2;4
230600;1;1;1;1;2;2;2;1;-;2;2;-
230610;1;-;2;-;-;1;4;2;3;2;-;3
230620;-;-;-;2;-;-;-;-;1;1;3;-
230625;1;5;1;4;1;-;3;1;-;4;-;1
230630;-;3;2;4;2;3;5;2;2;2;-;2
230640;8;6;7;5;4;8;2;5;8;8;6;6
230650;-;-;1;1;7;3;-;4;4;1;2;2
230655;2;-;1;1;4;-;1;2;1;1;2;4
230660;1;-;1;2;2;1;3;3;-;3;-;-
230670;2;-;1;2;1;1;2;1;2;2;-;1
230680;1;-;-;-;-;1;1;-;-;-;2;1
230690;-;2;1;2;1;-;3;2;6;2;2;-
230700;1;1;3;2;3;3;3;3;2;2;5;2
230710;4;5;2;1;3;2;-;-;1;1;1;3
230720;-;-;1;-;1;-;1;3;1;2;-;1
230725;1;1;-;-;1;3;1;-;1;2;-;-
230730;16;22;16;23;27;24;18;13;15;11;17;8
230740;-;1;2;3;1;2;-;1;-;5;-;1
230750;3;4;3;1;2;6;2;2;6;2;-;-
230760;4;2;5;5;5;2;3;2;2;3;3;1
230763;2;1;1;-;-;1;3;1;1;-;-;1
230765;9;8;8;12;11;14;5;11;5;4;9;8
230770;6;7;8;7;7;8;8;4;8;11;6;3
230780;-;1;2;1;2;1;-;-;3;4;1;1
230790;-;-;1;-;-;-;2;2;1;-;-;-
230800;2;1;3;2;2;-;5;2;1;2;2;2
230810;2;2;4;4;5;5;3;5;-;-;4;3
230820;1;3;-;1;-;-;2;1;2;1;-;1
230830;3;2;2;3;5;-;1;-;2;1;-;-
230835;-;-;-;-;-;-;-;1;1;1;-;-
230837;2;-;1;2;2;1;-;1;1;2;2;-
230840;5;2;5;4;4;1;1;2;1;1;2;1
230850;4;3;4;5;8;7;8;6;8;9;2;1
230860;-;-;1;-;1;2;1;2;-;1;-;-
230870;3;3;3;4;2;3;2;-;1;1;3;2
230880;1;1;-;2;1;-;1;-;-;1;-;2
230890;1;2;-;1;1;1;1;4;2;-;1;3
230900;1;4;1;-;1;-;4;3;3;5;3;1
230910;1;1;1;1;1;-;1;2;-;-;-;1
230920;1;1;-;2;2;1;2;1;1;-;2;-
230930;-;4;-;7;4;4;2;1;2;3;1;-
230940;6;1;-;-;1;1;-;-;2;2;2;1
230945;3;3;3;2;1;3;1;1;-;-;3;1
230950;-;4;3;1;-;1;1;-;-;3;-;-
230960;6;5;2;-;5;3;-;3;2;3;3;3
230970;2;1;-;1;5;3;2;1;2;2;2;3
230980;1;-;-;1;-;-;1;-;-;1;1;1
230990;-;-;-;-;1;-;1;1;-;-;-;-
231000;-;-;-;-;2;-;-;-;-;-;-;-
231010;1;-;-;-;-;1;-;-;-;-;-;-
231020;1;2;-;1;4;2;1;4;1;2;3;3
231025;1;2;1;3;1;-;-;3;1;-;1;-
231030;1;1;2;1;-;-;-;2;-;2;-;5
231040;-;-;-;1;-;-;-;-;-;1;1;-
231050;6;3;1;2;-;3;2;1;3;3;2;-
231060;-;2;-;-;1;-;-;1;1;1;-;-
231070;4;1;2;5;4;4;4;6;-;2;3;1
231080;2;-;-;1;1;-;1;-;1;2;1;2
231085;2;1;1;1;1;4;-;1;1;1;2;2
231090;1;-;2;-;3;-;1;-;-;4;1;-
231095;-;2;1;-;1;-;1;1;1;-;-;-
231100;1;-;-;-;1;1;1;-;1;-;-;1
231110;2;2;1;-;1;1;1;-;-;1;-;-
231120;1;-;2;-;-;2;1;2;1;2;-;-
231123;-;1;-;2;-;-;-;1;-;-;-;-
231126;1;1;-;1;3;-;3;-;1;-;2;1
231130;1;8;6;10;18;7;6;6;5;5;6;5
231135;1;2;-;-;2;2;2;-;-;-;1;1
231140;9;2;6;3;7;10;7;4;8;3;3;3
231150;3;1;-;6;2;1;3;-;2;-;1;1
231160;-;2;1;-;1;2;-;-;-;-;2;1
231170;5;5;5;1;1;1;2;2;1;1;3;3
231180;4;2;4;6;7;7;5;3;8;6;3;4
231190;1;-;-;1;1;-;-;-;1;2;-;-
231195;-;-;-;-;1;2;1;-;1;-;1;-
231220;2;4;1;2;1;1;-;1;1;-;-;-
231200;1;1;-;2;3;1;2;2;4;1;1;3
231210;-;-;-;-;3;3;-;1;3;2;-;-
231230;1;5;2;5;7;7;4;2;3;3;2;4
231240;4;5;4;2;5;3;4;2;1;2;5;-
231250;1;1;1;2;-;-;1;-;-;-;1;1
231260;1;-;-;-;4;1;-;2;2;1;1;-
231270;-;2;-;1;1;-;2;2;4;-;2;3
231280;-;-;-;1;1;-;-;-;1;1;-;-
231290;15;14;11;20;15;12;8;12;12;4;13;9
231300;-;1;1;-;1;1;1;-;1;2;1;1
231310;2;-;5;1;4;1;4;-;1;3;4;1
231320;2;2;2;2;11;1;1;-;1;2;2;1
231325;-;2;-;-;1;-;-;-;-;-;-;-
231330;-;3;-;4;5;6;4;3;2;2;2;3
231335;1;4;2;2;1;3;2;2;1;1;-;1
231340;3;4;7;5;8;3;1;2;3;3;5;4
231350;4;3;2;3;5;4;2;4;3;4;5;4
231355;1;-;1;1;2;-;1;-;-;1;-;-
