Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;-;1;-;-;-;1;1;1;1;4;-
230015;1;1;2;-;-;-;1;-;-;-;1;2
230020;4;5;5;2;3;2;2;4;5;2;3;3
230030;1;3;2;2;-;2;5;4;5;3;3;2
230040;-;1;-;2;-;1;-;1;1;-;1;-
230050;-;-;-;-;1;-;2;-;1;2;-;-
230060;-;-;-;1;2;-;3;1;1;2;-;-
230070;2;-;3;-;4;1;1;1;-;-;-;1
230075;2;1;2;5;3;6;5;6;9;7;3;4
230080;3;-;1;1;1;-;-;1;1;1;-;-
230090;1;1;1;2;3;2;-;2;-;2;2;-
230100;4;2;7;6;5;5;8;5;3;5;2;4
230110;4;7;2;2;9;9;4;5;3;5;4;4
230120;-;3;3;1;3;3;5;1;1;3;1;3
230125;3;2;-;1;1;4;3;-;-;-;1;1
230130;-;-;2;1;2;-;1;1;2;1;2;2
230140;2;-;-;-;1;1;1;-;1;-;1;-
230150;-;-;-;-;1;-;1;-;1;1;1;-
230160;2;1;1;1;2;2;-;1;2;1;-;1
230170;3;1;1;-;1;2;5;1;1;1;1;1
230180;-;1;1;2;2;-;-;-;-;-;-;1
230185;1;2;-;4;3;1;-;2;1;-;-;1
230190;6;2;6;4;6;3;3;4;3;7;5;3
230195;1;-;1;1;-;-;-;1;2;3;-;2
230200;1;3;2;1;4;1;-;2;2;3;3;2
230205;-;1;1;1;-;1;-;1;1;-;-;1
230210;4;4;-;1;1;2;2;1;1;3;3;1
230220;1;2;4;2;4;8;4;1;4;2;3;2
230230;2;1;2;3;3;3;1;-;3;-;2;2
230240;-;2;3;6;11;4;3;5;2;4;2;5
230250;2;4;2;2;3;1;4;4;3;5;-;5
230260;5;5;5;11;3;4;2;1;8;3;2;4
230270;1;1;1;1;3;3;5;3;1;1;4;1
230280;3;2;3;9;4;4;7;1;4;1;4;3
230290;1;1;2;3;4;-;1;3;1;1;1;1
230300;-;-;1;4;1;-;1;2;1;-;-;-
230310;2;3;5;1;1;3;4;-;1;3;2;3
230320;2;2;3;4;-;2;4;1;1;4;-;3
230330;-;1;2;-;3;2;1;1;-;-;2;-
230340;2;-;1;-;1;1;-;-;3;3;-;2
230350;5;8;6;11;9;5;5;6;9;9;15;4
230360;-;-;-;1;1;3;1;-;1;1;1;-
230365;-;-;1;1;1;1;2;1;-;1;1;1
230370;12;10;23;30;28;12;20;23;16;13;16;17
230380;3;4;2;1;2;1;3;1;3;2;2;1
230390;-;-;1;-;2;2;-;1;2;1;1;3
230393;-;-;-;1;3;-;-;-;1;-;1;1
230395;-;-;1;2;-;-;-;-;-;3;1;-
230400;-;2;2;4;2;2;3;2;3;3;2;2
230410;4;8;6;19;15;7;8;7;10;10;11;14
230420;10;11;10;10;13;9;7;9;11;8;8;4
230423;-;-;-;3;3;2;-;1;1;-;1;1
230425;2;-;3;5;1;1;1;1;1;2;3;-
230426;2;2;-;-;-;1;1;-;-;-;1;1
230427;1;-;-;1;-;-;-;-;-;-;1;-
230428;6;7;3;7;4;3;3;2;6;2;4;2
230430;1;-;2;-;3;-;1;2;5;-;1;2
230435;3;2;3;4;1;3;-;2;-;1;-;2
230440;137;123;184;219;210;130;149;148;134;159;133;120
230445;2;-;2;-;-;2;2;-;3;1;2;1
230450;1;2;1;-;2;5;2;2;1;1;2;-
230460;-;-;1;2;1;1;-;-;-;-;-;-
230465;2;2;4;1;2;2;1;3;2;1;1;1
230470;4;3;4;4;5;6;3;4;7;3;3;2
230480;1;-;-;1;-;-;1;-;-;-;-;-
230490;1;1;5;1;1;2;1;2;-;1;-;-
230495;-;-;2;4;1;1;-;2;-;2;1;-
230500;8;2;1;5;4;4;1;3;4;3;2;3
230510;1;1;-;-;2;-;1;1;-;-;-;-
230520;2;-;1;5;3;3;5;3;2;1;1;3
230523;1;8;8;3;6;6;6;2;3;6;-;2
230526;1;-;-;2;1;-;-;-;-;-;2;-
230530;3;2;1;3;4;5;1;-;1;2;-;2
230533;-;1;1;2;-;-;1;2;-;-;1;-
230535;2;2;1;2;2;1;3;2;1;2;1;1
230540;3;-;3;6;6;2;3;3;4;6;5;6
230550;1;7;6;6;13;5;8;12;9;6;9;7
230560;-;1;1;1;3;1;3;2;1;2;1;1
230565;-;-;-;2;-;-;3;-;-;2;1;1
230570;-;1;-;1;-;-;-;-;1;-;1;-
230580;2;2;3;4;4;-;4;-;5;3;3;4
230590;2;3;1;9;6;4;2;1;5;-;1;3
230600;1;-;2;5;-;1;-;-;-;3;1;2
230610;-;-;-;-;2;3;-;-;-;1;-;1
230620;-;2;1;-;4;-;-;-;-;-;1;1
230625;1;2;2;2;2;-;4;5;-;3;3;1
230630;-;3;5;2;3;1;-;3;3;4;8;3
230640;2;7;7;12;7;11;8;8;5;5;8;6
230650;-;-;1;3;1;-;1;3;-;1;2;2
230655;4;5;4;5;2;2;3;6;4;1;3;3
230660;2;1;-;1;2;-;-;2;1;4;-;1
230670;1;-;2;-;2;1;1;2;3;3;1;1
230680;-;-;-;2;1;-;-;-;-;-;1;-
230690;2;1;5;5;4;4;2;2;2;3;5;3
230700;3;2;1;3;3;6;-;-;4;5;3;5
230710;2;3;2;5;-;4;1;2;2;4;2;1
230720;-;-;-;1;-;2;-;-;-;2;2;-
230725;-;-;1;3;-;-;1;-;1;-;-;-
230730;21;14;11;32;17;18;15;22;20;26;27;16
230740;2;1;2;3;1;1;3;2;2;2;2;1
230750;1;2;1;1;4;2;2;4;2;4;5;4
230760;7;5;3;7;7;3;2;4;4;3;6;4
230763;1;2;-;2;-;1;-;1;-;2;-;-
230765;12;15;8;13;14;11;10;14;14;7;15;16
230770;3;6;9;10;11;7;11;8;5;9;4;8
230780;1;3;3;2;3;1;2;4;2;3;3;1
230790;-;-;2;1;1;-;-;1;-;2;-;-
230800;2;2;3;5;5;2;1;2;2;7;2;2
230810;6;2;2;3;5;1;9;1;1;5;8;3
230820;-;-;1;-;4;2;1;-;-;1;1;2
230830;3;2;2;2;3;2;3;2;1;-;1;3
230835;1;-;1;3;-;-;2;1;3;-;3;-
230837;2;1;1;1;1;1;3;3;-;-;2;1
230840;2;-;3;5;2;5;3;5;2;1;4;-
230850;4;3;3;8;4;2;4;7;5;8;5;7
230860;2;3;-;2;2;4;3;1;2;-;2;2
230870;3;1;8;4;7;2;6;6;5;3;3;2
230880;1;1;-;1;1;-;-;-;-;1;3;-
230890;-;2;1;-;1;-;-;-;-;2;-;1
230900;2;1;4;2;1;2;1;1;1;-;1;2
230910;3;-;-;-;-;1;1;2;-;-;-;-
230920;1;-;2;1;-;-;-;2;3;-;1;-
230930;3;1;2;4;1;4;2;2;5;4;1;3
230940;1;1;6;7;6;1;6;2;5;-;-;1
230945;-;-;-;2;1;2;1;3;2;1;2;3
230950;1;2;-;1;2;1;2;2;1;3;2;3
230960;5;4;7;4;5;4;6;2;4;1;6;7
230970;3;5;4;5;5;7;5;5;8;5;2;3
230980;2;1;1;-;3;-;1;-;1;-;-;2
230990;-;-;-;-;-;1;1;-;1;-;-;-
231000;2;1;2;-;-;-;2;1;-;-;-;-
231010;-;-;-;1;-;2;5;1;1;1;3;1
231020;-;1;2;5;3;1;1;2;1;2;2;1
231025;3;2;1;2;2;2;-;3;2;3;1;3
231030;2;1;2;2;1;1;2;-;3;1;2;-
231040;1;1;-;1;-;-;2;4;-;-;-;-
231050;2;4;1;3;5;9;3;6;1;3;3;2
231060;1;2;1;2;-;1;-;-;-;-;2;-
231070;1;2;3;7;4;2;-;2;1;4;3;-
231080;3;-;1;1;3;1;1;2;3;1;3;-
231085;-;-;2;1;2;-;2;1;4;3;-;4
231090;1;-;2;2;3;4;3;2;-;-;-;3
231095;4;-;1;-;-;-;-;-;1;2;-;2
231100;2;-;1;-;-;-;-;-;-;-;1;1
231110;1;-;-;1;2;-;3;1;-;2;1;-
231120;2;-;-;1;-;-;-;-;1;-;-;-
231123;-;1;-;-;3;1;-;-;-;-;-;-
231126;1;1;1;2;2;1;-;4;1;-;1;-
231130;2;2;5;8;2;4;5;3;4;4;1;4
231135;4;-;1;-;-;-;2;1;1;1;-;2
231140;4;2;4;6;5;5;3;4;4;5;6;7
231150;2;-;2;1;2;1;1;-;2;1;1;2
231160;1;1;2;1;-;3;2;-;1;2;2;-
231170;-;-;3;2;3;1;-;3;4;5;2;3
231180;5;5;4;7;6;8;5;4;6;4;5;3
231190;1;-;1;1;-;-;-;2;1;1;2;3
231195;-;1;-;-;1;1;1;1;-;1;1;1
231220;2;-;2;4;5;5;2;1;5;5;5;3
231200;2;-;4;2;-;3;2;-;3;3;1;2
231210;1;-;1;3;2;1;-;3;1;3;-;1
231230;5;3;1;8;2;3;2;3;4;5;2;1
231240;4;2;3;7;6;3;3;4;2;5;6;-
231250;-;-;-;-;-;-;-;-;2;-;-;1
231260;1;-;-;-;-;-;-;-;-;4;-;1
231270;1;1;3;2;1;1;-;2;-;1;1;1
231280;-;-;1;2;1;-;-;-;-;-;-;-
231290;10;11;20;22;17;13;8;13;9;16;7;9
231300;1;1;-;3;2;-;1;-;2;3;2;2
231310;1;1;5;-;8;3;3;3;5;1;3;3
231320;2;1;3;6;5;3;3;2;-;5;-;2
231325;1;-;-;-;1;1;-;1;-;2;-;-
231330;2;3;5;2;6;6;6;7;3;4;3;13
231335;-;-;1;-;3;1;2;1;-;-;-;-
231340;8;5;4;11;3;4;9;4;6;3;2;5
231350;3;7;5;11;7;4;7;1;5;7;5;2
231355;-;1;2;2;3;-;1;3;3;-;-;-
231360;1;2;2;2;2;3;2;7;2;-;2;-
231370;-;1;2;2;1;-;-;1;-;-;-;-
231375;2;2;2;3;3;3;2;1;1;-;1;1
231380;3;2;2;2;3;2;4;-;1;1;2;2
231390;1;-;1;1;1;3;1;-;4;2;3;1
231395;1;1;1;2;1;2;-;2;1;2;1;2
231400;3;2;1;5;5;3;6;3;-;6;4;5
231410;5;2;1;5;8;1;3;5;1;6;-;2
