Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;-;-;-;-;1;1;-;-;-;1;-
230015;1;1;-;-;1;-;-;-;1;-;-;-
230020;1;-;1;3;3;2;2;4;1;-;1;2
230030;5;-;1;-;-;1;2;3;6;2;1;2
230040;-;-;-;-;-;-;-;-;-;1;-;1
230050;-;-;-;1;2;-;-;1;-;-;1;3
230060;-;1;1;-;1;-;-;1;-;-;1;1
230070;-;1;1;2;-;-;-;1;1;1;1;-
230075;-;2;2;6;1;-;1;-;1;2;2;-
230080;-;-;-;-;1;-;-;-;-;-;-;-
230090;2;1;1;-;-;-;-;1;-;2;1;1
230100;4;-;7;2;2;-;-;2;1;3;3;1
230110;6;3;5;3;2;6;4;4;5;5;3;2
230120;-;2;1;-;1;-;-;2;3;1;1;-
230125;1;-;1;1;-;-;-;-;-;-;-;-
230130;3;2;5;4;1;1;-;3;2;-;-;1
230140;-;1;1;-;-;-;1;-;1;1;-;-
230150;-;-;-;-;-;-;-;1;-;-;1;-
230160;1;1;1;1;2;1;-;-;2;3;-;1
230170;-;-;1;2;3;-;-;1;3;3;2;2
230180;-;-;-;-;-;-;-;-;-;-;2;-
230185;1;1;-;-;-;-;-;-;-;-;-;-
230190;-;1;3;1;5;4;10;6;4;3;5;5
230195;5;-;3;2;3;1;3;-;1;-;2;-
230200;-;3;2;1;-;2;1;1;2;-;-;1
230205;-;-;-;-;1;1;-;-;-;-;2;-
230210;1;-;1;1;1;2;1;1;-;-;1;-
230220;-;2;3;3;1;3;1;-;3;-;1;-
230230;-;-;3;3;3;2;4;3;-;1;2;1
230240;-;-;3;1;4;2;3;-;3;-;2;2
230250;2;2;4;-;2;1;2;2;1;1;2;-
230260;1;4;4;2;4;1;3;1;3;5;3;3
230270;2;-;3;1;-;3;2;1;-;-;1;-
230280;2;6;3;4;6;3;2;2;3;4;5;1
230290;-;1;1;1;-;-;-;-;-;-;1;2
230300;-;1;2;3;2;1;-;-;-;-;1;2
230310;2;1;-;3;1;2;-;1;2;2;-;2
230320;-;2;4;1;2;2;1;1;1;1;1;1
230330;1;1;-;-;-;1;-;-;1;1;-;2
230340;-;-;-;1;2;1;1;-;-;2;1;-
230350;1;2;9;5;4;2;4;2;2;2;1;1
230360;1;-;-;-;-;-;-;-;-;-;-;1
230365;1;-;1;-;-;-;1;1;1;-;2;1
230370;10;14;18;18;14;15;12;15;5;4;6;11
230380;3;-;-;1;-;1;-;1;2;4;3;1
230390;1;1;-;2;1;1;-;-;-;1;2;1
230393;-;-;1;1;1;-;-;-;-;-;-;-
230395;1;2;-;-;-;2;-;-;2;2;-;-
230400;1;2;2;2;-;-;1;1;2;-;1;-
230410;2;3;5;5;2;8;6;-;5;3;2;1
230420;9;4;8;9;13;9;6;7;8;5;2;2
230423;-;1;-;-;1;1;-;-;2;2;-;1
