Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;-;2;-;1;-;1;1;1;1;-;-
230015;-;-;1;1;2;1;-;2;-;2;1;-
230020;2;3;1;6;4;7;-;4;1;-;4;5
230030;3;2;11;7;3;2;1;4;2;5;4;2
230040;-;-;1;-;1;-;1;-;1;-;-;-
230050;-;-;-;1;1;-;-;1;-;-;1;1
230060;-;-;1;-;-;1;-;1;1;1;1;1
230070;-;1;-;3;-;-;-;3;-;1;-;-
230075;3;3;3;2;1;2;-;2;-;-;-;3
230080;1;-;-;-;-;-;1;-;1;-;-;-
230090;1;1;3;2;1;1;3;1;1;1;-;1
230100;7;4;9;8;3;4;4;3;2;7;6;5
230110;4;6;6;8;4;4;1;3;5;9;1;3
230120;2;3;2;1;1;1;-;2;-;3;5;3
230125;-;2;-;2;1;1;-;-;1;-;1;-
230130;-;-;1;2;-;-;-;-;1;-;-;2
230140;-;-;-;-;1;-;1;1;-;-;2;-
230150;-;-;-;-;-;1;-;1;-;1;2;-
230160;1;-;-;-;3;3;2;1;1;2;4;1
230170;1;-;3;3;1;-;-;-;1;1;3;2
230180;-;-;1;-;1;-;-;-;1;-;-;-
230185;-;-;1;-;2;-;-;1;-;1;1;2
230190;2;5;5;6;10;6;5;4;6;5;4;9
230195;1;-;1;1;2;3;1;3;-;1;1;2
230200;2;2;3;-;3;4;2;4;1;2;3;1
230205;1;1;2;2;-;2;-;-;-;-;-;-
230210;1;2;1;2;1;1;2;1;-;2;2;3
230220;5;1;3;14;5;1;-;3;2;5;5;7
230230;1;1;2;3;2;-;2;2;1;-;1;-
230240;2;1;4;6;1;2;2;2;2;2;3;2
230250;5;-;4;3;4;1;3;2;2;4;2;1
230260;3;1;2;4;2;4;2;2;3;9;-;1
230270;3;1;2;3;2;2;2;2;2;2;1;1
230280;4;3;8;11;9;3;2;1;2;3;2;5
230290;1;-;2;-;1;3;-;2;2;-;-;1
230300;-;2;2;-;2;-;2;1;-;-;-;1
230310;-;-;5;-;3;2;-;-;1;1;3;1
230320;2;1;1;1;-;2;5;1;2;1;-;3
230330;1;3;1;1;1;1;2;6;1;-;4;1
230340;-;-;-;1;3;1;2;-;1;-;-;-
230350;6;3;8;3;5;2;4;7;3;4;6;5
230360;1;1;2;-;2;-;-;-;-;-;-;-
230365;1;1;-;-;-;-;-;-;1;-;-;1
230370;8;12;13;22;12;10;7;7;10;16;15;14
230380;3;3;1;1;1;-;2;1;2;6;2;2
230390;-;1;3;1;2;-;2;-;-;3;-;1
230393;-;-;1;1;1;1;-;-;-;-;-;1
230395;-;-;3;1;1;1;1;-;-;-;1;1
230400;-;2;-;6;1;1;2;1;2;3;2;-
230410;7;3;6;15;9;6;7;2;3;4;5;4
230420;8;3;4;16;14;9;7;11;13;11;5;7
230423;-;1;-;1;3;2;1;-;-;2;1;1
230425;2;1;4;2;1;1;2;3;2;-;-;1
230426;1;-;2;2;-;-;-;-;1;-;1;2
230427;-;-;-;1;1;-;-;-;1;-;-;-
230428;5;3;2;7;6;2;3;1;4;2;5;2
230430;1;2;-;3;3;2;-;2;1;3;2;3
230435;-;3;2;3;1;1;2;4;4;1;2;2
230440;141;131;182;235;206;180;148;138;129;148;137;157
230445;1;-;-;1;-;-;1;-;2;-;2;1
230450;1;-;-;5;2;1;1;3;4;-;-;-
230460;-;-;-;-;2;-;-;1;-;-;1;-
230465;-;-;1;2;4;7;-;-;-;-;2;-
230470;1;4;5;6;8;2;4;8;5;2;7;5
230480;-;-;-;1;1;-;-;-;1;-;-;-
230490;1;1;-;2;2;2;-;-;-;1;1;1
230495;3;1;2;1;-;1;2;4;3;-;2;1
230500;5;2;3;3;1;-;2;6;2;2;-;1
230510;-;1;2;-;1;-;1;-;-;-;-;-
230520;1;2;1;3;-;3;5;2;4;-;3;1
230523;4;1;7;5;4;6;-;1;1;3;4;4
230526;1;-;1;2;1;1;1;-;-;-;2;1
230530;1;-;1;3;1;-;3;-;1;1;2;2
