Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230020;1;1;-;-;-;1;1;2;-;-;-;-
230030;-;-;-;-;-;-;-;1;-;-;-;-
230060;1;-;-;-;-;-;-;-;-;-;-;-
230075;-;-;-;1;-;-;-;-;-;-;-;-
230100;-;-;-;-;1;1;-;-;-;-;-;-
230110;-;-;-;-;-;-;-;-;-;-;1;-
230185;-;-;-;-;1;-;1;-;-;-;-;-
230190;1;-;-;1;-;-;-;-;-;-;2;-
230195;-;-;-;-;-;-;-;1;-;-;-;-
230200;-;-;-;-;-;-;1;-;-;-;1;-
230220;-;-;-;-;-;-;-;1;-;-;-;-
230230;-;-;-;-;-;-;-;-;-;-;1;-
230240;-;1;-;1;-;-;-;-;-;1;1;-
230250;-;-;-;-;-;1;-;-;1;-;-;-
230260;-;-;-;-;-;1;-;-;-;1;-;-
230280;-;-;-;-;-;1;1;-;-;-;-;-
230310;-;-;-;-;1;-;-;-;-;-;-;-
230320;-;-;-;-;-;1;-;-;-;-;-;-
230330;-;-;-;-;-;-;-;-;-;1;-;-
230350;-;-;1;-;-;-;-;-;-;-;-;-
230365;-;-;1;-;-;-;-;-;-;-;-;-
230370;3;1;2;1;2;-;-;1;2;-;1;1
230380;-;-;-;1;1;-;-;-;-;-;-;-
230390;-;-;-;2;-;-;-;-;-;1;-;1
230395;-;-;-;-;1;-;-;-;-;1;-;-
230400;-;-;-;-;-;-;-;-;1;-;-;-
230410;-;1;-;-;1;-;-;-;-;2;-;-
230420;-;-;-;-;-;-;3;-;1;-;2;-
230423;-;-;-;-;1;1;-;-;-;1;-;-
230425;-;-;1;-;-;-;-;-;-;-;-;-
230427;-;-;-;1;-;-;-;-;-;-;-;-
230428;-;-;-;-;-;-;-;-;1;-;-;-
230430;-;-;-;-;-;-;-;-;-;-;-;1
230435;-;-;-;-;-;-;1;-;-;-;-;-
230440;11;13;10;7;8;12;7;8;11;3;9;13
230465;-;-;-;1;-;1;-;-;-;-;-;-
230480;-;-;-;-;-;-;-;-;-;-;-;1
230490;-;1;-;-;-;-;-;-;-;-;1;-
230495;-;1;-;-;-;-;-;-;-;-;-;-
230500;-;-;1;-;-;-;-;1;-;1;-;-
230520;-;-;-;-;1;-;-;-;-;-;1;-
230523;-;-;-;-;-;-;1;-;1;-;-;-
230533;-;-;-;-;-;-;1;-;-;-;-;-
230535;-;-;1;-;-;-;-;-;-;-;-;-
230540;-;-;-;1;-;-;1;-;-;-;-;-
230550;-;-;1;-;-;-;-;-;1;-;-;-
230580;-;1;-;2;-;-;1;-;-;1;-;-
230610;-;-;-;1;-;-;-;-;-;-;-;-
230630;1;-;-;-;-;-;-;-;1;1;-;-
230640;-;2;-;1;-;-;1;-;-;-;-;-
230655;-;1;-;-;-;-;-;-;-;-;1;-
230680;-;-;-;-;-;-;-;-;-;1;-;-
230700;1;-;-;1;-;-;-;-;-;-;-;-
230710;-;-;-;-;-;-;-;-;1;-;-;-
230730;2;2;-;-;2;1;-;-;1;2;2;2
230740;-;1;-;-;-;-;-;-;-;-;-;-
230750;-;-;-;-;-;-;1;-;1;-;-;-
230760;-;-;-;-;1;1;-;-;-;-;-;1
230763;-;-;-;-;-;1;-;-;-;-;-;-
230765;2;1;-;1;-;1;-;2;1;-;2;1
230770;-;-;-;1;-;-;1;-;-;-;1;-
230790;-;-;-;1;-;-;-;-;-;-;-;-
230800;-;-;1;-;-;1;2;-;-;-;-;-
230810;-;2;-;-;-;-;1;-;-;-;-;-
230820;-;-;-;1;-;-;-;-;-;-;-;-
230830;-;-;-;-;-;1;-;-;-;-;-;-
230835;-;-;-;-;-;1;-;-;-;-;-;-
230840;-;-;1;-;-;-;-;-;1;-;-;-
230850;-;-;-;-;1;-;-;-;-;-;-;-
230870;1;-;-;-;-;2;-;-;-;-;-;-
230930;-;-;1;1;1;-;-;-;-;-;-;-
230945;-;-;1;-;-;-;-;-;-;-;-;-
230950;-;-;1;-;-;-;-;-;-;-;-;-
230960;-;1;-;-;1;-;2;-;-;-;-;1
230970;-;-;-;-;-;-;-;2;-;-;-;-
231020;-;-;-;-;1;1;-;-;-;-;-;-
231025;-;1;-;1;-;-;-;-;-;-;-;-
231030;-;-;1;-;-;-;-;-;-;-;-;-
231050;-;-;-;-;-;-;1;-;-;-;-;-
231100;-;-;1;-;-;-;-;-;-;-;-;-
231130;1;-;1;-;-;1;-;-;-;-;-;1
231135;-;-;-;1;-;-;-;-;-;-;-;-
231140;-;-;2;-;1;-;-;-;-;-;-;-
231180;1;-;-;-;-;-;1;-;-;-;-;1
231195;-;-;1;-;-;-;-;-;-;-;-;-
231220;-;1;-;-;1;-;-;-;-;-;-;-
231210;-;-;-;-;-;-;-;-;-;1;-;-
231230;-;-;-;-;1;1;-;-;-;-;1;-
231240;-;-;-;-;-;-;1;-;1;-;-;-
231270;-;-;-;-;1;-;-;-;-;-;-;-
231290;-;-;2;1;1;2;1;2;1;2;4;1
231300;1;-;-;-;-;-;-;-;-;-;-;1
231325;-;-;-;-;-;-;-;1;-;-;-;-
231330;-;1;2;1;1;-;-;2;1;1;1;-
231340;1;-;-;-;-;-;-;1;-;-;-;-
231360;-;-;-;-;-;-;-;-;-;1;-;-
231370;-;-;-;-;1;-;-;-;-;-;-;-
231380;-;-;-;-;-;1;-;-;-;-;-;-
231400;-;-;1;-;-;-;-;1;-;-;-;-
231410;2;-;-;-;-;-;-;1;2;-;-;-
