Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230020;-;-;-;1;-;1;-;-;1;-;-;-
230070;-;-;-;-;-;-;-;-;-;1;-;-
230075;-;-;-;-;-;-;1;-;-;-;-;-
230100;-;-;1;1;-;-;1;-;1;-;-;-
230110;-;-;-;1;1;1;-;-;-;-;-;-
230130;-;-;-;-;2;-;-;-;-;-;-;-
230170;-;-;-;-;-;-;-;-;-;-;-;1
230190;-;-;-;-;-;-;-;-;-;-;1;-
230195;-;-;-;-;-;-;-;-;-;-;1;-
230220;-;2;-;-;-;-;-;-;-;-;-;-
230250;1;-;-;-;-;1;-;-;-;-;-;1
230260;-;-;-;1;-;-;-;-;-;-;-;1
230270;-;-;-;-;-;-;-;-;1;-;-;-
230280;-;2;2;-;2;-;-;-;-;-;-;-
230290;-;1;-;-;-;-;-;1;-;-;-;-
230300;-;-;-;-;1;1;-;-;-;-;-;-
230320;-;-;-;-;1;-;-;-;-;-;-;-
230340;-;-;-;-;-;-;-;-;1;-;-;-
230350;1;-;-;-;-;-;-;-;-;-;-;-
230365;-;-;-;-;-;-;1;-;-;-;-;-
230370;-;-;-;2;-;2;-;1;-;-;-;1
230380;-;-;-;-;-;1;-;-;-;-;-;-
230395;-;-;-;-;-;-;-;1;-;-;-;-
230400;-;-;-;-;-;-;1;-;-;-;-;-
230420;-;-;-;-;-;-;-;-;-;2;-;-
230428;-;-;-;1;-;-;-;-;-;-;-;-
230430;-;-;-;-;-;-;-;-;-;-;1;1
230435;-;-;-;-;1;-;-;-;-;-;-;-
230440;11;12;8;9;16;10;11;6;10;11;5;9
230465;-;-;-;-;-;-;-;-;-;1;-;-
230495;-;-;-;-;-;-;-;-;-;-;-;1
230500;-;-;-;-;-;-;-;-;1;-;-;-
230520;-;-;-;1;-;-;-;-;-;-;-;-
230523;-;-;-;-;1;1;-;-;-;-;-;-
230526;-;1;-;-;-;-;-;-;-;-;-;-
230535;1;-;-;2;-;-;-;-;-;-;-;-
230550;-;-;-;-;-;1;1;-;-;-;-;-
230565;-;-;-;-;-;-;-;-;1;-;-;-
230590;-;-;1;1;-;-;1;-;-;-;-;-
230610;-;-;-;-;-;-;1;-;-;-;-;-
230625;-;1;-;1;-;-;-;-;1;-;-;-
230630;-;2;-;-;-;-;-;-;-;-;-;-
230640;-;-;1;-;1;-;-;1;-;-;2;-
230655;-;-;-;-;-;-;-;-;1;-;-;-
230660;-;-;-;-;1;-;-;-;-;-;-;-
230690;1;-;-;-;-;-;-;-;1;-;-;-
230730;-;1;-;1;1;1;-;1;-;-;-;-
230740;-;-;-;-;-;-;-;-;-;1;-;-
230760;-;-;-;-;2;-;-;-;1;-;-;-
230763;-;-;-;-;-;-;-;-;-;1;-;-
230765;-;-;1;-;-;1;1;1;1;-;1;1
230770;2;-;1;-;1;-;1;-;-;1;1;-
230790;-;-;1;-;-;-;-;-;-;-;-;-
230800;-;-;-;-;-;1;1;-;-;-;-;1
230810;-;2;-;-;-;-;-;-;-;-;-;1
230840;-;-;-;-;-;1;-;-;-;-;-;-
230860;-;-;-;-;-;-;-;-;-;-;-;1
230870;-;3;-;1;-;-;-;-;-;-;-;3
230890;-;-;-;-;-;-;1;-;-;-;-;-
230900;1;-;-;-;-;-;1;1;-;-;-;-
230930;-;-;-;-;-;-;1;1;-;-;-;1
230940;-;-;1;1;-;-;-;-;-;-;-;-
230945;-;-;-;1;-;-;-;-;-;-;-;-
230950;-;1;-;1;-;-;-;-;-;1;-;-
230960;-;-;-;1;1;-;-;-;-;-;-;-
230970;1;-;-;-;-;-;-;-;-;-;-;-
230990;-;-;-;-;-;-;-;-;-;1;-;-
231020;-;-;-;1;-;-;1;-;-;-;-;-
231025;-;-;-;-;-;-;-;-;-;1;-;-
231030;1;-;-;-;-;-;-;-;-;-;-;-
231040;-;-;-;-;1;1;-;-;-;-;-;-
231070;-;-;-;-;-;-;-;-;-;-;1;-
231080;1;-;-;-;-;-;-;-;-;-;-;-
231085;-;-;-;-;-;-;-;-;-;1;-;-
231100;1;-;-;-;-;-;-;-;-;-;-;-
231126;-;-;-;-;-;-;1;-;-;-;-;-
231130;-;-;-;-;-;-;-;-;-;-;-;1
231135;-;-;-;-;-;-;-;-;-;2;-;-
231140;2;-;2;1;-;-;-;1;-;-;-;1
231150;-;-;-;-;-;-;-;-;-;-;-;1
231160;1;-;-;-;-;-;-;2;1;-;-;-
231170;1;-;1;-;-;-;-;-;-;-;-;-
231180;-;-;1;-;-;-;-;-;-;-;-;-
231200;1;-;1;-;-;-;-;-;-;-;-;-
231210;-;-;-;-;-;-;-;-;-;-;1;-
231240;-;-;-;2;-;1;-;-;-;-;1;-
231280;1;-;-;-;-;-;-;-;-;-;-;-
231290;-;-;2;1;2;1;2;2;-;-;1;1
231300;-;-;1;-;-;-;-;-;-;1;-;-
231320;-;-;-;1;-;-;-;-;-;1;-;-
231330;-;1;-;-;-;-;-;-;-;-;-;-
231340;-;-;-;-;-;-;1;-;-;-;-;1
231350;-;1;-;-;-;-;-;-;-;-;-;-
231360;-;1;-;-;-;-;-;-;-;-;-;-
