Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;-;-;-;-;-;-;-;-;-;1;-;-
230020;-;-;-;-;-;1;-;-;-;-;-;-
230100;-;-;1;-;-;-;-;-;-;1;-;1
230110;-;-;1;-;-;-;1;-;-;2;-;-
230120;-;-;-;-;-;-;-;1;-;-;-;-
230140;-;-;1;-;-;-;-;-;-;-;-;1
230190;-;-;1;-;-;-;-;-;-;-;1;-
230195;-;-;-;1;-;-;1;-;-;-;-;-
230205;-;-;-;-;-;-;-;-;-;1;-;-
230220;-;-;-;-;-;1;-;-;-;-;-;-
230250;-;-;-;-;1;-;-;-;-;-;-;-
230260;-;1;-;-;1;-;-;-;-;-;-;-
230280;-;-;-;-;-;-;1;-;-;-;-;-
230290;-;1;-;-;-;-;-;-;-;-;-;-
230350;-;-;-;-;-;-;-;-;-;-;1;-
230365;-;-;-;-;-;-;-;1;-;-;-;-
230370;-;-;1;-;-;2;-;-;-;-;1;-
230393;-;-;1;-;-;1;-;-;-;-;-;-
230410;-;1;-;-;-;-;-;2;-;-;-;-
230420;-;-;-;-;-;-;1;-;-;-;-;-
230425;1;-;-;-;-;-;1;-;-;-;-;-
230428;-;-;-;-;-;-;1;-;-;-;-;-
230435;-;-;-;-;-;-;-;-;-;-;1;-
230440;6;2;4;5;5;6;10;3;4;4;5;4
230445;1;-;-;-;-;-;-;-;-;-;-;-
230450;1;-;-;-;-;-;-;-;-;-;-;1
230490;-;-;-;1;-;-;-;-;1;-;1;-
230523;1;-;-;-;-;-;-;-;-;-;-;-
230533;-;-;-;-;-;-;-;-;1;-;-;1
230535;-;-;1;-;-;-;-;-;-;-;-;-
230550;-;-;-;-;-;2;-;-;-;1;-;-
230580;-;-;-;-;-;-;-;-;-;1;-;-
230590;-;-;-;-;-;1;-;-;-;-;-;-
230610;-;1;-;-;-;-;-;-;-;-;-;-
230630;-;-;1;-;-;-;-;-;-;-;-;-
230640;-;-;-;1;-;-;-;-;1;-;-;-
230655;-;-;-;-;-;-;-;-;-;-;1;-
230680;-;-;-;-;1;-;-;-;-;-;-;-
230690;-;-;-;-;-;-;1;-;-;-;-;-
230700;-;-;-;-;-;-;2;2;-;-;-;-
230730;-;1;1;-;-;-;-;1;1;-;1;-
230765;-;-;-;1;-;-;1;-;1;1;-;1
230770;-;-;-;-;-;-;1;-;-;-;1;-
230800;-;1;-;-;-;-;-;-;-;-;-;-
230820;-;-;-;-;-;-;1;-;-;-;-;-
230830;-;-;-;-;-;-;-;-;1;-;-;-
230860;-;-;-;-;-;-;-;-;-;1;-;-
230870;-;-;-;-;1;-;-;-;2;-;-;1
230880;-;-;-;1;-;-;-;-;-;-;-;-
230890;-;-;-;-;1;-;-;1;-;-;-;-
230940;-;-;1;-;-;-;-;1;-;-;-;-
230945;-;-;-;-;-;-;1;-;-;-;-;-
230950;-;-;-;1;-;-;-;-;-;-;-;-
230970;-;1;-;-;-;-;-;1;-;-;-;-
231025;-;-;1;-;-;-;1;-;-;-;-;-
231050;1;-;-;-;-;1;-;-;-;-;-;-
231070;-;-;-;-;-;-;-;1;-;1;-;-
231095;-;-;-;-;-;-;-;-;-;1;-;-
231100;-;-;-;-;-;-;-;-;-;1;-;-
231120;-;-;-;-;-;-;-;-;-;-;1;-
231130;-;1;-;-;-;-;-;-;1;-;-;-
231140;-;1;-;-;-;1;-;-;-;-;-;-
231160;-;-;-;-;1;-;-;-;-;1;-;-
231180;1;-;-;-;-;-;-;-;1;-;-;-
231220;-;-;-;-;1;-;-;1;1;-;-;-
231200;-;-;-;-;-;-;-;-;-;-;1;-
231240;-;-;-;-;-;-;-;-;1;-;-;-
231260;-;-;-;-;1;-;-;-;-;-;-;-
231290;1;1;-;-;2;-;-;-;-;-;1;-
231320;-;-;-;-;1;-;-;-;-;-;-;-
231330;-;-;-;-;-;-;1;-;-;-;-;1
231340;-;-;-;1;-;-;-;-;-;-;-;-
231350;-;1;1;-;-;-;-;-;-;-;-;-
231375;-;-;-;-;-;-;-;-;-;-;1;-
