Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;1;-;-;-;-;-;-
230020;-;-;1;-;2;-;-;1;-;-;-;2
230030;1;1;1;-;-;-;-;-;1;1;-;-
230075;-;-;-;-;1;-;-;-;-;1;-;-
230100;-;-;1;1;-;-;-;-;-;1;-;-
230110;-;-;-;1;-;-;-;1;1;1;3;3
230120;-;-;-;1;-;-;-;-;-;-;-;1
230125;-;-;1;-;-;-;-;-;-;-;-;-
230130;-;-;-;-;-;1;-;-;1;-;-;-
230140;-;-;-;-;1;-;-;-;-;1;-;-
230150;-;-;-;-;-;-;1;-;2;-;-;-
230160;-;-;-;-;1;-;-;-;-;-;-;-
230170;-;-;-;-;-;1;-;-;-;-;-;1
230185;-;-;1;-;-;-;1;-;-;-;-;-
230190;1;1;-;-;1;-;-;-;-;-;-;-
230195;-;1;-;1;-;1;1;-;-;1;-;1
230210;-;-;-;1;1;1;-;-;-;2;1;3
230220;-;-;1;-;-;-;-;1;-;-;1;-
230240;1;-;1;1;1;-;1;1;-;3;-;-
230250;-;-;-;-;-;1;-;-;-;-;-;2
230260;1;-;1;1;-;-;-;-;-;-;-;-
230270;1;-;-;-;-;-;1;-;-;-;-;-
230280;2;1;1;2;-;-;1;1;1;-;-;1
230290;-;-;-;-;1;-;1;-;-;-;-;-
230300;-;-;-;-;-;1;-;-;-;-;1;-
230310;-;-;-;-;-;-;-;-;-;-;-;1
230320;1;-;-;-;-;-;-;-;-;-;-;-
230330;-;1;-;-;1;-;-;-;-;-;-;-
230350;1;1;-;-;-;-;-;-;-;-;1;1
230370;1;-;3;4;3;5;1;1;2;2;-;-
230380;1;-;-;-;-;-;1;-;-;-;-;-
230393;-;-;-;-;-;-;-;-;1;-;-;-
230400;-;1;1;1;1;1;-;-;-;1;-;-
230410;-;2;1;-;2;-;-;1;-;1;1;1
230420;4;-;2;1;-;-;1;-;-;-;-;-
230423;-;-;-;-;-;-;1;-;-;-;-;-
230425;-;-;-;-;-;-;-;-;1;-;-;2
230426;-;-;-;-;-;1;-;-;-;-;-;-
230427;2;-;2;-;-;-;-;-;-;-;-;-
230428;-;-;1;-;-;-;-;-;-;-;-;-
230430;-;-;-;-;-;-;-;1;-;-;-;-
