Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;-;1;-;1;-;-;-;-;-;-;1;-
230020;-;1;-;1;-;1;-;-;1;1;-;-
230030;-;1;-;1;1;1;1;1;-;-;-;-
230040;2;-;-;-;-;1;-;-;-;-;-;-
230050;-;-;-;1;-;-;-;-;-;-;-;-
230060;-;-;-;1;-;-;-;-;-;-;-;-
230075;1;-;-;-;-;1;1;-;-;-;2;-
230100;4;3;1;2;4;1;-;-;1;-;-;2
230110;-;-;2;2;-;1;1;1;-;-;-;2
230120;-;-;-;-;-;-;-;-;1;-;1;-
230125;-;-;1;-;-;1;-;1;-;-;-;-
230130;1;-;-;-;-;-;-;-;-;-;-;-
230140;1;-;-;-;1;-;-;-;-;-;-;-
230170;1;-;-;-;-;-;-;-;-;-;-;-
230185;-;-;-;1;-;-;-;-;-;-;-;-
230190;-;-;-;-;1;-;-;-;-;1;1;1
230195;-;1;-;-;1;-;1;1;-;-;-;-
230200;-;-;-;-;1;-;-;-;-;-;-;-
230210;2;-;-;-;-;1;1;-;1;-;-;1
230220;1;-;-;-;-;1;-;1;2;1;-;-
230230;1;-;-;-;1;-;-;-;-;-;-;-
230240;1;-;1;-;-;4;2;-;1;1;-;-
230250;-;1;-;-;-;1;-;-;1;-;1;1
230260;1;-;1;-;-;1;-;-;1;1;-;-
230270;-;-;1;-;-;-;-;-;-;-;-;-
230280;1;1;1;-;-;-;-;-;-;1;2;-
230300;1;-;-;-;-;-;-;1;-;1;-;-
230310;1;2;-;-;1;-;-;-;-;-;1;-
230320;-;-;-;-;1;-;-;-;1;-;-;-
230340;-;-;1;1;2;-;-;1;1;-;-;-
230350;2;-;-;-;-;2;-;1;1;-;1;-
230360;-;-;-;-;-;-;-;-;-;-;-;1
230365;-;1;-;-;-;-;-;-;-;-;-;-
230370;7;4;4;5;5;2;2;4;3;5;3;5
230380;1;-;-;-;-;-;-;-;-;-;-;1
230393;-;-;-;-;-;-;1;-;-;-;-;-
230395;1;-;-;1;-;-;-;1;-;-;-;-
230400;2;-;-;-;1;-;-;-;-;-;-;-
230410;-;-;1;-;-;1;-;-;1;-;4;-
230420;2;3;3;-;1;-;-;2;-;1;-;2
230423;-;1;1;-;-;-;1;-;1;1;-;1
230425;-;-;-;1;1;-;-;-;1;-;-;-
230426;-;1;-;-;-;-;-;-;-;-;-;-
230427;1;-;-;-;-;-;1;1;-;-;-;-
230428;-;-;-;-;-;-;1;-;-;-;-;1
230430;-;-;2;-;-;-;-;-;-;-;-;-
230435;1;1;-;-;1;-;-;-;-;-;-;-
230440;32;32;43;41;22;31;19;31;29;23;33;31
230460;-;-;-;-;-;-;-;-;1;-;-;1
230465;-;-;-;-;-;-;-;-;-;-;1;-
230470;-;-;1;-;-;1;1;-;-;1;-;1
230490;-;-;-;-;-;-;1;-;-;-;1;1
230495;-;3;-;-;-;1;-;1;1;-;-;-
230500;2;2;-;-;1;-;2;2;1;-;3;1
230523;-;-;1;-;-;-;-;-;-;1;-;-
230526;-;-;-;-;-;-;-;-;-;-;-;1
230530;-;-;-;1;-;-;-;1;-;1;-;-
230533;-;-;-;-;-;-;-;-;-;-;2;-
230540;-;2;1;2;-;1;-;2;1;-;-;1
230550;4;1;1;-;2;1;2;1;1;1;1;2
230560;-;-;1;-;-;-;-;1;-;-;-;-
230565;-;-;-;-;-;1;-;-;-;-;-;-
230580;1;-;-;1;-;-;1;-;1;-;-;-
230590;-;-;-;-;-;-;-;1;-;-;-;-
230610;1;1;1;-;-;-;1;-;-;-;-;-
230620;-;-;-;-;-;-;1;-;-;-;-;-
230625;1;-;-;-;-;-;1;-;-;1;1;-
230630;1;-;-;-;-;-;-;1;-;-;-;-
230640;1;1;1;-;-;-;-;1;1;-;1;2
230650;-;1;-;-;-;-;-;-;-;-;-;-
230655;2;-;-;-;-;-;-;-;-;1;-;-
230670;-;1;-;-;-;-;1;-;-;-;-;-
230680;-;-;-;-;-;-;1;-;-;-;-;1
230700;-;-;-;1;2;-;1;1;-;-;-;-
230710;-;-;-;1;-;-;-;-;-;-;-;-
230725;-;-;-;-;-;-;1;-;-;-;-;-
230730;1;2;1;1;-;3;1;-;1;4;3;1
230740;-;1;-;2;2;-;-;-;-;-;-;1
230750;-;-;-;-;-;-;-;-;-;-;1;-
230760;-;-;2;-;2;1;-;-;-;-;2;2
230763;1;-;1;-;-;-;-;-;-;-;1;-
230765;5;3;5;3;2;4;2;1;3;1;2;2
230770;2;3;2;6;-;1;1;4;5;1;3;-
230780;2;-;-;-;-;-;-;-;-;1;-;1
230790;-;-;-;-;-;-;-;-;-;-;1;-
230800;-;-;1;1;-;-;-;-;-;1;-;-
230810;-;1;-;-;-;1;-;-;1;-;-;-
230820;-;-;-;-;-;-;-;1;-;-;-;-
230830;-;-;-;2;-;-;-;-;-;-;1;-
230835;1;1;-;-;-;1;-;-;-;-;-;-
230850;-;-;-;-;1;1;-;1;-;-;1;1
230860;1;1;-;-;1;-;-;-;-;-;-;2
230870;-;-;1;-;1;-;2;-;-;-;1;1
230880;-;-;-;-;-;-;-;-;-;-;1;-
230890;-;-;-;-;-;-;-;1;-;1;-;-
230910;-;-;1;-;-;-;-;-;-;-;1;-
230920;-;1;-;-;-;-;-;-;-;-;-;1
230930;-;-;-;-;-;1;1;2;-;1;1;1
230940;1;-;-;-;-;-;-;-;-;-;-;-
230945;1;-;-;1;-;-;-;-;-;-;-;-
230950;-;-;-;-;1;-;-;-;-;-;-;1
230960;1;2;-;-;-;-;-;1;1;1;-;-
230970;2;2;-;-;-;-;-;1;1;-;-;-
230980;-;-;-;-;-;1;1;-;1;-;-;-
231020;1;-;-;-;2;-;-;-;-;-;1;-
231025;-;-;-;-;-;-;1;-;-;-;1;2
231030;-;-;-;-;-;-;-;-;-;-;1;-
231040;-;-;-;-;-;-;-;1;-;-;-;-
231050;1;-;-;-;-;1;1;-;-;1;-;-
231070;3;-;1;-;-;1;1;1;1;-;-;1
231080;1;-;-;-;-;1;-;-;-;-;-;-
231085;-;-;-;-;1;1;-;1;-;-;1;1
231090;-;1;-;-;-;-;-;-;1;2;-;-
231095;-;-;-;-;-;-;-;-;-;1;-;-
231100;2;1;-;-;-;-;1;-;-;-;-;-
231123;-;1;-;1;-;-;-;-;-;-;-;-
231130;1;1;-;-;1;1;1;-;-;-;1;-
231135;-;-;-;-;-;-;-;1;-;-;-;-
231140;3;1;2;2;1;1;2;1;3;1;2;2
231150;-;-;1;-;-;1;-;-;-;-;1;-
231160;-;-;-;2;1;-;2;1;-;1;-;-
231170;-;1;-;1;-;-;-;1;-;-;-;-
231180;-;2;-;1;1;-;1;-;-;1;-;-
231190;-;1;-;-;-;-;-;-;-;-;-;-
231195;-;-;-;-;-;-;1;-;-;-;-;-
231220;-;2;-;-;-;1;-;-;-;1;-;1
