Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;1;-;-;-;-;-;1;-;-;-;-
230015;-;-;-;1;-;-;-;-;-;-;-;-
230020;-;1;-;1;-;-;-;-;-;-;-;-
230030;-;1;-;1;-;-;1;-;1;1;-;-
230040;2;-;-;1;-;2;-;-;-;-;-;-
230070;-;-;-;-;-;1;-;-;-;-;-;-
230075;1;-;1;-;-;-;1;-;-;-;-;-
230080;-;-;1;-;-;-;-;-;-;-;-;-
230100;-;-;1;2;-;1;-;-;-;1;1;-
230110;-;1;-;-;1;-;-;1;-;1;-;1
230120;-;-;1;1;-;-;1;1;1;-;-;-
230125;-;-;-;-;-;-;-;1;2;-;-;-
230130;-;-;-;-;-;-;1;2;-;-;-;1
230140;-;-;-;-;-;-;-;-;-;2;-;-
230150;2;-;-;-;-;-;-;-;-;1;-;-
230160;-;-;1;-;-;-;-;-;-;-;-;-
230170;-;-;1;1;-;-;-;2;-;2;-;1
230180;-;-;-;-;1;1;-;-;-;-;1;-
230190;-;1;1;-;1;-;-;-;-;-;1;-
230195;1;-;-;-;1;-;-;-;-;-;-;1
230200;-;-;-;-;1;-;-;-;-;-;-;-
230205;-;-;1;-;-;-;-;-;-;-;-;-
230210;2;1;-;-;-;-;1;-;-;-;-;1
230220;-;1;1;1;-;1;-;-;-;-;1;-
230230;-;-;-;1;-;1;-;2;-;1;-;1
230240;1;-;-;-;-;-;-;-;1;-;-;1
230250;1;2;-;1;1;-;1;-;1;1;-;-
230260;-;-;-;1;-;1;1;-;2;1;-;-
230270;-;-;-;1;-;-;-;-;-;-;1;-
230280;-;-;-;-;-;1;2;-;-;-;1;-
230290;-;-;-;1;1;1;1;-;-;-;-;1
230300;-;-;-;1;1;-;-;-;1;-;-;-
230320;-;-;1;-;1;-;-;-;-;1;-;1
230330;-;-;1;-;-;-;-;-;-;1;-;-
230340;1;-;-;-;-;-;-;-;-;-;-;1
230350;-;1;1;2;2;-;-;-;2;1;1;2
230365;-;-;1;-;-;-;-;-;-;-;-;-
230370;6;4;6;6;6;1;2;5;2;1;1;2
230380;-;1;-;-;-;-;-;-;-;1;-;-
230393;-;-;-;-;1;1;-;-;-;1;-;-
230395;-;-;-;-;1;-;-;-;-;-;-;-
