Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230020;1;-;1;-;1;-;-;-;1;-;-;-
230030;-;1;-;-;-;1;1;-;-;-;-;-
230050;1;-;-;-;-;-;-;-;-;-;1;1
230070;-;1;-;-;-;-;-;-;-;-;-;-
230075;-;-;1;1;-;-;-;-;-;-;-;-
230100;-;-;-;2;1;-;1;-;1;1;1;-
230110;-;-;-;-;-;-;1;-;1;1;1;1
230120;-;-;-;-;1;-;-;-;-;-;-;1
230125;2;-;-;1;-;-;-;-;-;-;-;-
230130;-;-;-;-;-;-;-;-;-;-;1;-
230140;-;-;1;-;-;-;-;-;-;-;-;-
230170;-;-;-;-;-;-;1;-;1;-;1;-
230180;-;-;1;-;-;-;1;-;-;-;1;1
230185;-;1;-;-;-;1;-;-;2;-;-;-
230195;-;-;-;-;-;-;-;-;1;-;-;-
230200;-;-;-;-;-;-;-;-;2;-;-;-
230210;-;-;-;-;1;-;-;-;1;-;-;-
230220;1;-;-;-;-;-;-;-;-;1;-;1
230230;-;-;1;2;-;-;-;-;-;-;-;-
230240;3;-;1;-;1;-;1;-;1;1;-;3
230250;-;-;1;-;-;-;-;-;-;-;-;-
230260;-;2;-;-;-;1;-;-;-;-;-;-
230280;-;1;-;-;-;1;-;1;-;-;-;-
230290;-;1;1;-;-;-;-;-;-;-;-;-
230320;1;1;-;-;-;-;-;-;-;-;-;-
230330;-;-;-;-;1;-;-;2;1;1;-;-
230340;-;1;1;-;-;1;1;-;-;-;1;2
230350;-;-;-;-;1;-;-;-;2;-;-;1
230360;-;-;-;-;-;1;-;-;-;-;-;-
230365;-;1;-;-;-;-;-;-;-;-;-;-
230370;3;1;2;1;3;3;1;1;3;5;3;5
230390;-;-;-;-;-;-;1;1;-;-;-;-
230395;-;-;1;-;-;-;-;-;-;-;-;1
230400;-;-;1;-;-;-;-;-;-;1;1;-
230410;-;-;-;-;-;2;1;1;-;1;-;1
230420;-;1;2;-;1;2;-;1;-;1;2;1
230423;2;-;-;-;-;1;-;-;-;-;1;-
230425;1;-;-;-;-;-;-;-;-;-;-;-
230427;-;-;-;-;-;-;-;-;-;-;-;1
230428;-;-;-;-;-;-;1;-;2;-;-;-
230430;1;-;-;-;-;-;-;-;-;-;-;-
230435;-;-;1;1;1;-;-;1;-;-;1;-
230440;17;21;13;30;22;15;15;20;21;23;21;20
230445;-;1;-;-;-;-;-;1;-;-;-;-
230465;-;-;-;1;-;-;-;-;-;-;-;-
230470;1;1;3;-;-;-;1;-;-;1;-;-
230480;-;-;-;1;-;-;-;-;-;-;-;-
230495;-;-;1;-;-;-;-;1;2;-;-;-
230500;1;-;1;-;-;1;1;-;1;-;-;-
230510;-;-;-;-;-;-;-;-;-;-;1;-
230520;-;-;-;1;-;-;-;-;-;-;-;1
230523;-;-;-;1;-;1;-;-;-;1;1;-
230530;1;-;2;-;-;-;1;-;-;1;-;1
230533;-;-;-;-;-;-;-;-;-;1;-;-
230535;-;1;-;-;-;-;-;-;-;-;-;-
230540;-;1;-;-;1;-;2;2;-;1;1;-
230550;5;3;3;-;3;2;2;-;3;-;2;3
230560;-;-;-;-;-;1;-;-;-;-;-;-
230565;-;-;-;1;-;-;-;-;-;-;-;1
230580;2;1;1;-;-;-;-;1;1;2;2;1
230590;-;-;-;-;1;-;-;-;1;1;-;1
230600;-;-;-;-;-;-;-;-;1;-;-;1
230610;1;-;1;-;-;-;-;-;-;-;-;2
230630;-;-;-;1;2;-;2;2;-;-;-;-
230640;1;-;-;-;-;-;-;-;-;-;-;-
230650;-;-;1;-;-;1;-;-;-;-;-;-
230655;1;-;-;-;-;-;-;-;-;1;-;-
230660;-;1;-;-;-;-;1;-;-;-;-;-
230670;-;-;1;-;-;-;-;1;-;-;-;-
230700;-;-;2;1;-;-;-;-;-;-;2;-
230710;1;-;-;1;-;-;1;-;-;-;-;-
230725;-;-;-;1;-;-;-;-;-;-;-;-
230730;2;-;1;2;3;-;5;1;3;6;3;3
230740;-;1;1;2;-;-;-;1;-;-;-;2
230760;-;1;1;1;1;-;-;1;1;1;-;2
230763;-;-;-;-;-;-;-;2;-;-;-;1
230765;-;-;1;1;1;3;1;-;2;2;2;1
230770;-;3;4;3;2;1;1;2;3;-;1;3
230780;-;-;-;-;1;-;-;-;1;-;-;-
230790;-;1;-;-;-;-;-;-;-;-;-;-
230800;-;-;-;-;-;-;-;-;-;1;1;1
230810;-;-;-;-;-;-;1;-;1;-;-;-
230820;-;-;-;1;1;-;-;-;-;1;-;1
230835;-;1;-;-;-;-;-;-;-;1;-;-
230837;-;-;-;-;1;-;-;2;-;-;-;-
230840;-;1;-;1;-;1;-;-;-;-;-;-
230850;-;1;1;-;-;-;-;-;-;1;1;-
230860;-;1;-;-;-;-;-;-;-;-;-;-
230870;1;-;1;1;1;1;-;1;4;1;2;-
230880;-;-;-;-;-;-;1;-;-;-;-;-
230900;-;-;-;1;-;1;2;-;1;-;-;-
230920;-;-;-;-;-;-;-;1;-;-;-;-
230930;2;-;-;-;-;1;-;-;-;-;-;-
230940;-;-;-;-;-;-;-;1;-;-;-;-
230945;-;-;1;-;1;-;-;-;-;-;-;-
230950;1;-;2;-;-;-;-;-;1;2;-;1
230960;-;-;-;-;-;-;-;-;-;1;1;3
230970;-;-;1;-;1;-;1;-;-;-;1;-
230990;-;-;-;-;-;-;-;1;-;-;-;-
231000;1;-;-;-;-;-;-;-;-;-;-;-
231020;-;-;-;-;-;-;-;1;-;-;-;-
231025;-;-;-;-;1;1;1;1;-;2;-;1
231030;-;-;-;-;-;1;-;-;-;-;-;-
231040;-;-;-;-;-;-;-;1;-;-;-;-
231050;1;1;1;-;-;1;1;-;-;-;-;-
231060;-;1;-;-;-;-;-;-;-;-;-;-
231070;-;-;1;-;1;-;-;2;-;-;-;-
231080;-;-;-;-;1;-;-;-;-;-;-;-
231085;-;-;-;-;-;2;-;-;-;-;-;1
231090;1;-;-;-;-;-;1;-;-;-;-;-
231095;-;-;-;-;-;-;-;-;2;-;-;-
231100;-;-;1;-;1;1;1;-;-;1;1;1
231123;1;-;-;-;-;-;-;-;-;-;-;-
231130;-;2;-;1;2;-;-;1;-;-;-;-
231135;-;-;-;-;-;-;-;-;-;1;-;-
231140;-;1;2;1;1;-;3;3;3;1;-;-
231150;-;-;-;-;-;-;-;1;1;-;-;-
231160;-;-;-;1;-;1;2;-;-;-;-;1
231170;-;1;-;-;-;-;-;-;-;-;1;-
231180;-;1;-;1;-;-;-;1;-;1;-;-
231190;-;-;-;-;-;1;1;-;-;-;-;-
231195;-;-;2;-;-;-;-;-;-;-;-;-
231220;-;1;-;1;-;1;-;-;-;-;2;-
231200;-;-;-;-;-;-;-;-;-;-;1;-
231210;-;-;-;-;-;-;-;-;-;-;-;1
231230;-;-;-;1;-;1;1;1;2;-;2;1
231240;-;-;1;-;1;-;-;-;-;-;2;1
