Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;1;-;-;-;-;-;-;-;-;-
230015;-;-;1;-;-;-;-;-;-;-;-;-
230020;1;2;3;1;-;-;3;2;2;1;-;2
230030;-;-;1;1;-;1;1;-;1;-;-;-
230040;1;-;-;-;-;-;-;1;1;-;-;-
230050;-;-;-;-;1;-;-;1;-;1;-;-
230060;-;-;-;1;-;-;-;-;-;-;-;-
230070;1;-;-;-;-;-;-;1;-;-;-;-
230075;1;-;-;-;1;1;-;-;1;-;-;2
230080;-;1;-;1;-;-;-;-;-;-;-;-
230090;-;-;-;-;-;-;1;-;-;1;-;-
230100;-;2;-;5;-;2;-;-;-;3;1;-
230110;1;3;2;-;-;-;1;-;4;-;-;2
230120;1;-;-;-;-;-;-;-;-;1;-;1
230125;-;-;-;-;1;-;-;-;-;-;-;-
230130;-;1;1;1;-;-;2;1;-;2;1;-
230140;-;1;-;-;-;-;-;-;-;-;-;-
230150;1;1;-;-;-;-;-;-;-;-;-;-
230160;-;-;-;-;-;-;-;-;-;-;-;1
230170;-;1;2;1;1;-;1;-;1;-;-;-
230190;2;2;2;-;3;-;2;2;-;-;-;2
230200;-;-;-;2;-;-;-;-;-;1;-;-
230210;3;1;-;-;-;-;1;-;-;1;2;-
230220;1;-;-;1;1;2;1;-;2;2;1;-
230230;-;1;-;-;-;1;-;-;1;-;-;-
230240;-;-;2;4;2;1;-;-;-;1;1;3
230250;-;-;1;-;3;2;-;-;1;-;-;-
230260;1;1;1;1;4;2;1;1;-;1;2;1
230270;2;-;1;1;-;-;-;-;1;1;-;1
230280;-;-;6;6;1;2;2;1;2;-;-;2
230290;2;-;-;1;-;-;1;-;-;-;-;-
230300;1;-;-;1;-;-;-;-;-;-;-;-
230310;-;-;1;-;2;1;1;-;-;-;1;1
230320;-;-;1;-;2;1;-;1;-;-;1;2
230330;1;-;-;-;-;-;-;1;1;-;1;-
230340;-;2;-;1;1;-;2;-;-;-;-;-
230350;1;-;4;3;-;-;-;1;-;-;1;-
230360;-;-;-;-;1;-;-;-;-;-;-;-
230365;-;-;-;-;1;-;-;-;-;-;-;-
230370;5;3;2;4;2;6;5;7;11;8;4;4
230380;1;-;-;4;2;-;-;-;-;-;-;-
230390;-;-;-;-;1;1;-;-;-;-;-;-
230393;1;-;-;1;-;1;-;-;-;-;-;-
230395;-;-;-;-;1;-;-;-;-;1;-;-
230400;1;-;1;1;-;2;-;-;-;-;-;-
230410;1;2;1;-;3;2;2;1;2;3;1;1
230420;1;1;2;2;1;1;3;-;1;1;3;4
230423;-;-;1;-;1;-;1;2;-;2;-;-
230425;-;-;1;1;-;-;-;-;-;-;-;-
230426;-;-;1;1;-;-;-;-;-;-;-;-
230427;-;1;1;-;-;-;-;-;-;-;-;-
230428;-;2;2;-;1;1;1;3;1;-;-;-
230430;1;-;-;1;2;-;-;-;1;-;1;-
230435;-;-;-;-;-;1;1;-;-;-;1;-
230440;34;59;72;58;62;61;59;40;53;63;48;60
230450;-;-;-;1;1;-;-;2;-;1;-;-
230460;-;-;-;-;-;-;-;2;-;-;-;-
230465;-;1;-;-;-;-;2;1;-;-;-;-
230470;2;1;-;-;-;-;1;1;3;-;-;1
230480;1;-;-;-;-;-;-;-;-;-;-;-
230490;1;-;2;-;1;-;-;-;-;-;-;1
230495;-;1;-;-;3;-;-;-;-;1;-;1
230500;2;1;-;1;4;-;-;2;1;-;-;2
230510;-;-;-;1;-;-;-;-;-;-;-;-
230520;-;-;-;1;-;1;-;1;-;1;-;-
230523;2;1;-;1;-;1;1;-;-;-;2;-
230526;-;-;-;-;1;1;-;-;1;-;-;-
230530;-;-;2;1;-;-;-;1;-;-;-;1
230533;-;-;2;-;-;1;-;-;-;-;-;-
230535;-;1;-;-;-;-;-;-;-;-;-;-
230540;1;1;3;1;4;1;2;-;1;-;-;1
230550;1;1;3;-;4;1;1;1;2;4;3;2
230560;-;-;-;-;-;1;-;-;-;1;-;-
