Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;3;-;-;-;-;-;-
230015;-;-;-;-;-;1;-;-;-;-;-;-
230020;1;3;2;1;-;1;-;2;3;-;-;-
230030;-;1;1;-;4;3;3;2;2;5;-;1
230040;-;-;1;-;-;-;-;-;-;-;-;-
230050;-;-;-;-;1;-;-;-;-;-;-;-
230060;-;-;2;-;-;-;-;-;-;-;-;-
230070;1;1;1;-;-;1;-;1;-;-;-;-
230075;-;-;1;-;2;1;1;2;4;-;1;-
230080;-;-;-;-;-;-;-;1;-;-;-;-
230090;-;-;-;1;-;-;-;-;-;1;-;-
230100;2;-;4;2;-;2;4;-;1;-;2;2
230110;1;1;1;1;3;1;2;2;-;-;-;-
230120;2;1;5;2;-;1;5;-;1;-;-;1
230125;2;-;-;-;-;-;-;1;-;-;-;-
230130;-;-;1;-;2;1;-;-;-;-;1;-
230140;-;-;-;-;-;-;-;-;-;-;1;-
230160;-;-;3;-;-;-;-;-;1;-;-;-
230170;-;1;-;-;1;-;-;1;-;1;-;-
230180;-;1;-;1;-;-;-;-;-;-;-;-
230185;-;1;1;3;3;-;-;3;-;-;1;1
230190;2;2;-;-;2;1;2;3;1;2;-;-
230195;-;1;-;-;4;-;-;-;-;1;-;1
230200;-;2;1;-;-;-;1;1;-;1;-;1
230205;-;-;-;-;-;-;-;1;-;-;-;-
230210;-;-;3;2;1;2;1;-;1;-;-;1
230220;1;-;-;3;1;-;1;-;1;1;1;1
230230;1;-;-;-;1;1;2;1;-;-;-;1
230240;1;-;1;3;4;-;2;1;2;-;2;-
230250;1;-;-;2;-;1;1;-;-;2;1;2
230260;-;1;-;1;1;-;1;-;-;1;3;1
230270;-;-;-;-;-;-;1;1;-;1;-;-
230280;1;5;3;2;3;1;2;-;2;1;-;4
230290;-;1;-;1;1;-;-;-;-;-;1;-
230300;1;-;-;-;-;2;-;-;-;1;-;-
230310;1;-;-;-;2;-;1;-;1;2;-;-
230320;1;1;-;-;-;-;-;2;-;1;-;-
230330;-;-;-;-;-;-;1;1;-;1;-;-
230350;1;-;3;3;1;2;1;1;2;-;-;2
230360;1;-;1;-;1;-;-;1;-;-;-;-
230365;1;-;-;-;-;-;-;-;-;-;-;1
230370;3;9;16;21;13;3;10;15;3;8;10;3
230380;-;-;-;2;-;-;2;2;-;-;-;-
230390;-;-;1;-;1;1;-;1;-;-;-;-
230393;-;-;-;1;-;-;-;-;-;1;-;1
230395;1;-;2;2;2;-;1;2;-;-;-;-
230400;1;-;-;-;2;1;-;-;-;1;-;-
230410;-;-;4;2;2;3;2;-;1;3;3;-
230420;1;7;2;5;-;4;1;2;1;2;2;2
230423;-;1;3;-;-;-;1;2;-;-;1;-
230425;-;-;1;1;-;-;-;-;-;1;1;-
230426;-;-;-;-;-;1;-;1;-;-;-;-
230427;1;-;-;-;1;-;-;-;-;-;-;-
230428;2;1;1;2;1;1;3;-;3;1;1;2
230430;1;-;-;-;-;1;-;1;-;-;-;-
230435;1;-;1;1;-;-;1;-;-;-;-;-
230440;45;64;93;153;132;107;73;52;67;50;53;46
230445;-;-;1;-;-;-;-;-;-;-;-;-
230450;1;1;-;-;-;-;-;1;-;1;-;-
230460;-;-;-;-;-;-;-;-;-;-;1;-
230465;-;-;1;-;1;-;-;-;-;-;-;2
230470;-;1;3;-;1;1;4;1;-;1;1;1
230480;-;-;1;-;-;-;-;-;-;1;-;-
230490;-;-;3;-;-;-;-;-;1;1;-;-
230495;-;1;-;-;1;-;1;-;1;-;1;1
230500;-;-;3;2;-;-;-;1;3;-;1;1
230510;-;1;-;-;-;-;-;-;-;-;-;-
230520;1;-;-;1;-;-;1;-;-;1;1;-
230523;2;1;1;1;6;2;2;-;1;2;1;3
230526;-;-;-;-;-;-;-;1;-;-;3;-
230530;-;-;-;-;1;1;-;1;2;-;1;2
230533;-;-;-;1;1;1;1;-;1;-;-;-
230535;1;-;-;-;-;1;2;1;-;-;-;-
230540;-;2;2;4;2;-;3;1;1;3;-;-
230550;-;2;2;3;1;2;3;3;3;2;-;2
230560;-;1;1;-;-;1;-;-;2;-;-;2
230565;-;-;1;1;-;-;-;-;-;-;-;-
230570;1;-;-;-;-;-;-;-;-;-;1;-
230580;-;3;4;-;2;2;-;1;3;1;4;1
230590;-;1;-;3;-;1;-;-;-;2;1;1
