Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;1;-;1;-;-;-;1;-;-;-;-
230015;-;-;1;-;1;-;-;-;-;-;-;-
230020;-;2;1;2;2;1;1;-;-;-;1;-
230030;-;-;2;3;3;-;1;1;1;1;-;3
230040;-;1;-;-;2;-;2;-;1;-;-;-
230050;-;-;-;-;-;-;-;1;-;-;-;-
230060;-;-;-;-;-;-;1;-;-;-;1;-
230070;-;-;-;1;-;-;1;-;-;-;-;1
230075;-;3;2;-;1;2;-;2;-;3;-;-
230080;-;-;-;1;-;1;-;-;-;-;-;-
230090;-;-;-;-;-;-;-;-;-;1;-;-
230100;1;2;1;1;1;2;2;1;1;2;2;1
230110;1;-;1;1;1;2;-;2;2;-;-;2
230120;1;1;-;-;1;1;2;1;-;-;1;2
230125;-;-;-;-;-;-;-;-;-;-;1;-
230130;-;-;-;-;1;-;1;1;-;-;-;-
230140;-;-;-;-;-;-;-;1;-;-;-;-
230150;-;-;-;-;2;-;-;-;1;1;-;-
230160;-;-;1;-;-;-;1;1;-;-;1;4
230170;-;-;-;1;-;1;-;-;-;-;-;-
230180;-;1;-;-;-;2;-;-;-;1;-;-
230185;-;-;-;2;1;-;-;-;-;-;2;-
230190;-;-;-;3;-;1;3;-;1;-;1;2
230195;1;-;-;-;-;-;-;1;-;1;-;-
230200;-;-;-;2;-;1;-;-;-;-;2;-
230205;-;2;-;-;1;-;1;-;1;-;1;-
230210;1;1;-;1;-;-;-;-;1;-;-;-
230220;1;1;-;2;-;2;-;1;3;1;2;-
230230;1;-;-;-;-;1;-;-;1;-;-;-
230240;-;1;3;-;1;-;2;-;-;1;2;1
230250;-;-;-;3;3;1;1;-;1;1;2;-
230260;-;2;2;2;1;-;1;2;1;1;-;-
230270;-;-;1;-;1;1;-;-;-;-;-;-
230280;2;3;6;2;1;-;1;2;2;3;2;1
230290;-;2;-;-;-;-;-;-;-;-;1;2
230300;-;-;-;2;-;1;1;-;-;-;-;-
230310;-;1;1;1;2;-;2;-;-;1;-;-
230320;1;-;2;1;-;-;-;1;1;-;-;1
230330;-;-;-;2;-;2;1;-;-;-;1;-
230340;-;-;-;1;-;-;-;-;-;-;-;-
230350;1;2;1;-;-;-;4;2;2;-;2;3
230360;-;-;-;1;-;1;-;1;-;-;-;-
230370;7;3;6;12;7;6;8;10;6;9;7;7
230380;-;2;2;4;2;1;1;2;1;2;2;2
230390;1;1;-;1;-;-;-;-;-;-;-;-
230393;-;-;-;-;-;-;-;-;-;1;-;-
230395;-;1;-;-;-;1;-;-;1;2;-;-
230400;-;-;-;-;-;-;-;1;-;-;-;1
230410;1;1;4;2;4;-;1;1;1;2;-;3
230420;1;1;1;2;-;-;5;3;1;5;1;5
230425;-;-;-;-;1;-;-;-;-;1;-;2
230427;-;-;-;-;-;-;1;-;-;1;-;-
230428;1;-;3;1;1;1;-;1;2;-;1;-
230430;-;1;1;-;-;2;-;2;1;1;1;-
230435;-;2;1;-;1;-;2;-;1;2;-;-
230440;59;73;73;58;68;57;52;63;67;70;44;52
230445;-;-;-;-;-;-;1;-;-;-;-;1
230450;-;1;2;1;1;-;-;-;1;-;-;-
230465;-;2;-;1;1;-;-;1;-;-;-;-
230470;2;1;1;1;-;2;-;1;-;2;-;-
230490;2;-;-;-;-;1;-;-;-;-;-;-
230495;-;-;1;2;-;-;-;1;-;1;-;-
230500;1;1;-;-;2;-;-;-;1;3;-;1
230520;1;-;2;-;-;1;-;-;3;2;1;-
230523;2;-;-;1;3;2;2;3;2;3;3;1
230526;-;-;-;-;-;-;-;-;-;-;-;1
230530;-;-;-;1;1;1;1;2;-;1;-;-
230533;1;-;-;2;-;-;-;-;-;-;-;-
230535;-;-;-;1;1;-;1;-;-;-;-;-
230540;-;4;-;-;-;-;-;1;1;2;2;-
230550;-;1;1;-;3;-;2;-;4;-;1;2
230560;-;-;-;1;1;-;-;-;1;-;-;-
230565;-;1;-;1;-;-;-;-;-;-;-;1
230570;-;-;1;-;-;-;-;-;-;-;-;1
230580;1;1;2;1;1;2;1;-;-;1;1;1
230590;-;-;1;1;2;2;2;2;1;-;2;-
230600;1;-;-;-;-;-;-;-;-;-;-;-
230610;1;-;1;-;1;1;2;1;2;-;-;-
230620;-;1;-;-;-;1;-;-;-;1;-;-
230625;-;3;1;1;1;-;1;1;1;1;-;-
230630;-;-;-;-;2;2;-;1;1;-;-;1
230640;2;4;3;5;4;3;3;3;2;4;3;1
230650;-;-;1;1;-;1;1;1;-;-;-;-
230655;-;-;2;1;-;2;-;-;-;1;-;-
230660;-;-;-;-;2;2;-;-;1;-;-;-
230670;-;-;-;1;-;-;-;-;-;-;1;-
230680;-;-;-;-;-;-;-;1;-;-;-;1
230690;1;-;1;1;-;1;1;-;1;-;-;-
230700;-;1;1;1;1;-;1;-;1;-;-;-
230710;1;2;-;-;2;-;1;1;-;-;-;-
230720;1;-;-;-;-;-;1;-;-;-;1;-
230725;-;-;1;-;-;-;-;-;-;-;1;-
230730;3;3;4;6;8;3;2;2;5;6;5;3
230740;1;-;3;-;1;2;4;1;-;-;2;1
230750;-;1;-;1;1;3;2;-;1;2;3;-
230760;1;2;2;4;1;-;-;1;1;3;2;2
230763;-;-;-;-;1;-;-;1;-;-;-;-
230765;8;4;3;13;2;4;3;3;2;7;6;3
230770;3;1;6;1;3;3;3;-;2;1;1;1
230780;-;1;2;-;1;1;1;1;-;-;1;-
230790;-;-;-;-;-;1;-;-;-;-;-;-
230800;1;-;1;-;-;3;-;1;1;1;1;-
230810;-;1;1;1;3;1;-;2;2;-;-;-
230820;-;-;-;-;1;1;-;-;-;2;-;-
230830;-;-;1;-;-;-;1;-;-;-;-;-
230835;-;1;-;-;1;-;-;-;-;1;-;-
230837;-;-;1;-;-;-;-;-;-;-;-;-
230840;-;-;-;1;1;1;2;1;-;1;1;-
230850;-;-;-;-;1;1;1;1;1;1;-;-
230860;1;1;1;-;-;-;1;-;-;-;-;-
230870;1;-;1;1;-;1;-;-;1;1;-;-
230880;-;1;-;-;-;-;-;1;-;-;-;-
230890;2;4;3;1;-;2;1;1;-;-;3;2
230900;-;1;-;-;1;1;-;-;1;2;-;1
230910;1;1;-;1;-;-;-;-;-;-;-;-
230920;-;3;-;-;-;-;-;1;1;-;-;-
230930;1;1;2;2;-;-;2;2;-;-;-;-
230940;-;-;-;1;-;1;-;-;-;1;-;1
230945;1;1;-;1;2;-;-;-;1;-;1;1
230950;-;-;-;1;1;-;-;-;-;1;1;1
230960;1;2;-;1;1;-;1;2;3;2;5;2
230970;2;1;1;1;3;3;1;4;-;1;1;4
230980;-;-;-;-;-;-;-;-;-;1;-;1
230990;-;-;-;1;-;1;-;-;-;-;-;1
231000;-;-;1;-;-;1;-;-;-;-;-;-
231020;1;2;-;1;-;-;3;-;1;-;1;-
231025;-;1;2;1;1;-;1;-;-;-;-;-
231030;-;-;-;-;-;1;-;-;1;1;-;-
231040;-;-;-;-;-;-;-;-;-;-;-;1
231050;1;1;-;2;3;1;3;-;-;-;2;1
231060;-;1;-;-;-;-;-;-;-;-;-;1
231070;1;2;2;-;-;1;1;3;-;-;1;2
231080;1;-;-;-;1;1;-;-;-;-;1;-
231085;-;1;-;-;-;-;-;-;2;-;-;-
231090;-;-;1;1;1;-;1;-;-;-;-;1
231095;1;1;1;-;-;-;-;-;-;-;-;1
231100;1;-;2;1;1;-;1;-;1;-;-;-
231110;-;-;-;-;2;-;-;-;-;-;-;-
231126;2;-;-;1;1;-;1;-;1;1;1;-
231130;2;3;3;8;2;4;7;2;2;1;4;3
231135;-;-;2;-;-;-;-;-;1;1;-;-
231140;-;1;3;3;-;2;3;2;5;2;3;1
231150;-;-;1;-;-;1;-;-;1;4;-;-
231160;-;1;-;1;-;-;-;-;-;-;-;-
231170;-;-;1;1;-;-;-;-;1;1;-;-
231180;2;1;1;1;1;1;1;-;-;3;2;-
231190;-;-;1;-;2;1;-;-;-;-;-;1
231195;-;-;-;-;-;-;-;-;1;-;-;-
231220;1;1;1;2;2;1;-;2;-;-;1;2
231200;-;-;3;-;2;1;1;2;-;-;1;-
231210;-;1;-;-;-;-;-;-;-;1;-;-
231230;-;-;-;1;1;1;2;1;-;2;1;1
231240;1;3;1;1;-;1;1;-;1;1;1;1
231260;-;-;-;-;-;-;-;-;-;1;1;-
231270;-;-;1;1;1;1;1;1;1;-;-;1
231290;4;1;4;2;6;5;8;5;3;4;6;5
231300;1;-;1;-;1;-;-;-;2;-;-;1
231310;-;-;-;-;3;-;1;-;1;1;1;3
231320;-;1;1;1;-;1;1;1;3;-;-;-
231330;2;4;1;2;5;-;3;3;-;-;3;-
231335;-;-;-;-;-;-;-;-;-;-;1;-
231340;2;-;-;2;1;1;2;1;-;3;-;2
231350;1;1;-;-;1;1;2;-;-;1;-;2
231355;-;-;1;-;1;1;-;-;-;1;1;-
231360;1;-;-;1;-;-;1;2;1;-;1;1
231370;-;-;-;1;-;2;-;-;-;1;-;-
231375;2;-;-;1;-;-;-;-;-;1;-;1
231380;-;1;-;-;-;1;-;1;1;1;1;1
231390;-;-;1;-;1;-;-;-;-;-;-;1
231395;-;2;2;1;-;2;-;-;4;-;1;1
231400;-;1;1;1;-;-;-;3;2;1;1;1
231410;-;-;3;1;2;2;1;1;-;1;-;-
