Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;1;-;-;-;-;-;-;-;-;1;-;-
230020;2;1;-;1;1;2;-;1;1;-;-;2
230030;-;1;1;1;1;1;1;-;1;2;-;-
230040;-;1;-;-;1;-;-;-;1;-;1;1
230060;-;1;-;-;-;2;1;-;-;-;-;-
230070;-;1;-;-;2;-;1;1;1;-;-;-
230075;-;-;1;1;1;1;1;2;1;-;-;-
230080;-;-;1;-;-;-;-;-;-;-;-;-
230090;-;-;1;-;-;-;-;-;-;-;-;-
230100;-;-;-;1;-;1;2;1;-;1;1;-
230110;-;2;-;-;-;-;2;-;-;1;2;-
230120;-;-;-;1;-;-;-;-;-;1;-;-
230130;-;-;-;-;2;-;-;-;1;-;-;-
230140;-;-;-;-;-;-;-;-;-;-;-;1
230150;-;-;-;-;-;-;-;-;2;-;-;-
230160;1;-;1;1;1;1;-;2;2;1;1;-
230170;-;-;2;1;1;-;1;1;-;2;-;1
230180;-;-;-;1;-;-;-;-;-;-;-;-
230185;1;-;-;-;1;-;-;2;2;1;1;1
230190;1;-;3;1;5;1;1;1;1;1;1;-
230195;-;-;1;-;-;-;1;-;-;-;-;-
230200;1;-;1;-;-;-;-;-;-;2;-;1
230205;-;-;-;1;-;2;-;-;1;-;-;-
230210;2;-;-;1;2;1;-;-;3;-;2;1
230220;-;-;1;3;2;-;-;-;-;1;-;2
230230;-;-;1;-;-;1;1;-;-;1;-;2
230240;-;3;-;2;2;-;1;-;4;-;1;2
230250;-;-;3;2;1;-;-;-;-;-;1;-
230260;3;2;-;2;-;1;1;2;1;-;-;-
230270;-;1;-;1;-;1;-;2;-;-;-;-
230280;1;2;3;3;3;3;1;1;3;2;1;3
230290;-;-;-;1;-;-;-;-;-;-;1;-
230300;2;2;1;-;-;-;-;1;-;-;-;-
230310;-;1;-;-;-;-;-;1;-;-;-;-
230320;-;-;-;1;1;1;-;1;1;2;-;2
230330;-;-;-;-;-;-;2;-;-;-;-;-
230340;1;-;-;1;-;-;-;-;-;-;-;-
230350;-;-;-;-;-;-;-;1;1;-;-;-
230360;-;-;-;-;1;-;-;-;-;-;1;-
230365;-;-;-;1;-;-;2;-;-;-;2;-
230370;7;5;5;10;9;4;8;7;3;1;4;8
230380;-;-;1;2;1;-;1;1;2;1;-;1
230390;-;-;-;-;1;-;-;1;1;-;1;-
230393;1;-;-;-;-;1;1;-;1;1;-;-
230395;-;-;-;-;-;1;-;-;-;-;1;-
230400;-;-;1;-;-;1;-;1;-;2;1;1
230410;-;-;1;1;3;3;-;3;4;1;2;3
230420;1;2;3;5;5;-;2;4;1;2;1;4
230423;-;-;1;-;1;-;-;-;1;2;-;-
230425;-;-;-;-;1;1;-;-;-;-;1;-
230426;-;-;-;-;-;-;-;-;-;-;2;-
230428;2;-;1;-;1;-;2;-;1;3;2;3
230430;-;-;-;-;1;-;-;2;-;-;1;1
230435;-;-;-;-;3;-;2;1;1;3;-;-
230440;58;64;62;79;73;69;69;58;48;57;71;58
230445;-;-;2;-;-;1;-;-;1;1;1;-
230450;1;1;-;-;2;1;1;2;1;1;-;-
230460;-;-;-;-;-;-;-;1;-;-;-;-
230465;-;-;-;2;1;1;1;-;-;-;-;-
230470;3;2;1;1;-;1;-;-;-;1;-;1
230480;-;-;-;1;-;1;-;-;-;1;-;-
230490;-;-;-;-;-;-;-;-;-;-;1;2
230495;-;-;-;1;-;-;-;2;-;1;-;-
230500;1;1;1;2;-;-;-;2;-;-;-;-
230510;-;-;-;-;-;1;-;-;-;-;-;-
230520;1;-;1;1;-;1;-;1;-;-;-;-
230523;-;-;2;1;-;1;1;1;1;2;-;2
230526;1;-;-;-;-;-;-;1;-;1;-;-
230530;1;1;-;1;-;-;-;-;-;-;-;-
230533;-;1;-;-;-;-;1;-;-;1;-;-
230535;-;-;1;-;-;-;-;-;-;-;1;1
230540;2;1;3;2;2;-;-;1;1;2;-;1
230550;1;2;4;2;1;2;-;1;1;-;1;-
230560;1;-;1;-;-;-;-;-;-;-;-;-
230565;-;-;-;-;-;1;-;-;-;-;-;-
230570;1;-;-;-;-;-;-;-;-;-;-;1
230580;-;-;-;-;4;3;3;1;3;-;2;2
230590;-;-;1;-;2;2;-;1;1;1;-;2
230600;-;2;-;-;-;-;-;-;-;-;1;1
230610;-;1;-;1;-;-;3;-;-;-;-;1
230620;-;-;-;-;1;-;-;-;-;-;-;-
230625;1;-;2;-;2;1;2;2;-;-;-;-
230630;1;-;-;1;-;-;-;7;-;-;1;1
230640;4;2;5;-;1;1;-;1;1;3;3;4
230650;-;-;-;1;-;-;-;1;2;-;-;-
230655;-;-;-;1;-;-;-;-;-;-;-;-
230660;-;3;1;-;1;-;-;-;1;3;-;-
230670;-;-;1;-;-;-;1;-;-;-;-;-
230680;-;-;-;-;-;-;-;1;-;-;-;-
230690;-;-;-;1;1;1;1;2;-;-;1;1
