Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;1;1;1;2;-;-;1;-;-
230015;-;1;-;-;-;4;1;-;-;-;-;-
230020;2;2;2;4;5;4;-;3;3;-;4;6
230030;5;4;4;1;2;3;4;4;8;4;6;3
230040;1;-;-;-;1;2;1;1;-;1;-;1
230050;-;-;1;-;-;-;-;4;1;-;-;1
230060;-;-;1;-;-;2;-;-;-;-;-;-
230070;1;1;1;2;1;-;1;3;-;1;-;1
230075;1;2;2;4;-;5;1;1;4;2;2;1
230080;1;-;1;-;1;1;-;-;1;-;-;-
230090;-;-;-;4;-;1;-;-;1;-;2;2
230100;4;3;3;2;6;5;5;5;5;5;5;11
230110;7;6;8;5;8;3;6;4;5;8;4;4
230120;3;1;4;6;1;2;2;-;1;3;-;1
230125;1;1;1;-;-;1;1;-;1;-;1;-
230130;3;1;1;-;3;2;1;1;-;4;-;2
230140;1;1;-;1;1;-;-;1;2;1;1;1
230150;3;-;2;1;-;-;1;-;1;-;-;-
230160;2;2;1;-;1;2;3;2;1;-;-;1
230170;-;1;2;4;1;-;3;1;3;-;6;-
230180;-;1;-;-;-;-;1;-;1;-;-;-
230185;2;2;1;1;1;-;2;2;4;-;1;1
230190;6;6;2;3;4;6;4;4;5;3;7;3
230195;1;1;-;1;-;-;2;-;1;3;4;3
230200;2;3;2;2;-;1;2;1;1;3;3;4
230205;-;2;-;-;1;-;1;1;-;1;2;-
230210;3;1;2;3;2;5;-;2;1;4;4;6
230220;4;3;1;2;4;3;-;5;5;3;3;5
230230;1;2;3;2;3;1;1;3;1;-;1;1
230240;8;2;2;2;6;1;3;6;1;1;2;4
230250;5;5;2;8;6;5;2;4;3;2;6;5
230260;5;4;2;3;4;8;2;3;5;4;2;3
230270;-;3;2;2;1;2;2;-;1;-;1;3
230280;7;3;7;4;3;3;8;7;4;10;2;9
230290;3;-;-;1;-;-;-;3;-;1;2;1
230300;5;2;1;3;-;1;1;3;2;1;2;-
230310;3;3;3;2;1;1;2;-;2;-;1;-
230320;4;3;3;1;-;4;1;2;1;-;3;2
230330;2;1;2;1;1;1;2;1;6;2;1;2
230340;1;1;-;-;-;1;2;1;-;2;-;1
230350;3;5;5;2;6;6;3;4;4;2;5;2
230360;1;1;1;3;-;1;-;1;-;3;2;-
230365;1;1;-;1;2;-;-;-;-;-;-;-
230370;14;14;18;17;18;19;21;28;20;11;18;20
230380;5;-;5;1;4;5;3;4;1;2;1;3
230390;-;1;1;1;1;-;-;1;1;1;-;1
230393;2;2;1;-;-;1;1;3;3;-;-;1
230395;1;1;-;1;5;1;-;2;2;2;2;-
230400;1;-;1;1;-;-;2;2;1;3;-;-
230410;7;8;5;4;9;6;11;7;1;6;4;13
230420;10;10;5;13;7;8;5;10;17;6;13;11
230423;1;1;1;-;-;-;2;-;3;-;1;2
230425;-;1;-;2;1;3;1;3;1;4;2;-
230426;-;1;2;2;2;1;3;-;1;1;-;1
230427;-;2;1;1;2;-;-;1;1;1;1;-
230428;4;6;5;2;3;4;1;5;4;3;2;6
230430;2;2;2;3;1;3;4;1;1;2;-;1
230435;2;2;-;1;-;3;-;-;3;1;1;2
230440;184;214;220;210;206;231;199;209;204;201;188;196
230445;1;-;-;-;-;2;1;1;-;-;1;2
230450;-;-;1;-;-;3;1;1;1;1;-;2
230460;2;1;-;1;1;2;1;3;-;-;-;-
230465;2;-;2;1;-;2;-;1;2;2;-;-
230470;3;-;3;3;7;4;5;2;1;-;5;4
230480;-;-;-;-;1;-;-;1;-;-;2;-
230490;-;-;2;3;3;-;-;-;-;-;2;2
230495;2;-;1;-;2;3;1;4;4;-;1;2
230500;1;3;5;5;1;4;5;5;2;3;5;7
230510;1;1;-;-;-;-;1;-;-;-;-;-
230520;-;1;2;2;1;-;4;-;6;2;2;4
230523;7;4;3;5;1;4;1;1;3;5;4;1
230526;-;1;3;2;-;-;-;3;-;-;-;1
230530;1;-;1;-;2;3;3;-;1;3;-;1
230533;1;2;4;1;-;-;1;1;2;-;1;1
230535;-;1;1;3;1;4;1;2;1;3;2;1
230540;3;5;2;8;2;9;5;5;4;2;8;4
230550;10;7;8;4;3;10;5;9;14;10;10;11
230560;2;3;3;3;4;4;1;4;4;5;2;1
230565;1;-;2;1;-;-;3;-;1;1;2;-
230570;2;2;2;1;1;2;1;1;1;-;2;3
230580;5;1;4;2;4;6;3;-;5;2;4;2
230590;2;3;7;5;4;5;3;5;1;2;1;2
230600;1;1;2;2;-;2;2;3;1;3;3;1
230610;1;2;-;-;-;2;2;-;-;6;1;1
230620;-;-;1;2;2;-;2;-;-;-;1;-
230625;3;2;1;-;1;2;3;3;4;3;-;2
230630;2;4;-;3;2;4;1;4;1;3;1;2
230640;8;6;3;3;5;8;6;8;9;2;10;7
230650;2;-;-;1;1;3;1;-;-;2;1;1
230655;1;1;-;-;2;2;3;3;1;3;-;4
230660;-;1;-;2;2;-;-;-;2;3;1;1
230670;5;1;1;2;2;1;1;3;2;4;2;1
230680;1;-;2;-;-;1;1;-;1;1;1;-
230690;4;1;1;1;4;4;2;5;1;3;4;3
230700;2;3;4;-;7;4;2;2;4;2;2;1
230710;1;-;-;-;2;1;4;4;1;1;1;2
230720;1;-;-;-;2;1;-;-;2;1;-;1
230725;2;-;1;2;2;1;1;2;1;-;-;1
230730;17;14;12;24;19;21;13;15;15;17;19;23
230740;2;2;-;2;4;2;2;1;1;1;1;1
230750;1;-;2;3;3;1;2;5;3;2;2;1
230760;5;3;6;8;7;9;5;6;6;2;6;7
230763;-;1;1;1;2;-;-;2;1;2;2;-
230765;15;5;23;20;13;12;15;17;20;24;12;14
230770;7;7;5;11;4;8;10;5;7;10;7;3
230780;1;2;1;1;-;1;5;1;1;2;5;1
230790;-;1;2;-;-;-;-;-;1;-;1;-
230800;2;-;3;5;3;3;1;1;5;1;-;3
230810;3;2;4;2;1;4;5;4;1;2;8;-
230820;-;2;1;-;-;-;-;2;1;1;1;-
230830;1;3;3;2;2;2;2;3;1;2;1;3
230835;-;2;1;4;1;2;1;-;4;6;2;-
230837;2;2;1;-;1;1;-;1;-;-;2;-
230840;3;1;-;-;1;1;1;-;4;5;-;1
230850;3;2;-;4;4;3;3;2;2;1;3;3
230860;3;-;1;2;-;-;-;-;-;2;1;1
230870;6;7;8;3;5;11;4;5;12;4;6;10
230880;-;-;-;-;-;-;1;1;-;1;-;1
230890;2;1;2;-;1;1;1;1;-;-;1;-
230900;2;-;-;1;3;1;-;1;2;1;1;3
230910;1;-;1;-;-;2;2;-;-;1;-;-
230920;-;1;-;-;1;-;2;-;-;-;-;-
230930;1;5;3;2;3;2;2;2;2;1;3;5
230940;1;-;1;-;2;1;-;1;3;1;1;-
230945;2;1;1;1;2;4;2;-;2;1;2;3
230950;4;1;-;1;2;1;1;4;2;3;3;4
230960;5;2;6;4;4;3;9;3;3;4;5;4
230970;5;7;5;3;3;3;8;4;4;2;4;3
230980;-;-;-;-;-;1;-;-;1;1;-;-
230990;1;-;-;-;1;1;2;-;1;-;-;-
231000;2;-;-;-;6;-;-;1;-;1;1;-
231010;1;-;2;1;-;-;-;-;-;1;-;-
231020;5;1;3;2;3;1;3;1;4;1;3;1
231025;2;3;4;1;-;1;1;4;3;-;3;5
231030;2;1;4;1;2;3;1;2;-;3;2;3
231040;-;-;2;1;1;1;1;1;1;-;1;1
231050;4;-;4;3;1;5;3;1;-;-;4;1
231060;1;1;-;1;-;2;-;-;-;-;-;2
231070;1;2;4;1;1;2;2;4;3;1;3;4
231080;1;-;2;1;-;4;-;1;2;-;2;2
231085;3;2;4;1;2;2;1;3;2;1;2;1
231090;2;-;1;-;1;1;2;2;1;3;1;2
231095;2;2;1;-;-;1;-;1;-;-;-;1
231100;1;1;1;1;3;-;-;1;3;1;-;-
231110;2;-;1;1;-;2;1;-;1;1;1;-
231120;1;3;-;3;1;-;1;3;-;1;1;1
231123;-;1;-;-;-;-;1;-;-;1;-;1
231126;2;2;5;1;2;-;2;-;1;-;-;1
231130;2;6;6;6;9;1;5;6;5;7;6;8
231135;4;-;-;2;1;1;2;2;5;2;-;4
231140;3;3;8;5;4;8;8;5;5;6;7;5
231150;1;1;3;1;2;2;1;-;2;4;-;4
231160;-;2;1;4;-;1;2;1;-;-;3;5
231170;2;1;2;-;-;1;2;2;-;-;1;1
231180;12;5;6;5;6;5;7;5;5;7;7;9
231190;2;-;-;-;1;5;-;2;1;-;-;3
231195;-;1;1;1;-;-;-;1;-;1;-;1
231220;5;4;4;2;1;5;1;2;2;3;3;3
231200;2;1;2;1;1;2;1;5;1;2;-;1
231210;1;-;2;1;1;-;2;-;1;2;-;-
231230;3;2;6;3;4;2;2;2;2;2;1;7
231240;1;5;2;4;2;4;6;2;2;3;5;2
231250;1;1;-;1;-;-;2;-;-;1;-;-
231260;2;-;-;-;1;2;-;2;-;1;1;1
231270;2;2;3;-;2;4;6;5;6;2;2;5
231280;1;-;-;1;1;-;-;-;-;-;1;-
231290;13;7;12;14;12;13;12;11;5;10;14;21
231300;-;2;1;1;5;2;1;-;2;3;3;3
231310;2;2;1;5;1;3;1;4;1;5;2;5
231320;2;2;4;7;6;2;2;3;6;2;1;2
231325;-;1;1;-;-;-;-;1;-;1;-;2
231330;5;3;2;8;12;4;6;5;5;3;3;4
231335;1;3;-;-;1;1;1;1;2;1;-;1
231340;8;1;1;2;4;6;3;4;5;3;4;3
231350;3;2;3;2;7;1;2;-;-;-;2;-
231355;-;2;3;1;2;2;1;1;-;1;2;1
231360;-;-;4;1;1;3;3;1;1;1;2;1
231370;-;2;-;3;1;2;-;-;1;1;1;-
231375;1;2;2;-;2;-;1;1;3;-;1;2
231380;1;2;3;1;-;-;-;3;2;-;1;1
231390;-;-;-;1;1;1;2;1;2;2;1;1
231395;-;3;1;1;-;1;-;4;6;1;-;2
231400;2;7;6;5;4;3;5;7;1;5;1;1
231410;4;6;2;3;4;2;6;6;5;4;2;4
230000;-;-;-;-;-;-;-;1;-;-;-;-
