Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;-;-;1;-;-;1;-;2;-;-;1
230015;1;1;1;1;-;-;1;4;1;-;-;1
230020;3;6;2;6;2;3;5;1;2;3;5;5
230030;8;2;9;7;7;7;4;7;2;4;-;3
230040;1;2;-;-;-;1;1;1;-;3;3;2
230050;1;1;3;-;2;1;1;2;-;1;1;2
230060;-;-;-;-;-;-;-;4;1;1;-;1
230070;3;-;1;-;1;1;-;-;1;2;1;1
230075;3;2;-;-;1;2;3;2;5;2;3;2
230080;-;-;-;-;2;1;-;1;-;-;1;-
230090;3;-;1;2;2;-;1;-;1;-;2;1
230100;6;-;8;5;8;10;6;7;4;6;6;1
230110;8;9;3;7;6;3;7;7;4;4;4;6
230120;-;4;2;2;3;2;1;4;4;4;2;1
230125;1;1;-;-;1;-;-;1;1;5;1;-
230130;-;-;-;3;2;3;4;2;5;3;2;4
230140;2;2;3;3;1;-;-;2;1;-;-;-
230150;-;-;1;-;-;-;1;2;2;-;-;1
230160;3;1;2;-;2;-;1;-;2;1;2;3
230170;1;3;-;3;1;4;3;1;1;4;1;2
230180;-;1;1;1;-;1;1;-;1;-;-;1
230185;1;2;2;2;3;2;1;-;-;1;2;-
230190;4;4;6;5;6;12;10;5;6;8;5;8
230195;3;1;1;6;4;-;2;3;4;-;1;3
230200;1;2;4;1;1;3;2;4;4;1;2;2
230205;1;1;1;1;1;-;2;-;-;-;1;1
230210;2;1;3;2;2;1;3;2;3;3;2;3
230220;2;5;6;2;3;3;3;4;2;5;5;2
230230;3;2;2;2;5;2;4;-;5;1;3;3
230240;6;3;7;3;5;10;6;2;1;3;3;7
230250;6;2;2;2;3;9;6;5;1;1;7;2
230260;11;5;4;6;2;3;2;3;6;5;7;3
230270;2;4;2;1;3;3;2;7;3;4;3;4
230280;5;6;9;8;4;7;4;4;6;6;3;4
230290;1;-;3;-;2;2;-;3;-;-;2;-
230300;1;-;4;1;1;2;-;1;2;-;-;2
230310;1;1;2;-;-;3;2;2;3;2;2;-
230320;4;3;2;1;1;4;1;2;1;3;1;2
230330;1;-;1;1;4;1;1;2;2;3;2;2
230340;-;1;-;-;1;3;-;-;-;-;1;-
230350;2;3;5;10;3;3;8;6;1;4;6;4
230360;3;1;2;1;1;1;2;1;-;-;1;1
230365;-;-;1;-;-;1;1;1;-;-;-;-
230370;22;23;22;24;26;25;21;16;19;10;12;28
230380;2;2;6;1;4;-;2;3;1;2;3;4
230390;-;2;1;-;1;3;1;-;1;1;-;-
230393;-;1;1;-;2;2;-;1;-;-;1;1
230395;2;-;4;1;1;1;1;2;3;2;2;2
230400;1;2;1;-;-;-;2;1;-;1;-;-
230410;3;9;6;8;5;7;8;11;8;8;18;5
230420;9;12;16;11;13;9;11;13;9;14;9;11
230423;2;1;5;2;1;-;-;2;2;1;-;3
230425;2;1;2;3;3;1;2;-;1;4;2;1
230426;2;-;1;-;-;-;1;-;1;1;-;1
230427;3;-;-;-;1;-;1;-;1;1;-;1
230428;5;1;3;3;3;7;-;5;6;4;4;7
230430;1;4;-;1;4;3;1;2;2;2;-;1
230435;2;3;1;1;1;3;2;3;4;-;-;2
230440;230;202;249;242;232;206;204;207;200;243;212;202
230445;-;1;-;1;-;-;1;2;-;-;1;2
230450;1;-;-;1;2;1;3;1;-;1;-;-
230460;-;1;-;3;-;1;-;1;-;-;-;1
230465;-;-;2;2;-;2;-;2;-;1;1;1
230470;6;3;3;1;4;2;1;2;1;3;1;5
230480;-;-;-;-;-;1;-;-;-;-;-;-
230490;3;1;-;-;1;2;3;4;3;4;1;1
230495;3;-;-;3;2;-;1;1;-;1;-;-
230500;4;1;3;4;2;4;3;2;6;4;3;8
230510;-;-;-;2;1;-;-;1;1;1;-;1
230520;2;2;3;-;3;-;2;1;4;4;2;-
230523;3;6;7;6;5;7;2;7;5;3;5;6
230526;-;-;1;-;3;-;1;-;1;1;-;-
230530;3;3;5;3;1;-;2;1;2;5;1;3
230533;-;1;1;1;-;1;2;1;2;-;1;-
230535;2;2;-;-;2;-;2;2;3;-;1;3
230540;5;8;8;4;3;6;7;6;4;4;8;7
230550;12;4;8;11;7;10;9;10;9;6;7;12
230560;1;2;2;3;2;3;-;2;2;1;1;1
230565;1;-;1;1;1;-;-;-;1;3;-;-
230570;2;2;1;-;-;2;1;1;-;2;2;1
230580;-;6;4;6;4;2;4;5;3;4;3;4
230590;2;4;5;3;7;-;2;1;1;2;2;2
230600;1;-;3;3;-;3;2;-;2;4;3;2
230610;2;-;1;2;3;-;-;1;1;4;2;3
230620;-;-;-;-;-;2;2;3;1;-;1;3
230625;5;4;4;6;7;3;6;3;8;-;-;1
230630;6;-;3;4;3;3;5;4;3;4;3;3
230640;9;2;4;9;7;13;7;9;6;8;2;7
230650;2;1;3;-;-;-;1;1;4;-;1;-
230655;2;-;6;4;6;4;1;2;-;2;2;1
230660;1;1;2;3;2;1;1;2;2;2;4;-
230670;2;2;4;1;2;2;-;2;-;2;1;1
230680;1;2;1;-;1;-;1;4;2;2;3;1
230690;3;3;1;5;4;3;3;1;3;2;4;2
230700;7;4;-;3;4;2;4;6;5;6;4;3
230710;2;2;1;1;2;1;1;3;1;4;-;3
230720;-;-;-;2;-;1;-;-;-;1;-;1
230725;-;2;1;2;1;1;1;1;-;-;-;-
230730;16;16;31;13;22;17;23;27;12;21;23;22
230740;4;1;2;5;2;2;2;5;3;-;2;3
230750;3;3;1;4;3;2;1;4;1;2;2;6
230760;4;4;10;3;4;8;6;2;9;6;3;-
230763;1;1;1;1;3;3;2;-;2;2;2;1
230765;14;18;19;11;17;16;18;19;17;15;16;16
230770;11;5;8;10;5;11;11;6;7;7;9;10
230780;3;-;1;2;-;4;2;-;2;4;2;1
230790;-;-;-;1;-;-;1;-;1;-;-;-
230800;6;3;2;2;3;4;3;3;-;1;-;2
230810;3;7;2;4;4;2;5;1;2;2;1;3
230820;1;-;-;2;-;-;2;-;1;1;1;-
230830;3;2;2;2;2;3;1;-;3;4;5;2
230835;2;2;-;2;3;1;2;2;-;1;-;3
230837;-;-;3;2;1;2;2;1;-;1;1;2
230840;1;3;5;1;2;4;2;2;3;2;4;2
230850;7;2;5;7;2;6;3;4;1;1;2;3
230860;-;-;1;1;-;1;2;3;-;-;1;-
230870;4;5;2;5;7;2;15;6;5;7;7;9
230880;-;-;1;2;-;-;2;2;-;-;-;1
230890;1;1;3;6;2;1;1;-;2;2;1;2
230900;2;1;3;2;4;2;2;4;-;3;-;1
230910;-;1;1;-;-;1;1;-;2;-;2;2
