Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;2;-;1;2;1;1;-;1;-;7;1;-
230015;3;3;2;1;2;5;3;1;4;2;3;2
230020;5;6;6;6;12;9;9;7;9;9;7;7
230030;13;13;10;9;10;5;15;5;5;10;11;10
230040;-;3;3;1;1;1;6;3;5;3;2;1
230050;-;7;4;3;1;-;1;1;2;5;2;1
230060;1;-;1;2;5;1;1;2;-;2;3;2
230070;3;1;2;4;3;2;3;2;3;2;2;3
230075;7;4;6;6;10;6;7;2;7;6;6;6
230080;5;-;1;1;1;-;1;-;-;-;2;-
230090;5;3;4;3;1;2;6;-;4;2;2;1
230100;5;6;10;11;11;11;7;15;9;10;9;8
230110;11;7;5;8;12;9;12;12;10;10;3;12
230120;6;4;5;7;4;4;4;5;-;9;5;4
230125;2;1;2;4;2;2;4;4;4;1;2;2
230130;3;2;4;4;5;2;4;2;7;4;1;5
230140;2;-;1;-;3;1;3;1;-;2;1;2
230150;-;-;2;2;2;1;1;-;2;3;2;1
230160;3;3;1;2;2;-;2;3;2;6;3;4
230170;2;6;1;7;1;5;1;5;2;7;7;1
230180;1;-;-;1;-;2;-;-;-;1;1;2
230185;3;-;1;1;2;2;2;5;1;4;-;6
230190;9;10;6;20;8;17;8;17;13;14;12;9
230195;-;-;4;3;4;6;3;4;3;2;3;3
230200;-;4;2;4;4;4;6;5;2;1;2;3
230205;1;3;4;2;5;3;4;5;2;-;3;-
230210;7;2;7;9;9;5;6;8;5;12;6;8
230220;11;9;4;18;12;8;7;7;6;8;14;11
230230;2;4;4;6;6;6;4;6;13;6;4;6
230240;9;11;6;12;13;7;7;9;3;12;8;4
230250;4;3;9;11;6;5;10;6;9;4;7;4
230260;17;11;13;9;14;14;14;12;8;12;11;16
230270;4;8;5;5;7;4;4;7;2;4;2;6
230280;10;15;13;24;11;14;9;11;12;12;7;12
230290;-;2;-;5;2;2;2;4;3;4;2;7
230300;2;1;4;1;3;4;1;3;2;3;1;1
230310;2;10;3;4;9;2;6;2;2;-;6;3
230320;2;2;7;3;2;9;6;3;3;3;5;5
230330;4;3;1;6;3;1;1;-;3;4;1;1
