Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;2;3;1;-;1;1;2;1;1;1;-;1
230015;2;1;4;3;5;2;-;1;1;2;2;1
230020;11;9;7;11;10;15;11;13;4;6;9;13
230030;8;9;8;7;10;15;8;10;5;8;11;11
230040;1;3;2;2;1;4;1;4;4;1;3;4
230050;2;4;1;3;3;3;1;2;2;3;-;1
230060;2;3;1;1;3;4;2;3;3;1;1;1
230070;2;3;4;5;1;-;1;3;1;2;2;2
230075;6;7;7;6;8;8;7;4;8;6;3;6
230080;-;-;3;1;2;1;1;1;1;3;-;-
230090;2;4;-;4;3;1;4;-;3;-;3;2
230100;17;10;5;13;8;6;6;8;9;12;11;9
230110;12;7;10;22;12;13;7;13;8;10;9;11
230120;4;3;8;4;4;7;7;6;3;4;4;8
230125;2;4;6;2;-;5;1;4;3;5;4;4
230130;8;5;3;7;4;8;1;4;5;5;3;3
230140;1;-;4;-;-;1;1;3;6;2;3;3
230150;2;2;3;1;2;-;3;3;1;1;2;4
230160;3;3;2;6;10;1;3;3;3;3;4;4
230170;-;5;1;7;3;6;4;2;5;9;4;3
230180;1;-;1;2;1;1;1;2;2;2;1;2
230185;3;2;2;1;2;2;1;1;2;2;1;1
230190;9;9;8;6;5;8;8;5;12;11;5;9
230195;2;-;3;2;5;5;2;2;3;3;4;4
230200;2;3;6;6;2;4;1;3;4;6;3;-
230205;-;1;2;6;4;5;3;1;5;6;2;2
230210;6;7;6;10;6;4;3;1;5;4;2;7
230220;3;8;10;6;17;9;13;8;10;11;8;5
230230;7;3;4;3;5;5;3;3;1;3;2;4
230240;13;8;8;10;8;11;12;13;11;6;7;8
230250;4;7;9;5;10;3;7;8;10;7;5;5
230260;7;13;10;15;19;12;11;3;13;11;8;16
230270;4;1;8;6;6;3;5;5;2;4;5;4
230280;10;4;11;14;11;9;9;13;13;12;5;12
230290;4;2;3;3;4;4;6;4;4;2;1;3
230300;1;3;1;3;3;4;2;4;2;3;1;-
230310;1;1;1;2;4;1;5;2;1;4;4;3
230320;3;7;8;5;5;4;3;4;5;4;7;3
230330;2;3;-;2;2;1;4;3;5;3;4;4
230340;8;2;5;1;3;1;4;3;6;4;2;1
230350;9;10;12;11;8;9;12;16;12;9;11;11
230360;3;2;1;4;2;3;2;3;4;-;3;3
230365;-;2;3;2;1;-;1;1;4;-;-;3
230370;27;36;38;38;46;25;44;41;29;34;33;31
230380;8;3;3;3;6;3;6;1;6;2;3;1
230390;5;2;5;3;-;3;4;1;2;2;2;1
230393;1;-;3;-;4;-;1;-;1;-;-;1
230395;3;2;3;3;2;-;1;7;5;2;1;2
230400;4;7;4;4;2;3;3;1;3;1;2;1
230410;14;10;11;16;10;10;16;11;10;14;9;10
230420;12;15;22;25;20;19;19;19;14;23;14;14
230423;1;1;5;2;10;3;3;6;1;3;2;1
230425;1;4;6;2;5;7;2;7;9;7;2;5
230426;2;3;1;2;1;-;2;2;3;2;4;6
230427;-;1;1;1;-;2;-;1;1;1;-;4
230428;7;5;3;4;9;3;9;3;6;9;2;7
230430;1;3;2;6;-;4;2;3;-;2;3;2
230435;2;-;1;2;4;-;2;-;1;-;-;1
230440;294;252;325;347;347;292;306;278;269;226;249;250
230445;3;5;1;4;1;2;2;1;2;2;2;1
230450;5;-;6;3;7;5;2;2;-;1;4;3
230460;-;-;-;1;1;-;-;1;1;2;-;4
230465;1;2;4;1;4;2;2;2;3;3;-;-
230470;4;4;13;7;5;5;9;3;11;10;6;8
230480;-;-;2;1;-;-;-;-;-;-;-;-
230490;-;3;-;5;2;2;-;3;2;-;1;-
230495;4;1;7;10;4;2;2;3;3;2;5;5
230500;8;9;6;13;6;10;4;4;8;8;5;12
230510;-;1;-;1;3;-;1;1;-;3;-;2
230520;6;5;3;5;4;4;4;2;4;3;4;2
230523;9;3;8;7;5;10;9;9;2;10;4;7
230526;1;4;2;2;2;5;3;1;-;1;1;1
230530;5;4;3;9;6;10;5;2;3;6;-;5
230533;-;2;1;4;-;2;-;2;2;4;3;6
230535;1;4;6;7;1;3;3;1;4;2;1;2
230540;8;16;13;17;17;17;17;11;6;18;15;17
230550;17;17;14;16;20;15;27;9;19;20;15;9
230560;8;4;4;15;2;5;11;5;4;5;5;4
230565;1;1;7;-;3;3;-;3;-;5;-;4
230570;3;1;-;2;3;-;3;-;5;3;3;2
230580;11;7;8;10;7;8;6;8;11;9;3;3
230590;11;6;13;13;17;12;7;14;7;11;11;20
230600;2;2;4;3;5;5;3;1;5;2;1;4
230610;7;7;3;4;4;2;2;1;4;2;1;1
230620;3;-;2;1;1;1;1;-;-;-;-;1
230625;6;8;4;7;3;7;5;4;6;4;7;6
230630;12;3;14;13;8;6;7;13;5;7;3;5
230640;16;15;29;32;23;19;14;20;17;12;12;21
230650;2;4;-;2;2;1;1;3;2;2;2;3
230655;8;10;5;5;6;5;11;-;4;1;-;3
230660;5;3;2;4;4;4;1;2;3;1;7;1
230670;5;5;3;2;3;4;4;2;2;3;2;3
230680;2;1;1;-;2;3;1;2;1;6;7;-
230690;4;9;6;11;8;11;5;5;8;11;6;9
230700;4;3;5;5;8;6;6;3;5;2;2;4
230710;3;2;4;3;2;6;3;2;3;7;10;9
230720;2;3;1;1;3;4;1;1;1;2;2;-
230725;5;-;1;4;6;1;-;1;-;-;1;3
230730;42;36;36;52;48;41;42;37;47;41;54;44
230740;3;4;3;-;4;1;4;7;6;3;5;4
230750;1;5;2;7;2;5;4;6;7;7;4;6
230760;10;11;11;13;13;11;6;5;6;7;4;11
230763;4;3;6;4;7;3;2;3;2;3;1;1
230765;26;21;25;39;31;25;35;33;27;35;20;24
230770;11;9;19;21;18;14;12;14;16;12;12;11
230780;3;6;2;7;5;2;4;5;4;-;3;5
230790;1;1;1;2;6;-;-;1;-;2;2;1
230800;4;5;3;5;6;6;4;4;5;9;4;3
230810;4;9;6;7;5;11;3;5;10;8;5;11
230820;2;2;1;3;2;4;1;4;2;1;1;5
230830;7;5;1;7;5;6;2;1;5;6;3;5
230835;6;2;4;3;5;3;3;5;5;4;3;3
230837;4;2;-;2;4;2;1;1;1;1;-;-
230840;2;3;4;6;4;8;8;4;8;2;5;3
230850;8;11;9;14;8;11;10;9;5;7;10;8
230860;3;4;3;3;6;3;10;6;5;3;4;2
230870;6;12;14;17;6;14;7;8;7;11;10;6
230880;-;1;2;1;-;-;3;2;1;3;2;-
230890;-;1;3;4;2;5;-;5;3;2;3;5
230900;6;2;4;2;4;3;6;1;2;4;1;3
230910;-;2;3;1;2;1;1;1;-;-;1;2
230920;3;3;3;1;3;1;1;1;1;1;4;-
230930;17;11;6;11;9;15;7;9;2;8;7;10
230940;5;5;8;5;10;8;10;8;4;9;8;4
230945;6;5;10;5;6;3;4;4;-;4;2;3
230950;4;3;5;3;4;4;4;5;4;6;2;8
230960;5;11;13;10;8;11;15;7;7;11;9;8
230970;9;8;10;10;7;7;13;6;7;10;12;10
230980;1;-;2;1;2;3;1;4;1;3;3;1
230990;1;1;4;1;-;1;1;3;2;1;2;-
231000;2;1;2;2;3;1;2;3;1;2;2;1
231010;1;1;2;2;4;2;3;1;1;1;1;3
231020;10;6;8;5;8;4;10;6;5;6;5;2
231025;3;4;11;6;7;2;1;-;5;2;-;3
231030;8;4;5;12;8;6;9;4;5;8;9;4
231040;3;3;1;2;4;1;-;2;-;2;5;3
231050;7;6;5;4;8;9;11;4;9;9;11;6
231060;2;1;-;-;-;1;1;2;3;1;2;2
231070;6;4;2;6;8;3;6;8;2;4;1;1
